SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
210021235,18,5,192,0,0,0,3,9,17,18,0,3,6,0,0,52,0,0,0,4,0,17,58,30,21,11,11,6,157,0,0,0,0,0,7,3,3,0,0,3,0,21,0,0,0,0,0,29,40,21,7,8,13,6,133,0,0,4,5,15,20,11,4,3,4,0,4,66,0,0,0,0,0,6,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,8,0,0,14,9,4,11,40,83,76,30,9,8,0,9,13,292,0,0,0,0,5,0,0,0,0,0,0,54,61,11,6,19,57,110,167,200,147,68,79,52,87,1007,0,0,0,3,3,0,40,31,28,56,40,35,236,0,0,0,0,3,9,18,9,4,6,5,10,57,0,0,0,5,3,25,91,96,66,54,35,27,391,0,0,0,0,0,10,18,12,13,13,7,12,75,0,0,3,3,5,21,81,45,9,19,15,18,222,0,0
210031236,29,3,214,0,0,0,6,6,9,6,0,0,0,0,0,31,0,0,0,0,4,8,33,25,13,11,10,0,109,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,14,22,11,3,0,4,0,66,0,0,6,6,0,5,8,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,5,0,0,0,9,15,11,9,33,63,27,12,0,0,0,0,3,179,0,0,0,0,4,0,0,0,0,0,0,45,52,15,15,14,44,77,71,111,102,69,75,41,57,698,0,0,0,0,0,0,12,18,23,48,33,6,142,0,0,0,0,4,15,13,7,9,0,3,6,50,0,0,0,0,4,17,60,44,56,47,34,8,265,0,0,0,0,0,0,9,12,13,9,5,3,57,0,0,0,0,3,30,51,35,17,17,4,9,174,0,0
210031237,17,4,140,0,0,0,0,0,7,8,5,0,0,0,0,18,0,0,0,0,0,18,38,14,6,5,0,0,83,0,0,0,0,0,6,0,4,3,0,0,0,13,0,0,0,10,6,24,28,13,0,4,0,3,88,0,0,6,13,16,22,8,0,0,0,0,4,61,0,0,3,0,6,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,5,23,9,6,87,211,77,29,4,0,0,0,31,479,0,0,0,0,4,0,4,0,0,0,0,44,50,22,9,20,107,241,159,145,71,49,33,17,94,958,0,0,0,0,5,6,34,38,42,37,22,9,192,0,0,0,8,7,14,20,5,4,0,0,0,68,0,0,0,3,9,35,83,65,38,39,17,23,299,0,0,0,0,3,8,10,10,16,4,0,5,54,0,0,7,22,26,125,164,72,28,18,7,21,487,0,0
210031439,6,3,83,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,9,6,6,3,0,3,25,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,8,14,7,0,0,0,0,26,0,0,0,0,4,5,7,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,0,20,28,21,5,0,0,0,0,4,90,0,0,0,0,0,0,0,0,0,0,0,17,19,4,6,0,24,29,38,39,36,35,28,9,25,273,0,0,0,0,0,0,10,19,12,35,19,6,98,0,0,0,0,0,3,3,0,0,4,4,0,18,0,0,0,0,0,6,37,31,37,29,20,8,160,0,0,0,0,0,0,0,7,0,5,0,0,10,0,0,0,0,0,12,26,15,5,12,4,8,81,0,0
210031440,0,0,103,0,0,0,0,0,4,4,0,0,0,0,0,15,0,0,0,0,0,4,19,9,9,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,17,12,4,0,0,0,0,43,0,0,0,4,9,11,3,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,6,0,0,0,0,0,4,5,0,3,61,99,39,23,0,0,0,3,12,257,0,0,0,0,3,0,0,0,0,0,0,27,28,6,0,3,75,107,80,95,54,39,27,9,38,532,0,0,0,0,0,3,7,18,10,25,9,9,93,0,0,0,0,0,5,10,4,0,0,0,4,16,0,0,0,0,0,6,48,26,26,16,10,11,153,0,0,0,0,0,0,8,4,4,7,0,0,27,0,0,4,5,9,36,54,23,8,5,5,17,151,0,0
210031535,12,3,272,0,0,0,0,3,12,23,0,5,0,0,0,43,0,0,0,0,0,20,74,22,15,12,0,0,136,0,0,0,0,0,0,8,7,0,4,0,0,20,0,0,0,6,8,38,34,11,8,0,0,3,114,0,0,6,21,11,18,11,0,0,3,0,0,67,0,0,0,0,3,4,3,0,0,0,0,3,14,0,0,0,0,3,0,5,3,0,0,0,0,14,25,14,13,81,138,73,33,9,0,0,3,32,413,0,0,0,0,4,4,0,0,0,0,0,55,62,26,16,19,108,175,171,244,142,85,64,19,100,1171,0,0,0,0,3,8,57,50,36,48,23,11,236,0,0,0,4,6,16,19,7,5,3,3,5,58,0,0,0,0,3,23,93,62,52,34,21,18,312,0,0,0,0,0,0,10,12,6,7,8,4,48,4,0,3,19,19,86,134,54,18,19,9,26,387,0,0
210031536,17,0,199,0,0,0,0,4,12,19,4,0,0,0,0,50,0,0,0,0,0,14,40,22,12,12,0,0,103,0,0,0,0,0,0,6,3,0,4,0,0,17,0,0,0,6,8,26,27,12,3,3,3,0,89,0,0,3,14,13,14,11,0,0,0,0,0,51,0,0,0,0,0,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,14,6,4,39,61,48,15,4,0,3,3,9,205,0,0,0,0,0,0,4,0,0,0,0,46,56,16,6,14,61,89,124,167,101,58,55,24,66,778,0,0,0,0,0,0,21,27,29,32,18,9,134,0,0,0,3,0,9,10,0,0,0,0,0,29,0,0,0,0,0,17,64,42,27,29,16,5,208,0,0,0,0,0,0,4,5,4,7,8,3,36,0,0,0,8,17,48,88,36,12,14,8,11,226,0,3
210031537,33,9,228,0,0,0,0,4,7,3,0,0,3,0,0,16,0,0,0,0,0,11,37,22,21,8,0,0,94,0,0,0,0,0,0,0,5,0,4,0,0,5,0,0,0,0,7,22,26,11,10,11,9,0,88,0,0,0,9,7,13,15,0,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,15,4,4,25,64,49,25,5,0,0,0,9,201,0,0,0,0,0,0,0,0,0,0,0,24,24,16,9,9,40,77,101,126,84,76,91,42,46,716,0,0,0,0,0,0,9,34,39,51,45,11,193,0,0,0,0,3,3,7,5,7,4,4,0,27,0,0,0,0,0,7,44,58,61,45,46,21,279,0,0,0,0,0,0,8,8,8,10,5,0,39,0,0,0,4,7,29,66,36,6,21,12,8,188,0,0
210031538,54,6,515,0,0,0,0,3,18,10,5,4,0,0,0,44,0,0,0,0,0,27,73,29,30,11,10,4,186,0,0,0,0,0,0,8,5,5,4,3,6,29,0,0,0,3,10,36,47,12,8,8,3,3,143,0,0,5,15,13,23,6,0,0,4,0,4,71,0,0,0,0,0,0,3,0,0,0,0,8,13,0,0,0,0,0,3,0,0,3,0,5,4,15,23,9,9,59,126,86,36,8,0,0,7,18,382,0,0,0,0,5,4,0,0,0,0,0,76,83,30,9,14,78,155,205,260,210,178,150,72,119,1491,0,0,0,0,0,5,36,50,40,90,97,21,333,0,0,0,0,0,11,20,13,5,7,3,3,70,0,0,0,0,0,30,133,110,95,109,85,39,610,0,0,0,0,0,3,20,15,20,26,24,6,111,3,0,0,9,9,76,152,74,19,41,27,28,437,0,0
210041240,18,5,231,0,0,0,0,0,11,12,6,0,0,0,3,41,0,0,0,0,0,20,75,34,28,17,9,3,190,0,0,0,0,0,0,6,0,0,3,4,0,24,0,0,0,4,5,29,37,16,11,10,5,0,120,0,4,6,6,12,27,22,8,3,3,5,3,92,0,0,0,6,0,4,4,12,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,6,15,12,7,46,72,104,49,12,6,4,0,21,341,3,0,0,0,4,0,0,0,0,0,0,56,63,16,8,13,68,99,200,247,154,101,81,39,88,1133,0,0,0,0,0,7,39,57,65,109,85,45,407,0,0,0,0,0,13,16,16,0,5,6,9,67,0,0,0,0,0,19,159,140,109,100,74,35,641,0,0,0,0,0,5,22,12,12,15,6,3,81,0,0,0,7,7,38,101,55,24,29,20,14,302,0,0
210041539,0,4,71,0,0,0,0,3,0,9,0,0,0,0,0,14,0,0,0,0,0,3,16,5,7,0,0,0,30,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,7,3,4,0,0,0,0,18,0,0,0,4,0,9,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,23,11,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,9,11,0,3,0,10,29,30,44,40,21,21,6,19,217,0,0,0,0,0,0,9,19,8,3,4,7,50,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,9,31,23,8,7,9,9,95,0,0,0,0,0,0,4,3,0,3,0,0,13,0,0,0,0,0,16,21,14,3,3,0,0,64,0,0
210041540,11,9,259,0,0,0,5,0,10,9,3,3,0,0,0,40,0,0,0,0,0,13,65,26,21,4,5,0,146,0,0,0,3,0,0,6,7,0,5,3,0,26,0,0,0,0,3,33,58,21,7,9,5,4,144,4,0,4,13,16,29,11,6,3,0,0,4,80,0,0,0,0,0,4,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,7,16,6,12,60,129,110,49,7,5,5,0,17,413,0,4,0,0,0,0,0,0,0,0,0,56,63,21,6,15,78,156,205,270,146,101,64,27,91,1178,0,0,0,0,3,6,23,78,60,85,54,27,338,0,0,0,0,0,7,18,0,4,6,3,0,50,0,0,0,0,0,21,153,130,100,79,46,24,559,0,0,0,0,0,0,25,23,14,11,11,10,90,0,0,0,3,3,55,112,56,25,22,16,14,308,0,0
210041541,16,5,292,0,0,0,0,0,12,10,0,4,0,0,0,24,0,0,0,0,0,9,63,32,16,6,9,3,137,0,0,0,0,0,0,3,11,5,6,0,5,22,0,0,0,0,6,19,36,15,5,8,5,6,104,0,0,0,8,5,22,14,3,0,0,0,0,63,0,0,0,0,7,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,42,88,74,28,9,0,4,0,14,274,0,0,0,0,0,0,0,0,0,0,0,37,45,11,8,6,51,111,140,198,170,103,72,30,71,973,0,0,0,0,0,0,30,68,45,88,63,30,320,0,0,0,0,0,10,17,11,3,0,6,3,54,0,0,0,0,0,25,134,112,86,75,50,33,506,0,0,0,0,0,0,17,31,12,10,5,4,85,0,0,0,0,6,48,131,53,19,28,12,19,319,0,0
210051242,5,3,92,0,0,0,3,5,7,6,0,0,0,0,0,23,0,0,0,0,0,10,53,8,0,0,0,4,77,0,0,0,0,0,3,5,3,0,0,0,0,14,0,0,0,9,7,39,34,3,0,5,0,5,111,0,3,0,14,6,18,9,4,0,0,0,0,49,0,0,0,0,3,6,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,4,9,6,11,56,105,45,20,3,0,0,0,29,295,3,0,0,0,3,3,0,0,0,0,0,28,38,15,14,14,86,137,139,152,49,22,9,3,69,713,0,0,0,0,0,0,39,24,17,13,6,6,110,0,0,0,0,5,25,8,4,0,0,0,6,41,0,0,0,5,5,24,68,24,9,11,6,14,162,0,0,0,0,0,3,8,9,0,5,0,4,30,0,0,4,17,9,99,96,25,11,10,0,17,288,0,0
210051243,0,0,66,0,0,0,3,0,7,4,0,0,0,0,0,21,0,0,0,5,0,17,15,7,3,0,0,5,46,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,11,21,40,26,0,0,0,0,8,112,0,0,6,14,8,15,10,0,0,0,0,4,59,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,8,29,16,11,104,244,87,23,0,3,0,0,32,540,0,4,0,0,9,0,0,0,0,0,0,57,66,32,18,24,138,277,169,113,44,19,3,6,105,943,0,0,0,0,0,7,40,31,16,23,8,5,135,0,0,0,0,0,14,13,7,0,0,0,0,46,0,0,0,3,4,18,58,34,11,10,7,13,163,0,0,0,0,0,4,12,5,0,0,0,3,23,0,0,0,17,28,147,124,37,18,10,12,32,429,3,0
210051245,21,5,323,0,0,0,3,5,13,15,9,0,0,0,0,41,0,0,0,0,3,15,67,39,22,10,0,8,171,0,0,0,0,0,0,8,5,0,3,0,4,22,0,0,3,4,12,45,52,18,5,11,5,4,153,0,0,0,25,25,32,28,8,4,0,0,0,121,0,0,0,0,3,10,4,3,0,0,0,0,22,0,0,0,0,0,0,8,0,0,0,0,0,17,36,21,14,109,195,159,67,11,5,0,3,41,662,0,0,0,3,0,3,3,0,0,0,0,67,75,42,20,21,152,238,290,311,201,113,86,29,120,1613,0,0,0,0,0,10,48,74,66,92,59,36,388,0,0,0,7,8,11,27,10,7,8,0,7,77,0,0,0,0,0,34,169,163,99,96,49,30,644,0,0,0,0,0,3,23,21,12,11,5,7,82,0,0,6,10,9,91,124,64,43,32,20,45,448,0,0
210051246,32,16,289,0,0,0,0,4,6,6,3,0,0,0,0,23,0,0,0,0,0,14,55,38,24,13,17,7,166,0,0,0,0,0,0,3,7,4,0,6,0,27,0,0,0,3,7,40,43,15,7,15,4,3,138,0,0,0,12,10,25,16,0,0,0,0,0,75,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,3,0,4,36,9,3,81,100,60,36,17,0,9,0,14,368,0,0,0,3,3,0,0,0,0,0,0,49,53,32,10,7,98,137,161,205,157,110,100,59,98,1169,0,0,0,0,0,9,60,76,88,132,143,55,558,0,0,0,3,3,18,26,11,14,8,9,15,105,0,0,0,0,0,26,166,177,118,114,106,67,778,0,0,0,0,0,9,18,18,27,20,7,6,101,4,0,9,10,20,78,176,99,39,70,51,42,592,0,5
210051247,3,4,80,0,0,0,0,5,12,5,0,0,0,0,0,20,0,0,0,4,3,9,26,12,4,3,0,0,64,0,0,0,0,0,7,5,3,0,0,0,3,14,0,0,4,11,12,37,26,6,4,0,0,3,96,0,0,0,10,20,13,0,0,0,0,0,4,48,0,0,0,0,0,3,8,0,0,0,0,10,19,0,0,0,0,0,6,0,0,0,0,0,0,5,22,9,13,82,128,39,18,3,0,0,0,6,321,0,0,0,0,0,0,0,0,0,0,0,45,51,22,9,15,108,164,121,108,56,20,10,6,68,715,0,0,0,0,3,11,41,32,26,18,13,19,164,0,0,0,0,3,11,19,6,0,0,0,5,49,0,0,0,0,0,27,71,46,29,10,5,13,210,0,0,0,0,0,10,7,12,4,0,0,0,35,5,0,7,19,28,127,161,55,19,16,13,21,464,0,0
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0
210051250,6,0,153,0,0,0,0,0,4,5,0,3,0,0,0,19,0,0,0,0,0,9,46,11,3,3,0,0,71,0,0,0,4,0,5,8,0,0,0,0,0,19,0,0,0,4,4,26,24,7,0,3,0,0,73,0,0,0,3,5,18,8,0,0,0,0,0,35,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,8,11,3,10,43,82,55,19,10,0,0,0,6,233,0,0,0,0,0,3,0,0,0,0,0,32,37,14,4,10,49,95,116,151,85,32,39,8,54,654,0,0,0,0,0,0,18,22,22,20,7,3,102,0,0,0,0,0,0,4,3,5,0,3,4,19,0,0,0,0,3,9,41,30,28,24,10,15,157,0,0,0,0,0,5,5,3,3,6,0,5,34,0,0,0,0,10,28,50,15,8,9,0,14,139,0,0
210051441,5,3,119,0,0,0,4,0,8,6,3,0,0,0,0,20,0,0,0,0,0,7,42,10,12,6,0,0,84,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,6,5,30,20,6,0,0,0,0,65,0,0,4,9,11,17,5,0,0,0,0,0,40,0,0,0,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,33,59,30,8,0,0,0,0,13,173,0,0,0,0,6,0,0,0,0,0,0,15,20,20,8,7,50,80,100,121,55,32,24,5,35,540,0,0,0,0,0,5,36,50,33,34,19,16,191,0,0,0,0,0,5,17,4,0,0,0,3,34,0,0,0,0,0,31,97,54,35,28,8,12,263,0,0,0,0,0,0,16,4,4,5,5,4,34,0,3,0,10,12,78,121,37,22,11,4,24,328,0,0
210051442,7,6,156,0,0,0,0,0,3,8,0,0,4,0,0,16,0,0,0,0,0,9,32,19,6,5,0,0,81,0,0,0,0,0,0,9,10,0,6,0,0,21,0,0,0,0,9,29,25,7,7,5,0,0,94,0,0,4,6,8,5,0,3,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,3,5,15,35,11,8,3,0,0,0,4,111,0,0,0,0,3,0,0,0,0,0,0,35,35,24,3,9,27,60,70,129,96,42,46,7,44,545,0,0,0,0,0,5,73,93,75,98,43,23,415,0,0,0,0,4,7,26,10,6,4,0,0,61,0,0,0,0,3,37,153,114,61,46,22,20,472,0,0,0,0,4,3,25,24,12,11,0,4,86,0,0,0,7,31,137,163,78,24,23,11,22,491,0,0
210051443,8,6,281,0,0,0,5,0,6,13,3,0,0,0,0,33,0,0,0,0,0,26,67,26,13,4,8,0,152,0,0,0,0,0,3,3,9,6,3,0,3,25,0,0,0,10,12,42,48,14,8,4,0,6,147,0,0,3,17,14,25,15,0,0,0,0,0,71,0,3,0,0,3,7,5,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,31,11,10,50,64,44,17,0,4,0,0,15,241,0,0,0,0,0,0,0,0,0,0,0,47,49,33,13,16,82,100,165,241,150,80,54,17,76,1026,0,0,0,0,0,9,99,107,105,99,50,33,505,0,0,0,0,8,21,30,9,5,0,4,9,98,0,0,0,0,4,49,172,101,83,61,25,39,530,0,0,0,0,0,7,31,17,12,14,3,5,90,0,0,0,19,31,157,208,81,28,23,9,35,593,0,0
210051445,3,3,118,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,10,27,11,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,10,6,0,0,0,0,33,0,0,0,0,3,0,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,14,10,4,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,11,11,9,0,0,8,16,37,85,71,25,20,12,20,307,0,0,0,0,0,4,16,23,16,23,24,10,116,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,11,44,28,10,17,13,8,131,0,0,0,0,0,0,3,7,0,0,4,0,20,0,0,5,0,8,25,45,13,12,10,9,9,127,0,0
210051542,10,6,137,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,4,30,17,0,0,0,0,60,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,19,28,9,0,0,0,0,60,0,0,0,7,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,16,14,9,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,13,11,18,0,3,20,18,44,103,65,35,26,10,22,359,0,0,0,0,0,0,44,48,37,26,8,7,175,0,0,0,0,4,6,8,6,0,0,0,0,24,0,0,0,4,0,19,97,44,19,8,4,6,203,0,0,0,0,0,3,26,9,13,3,3,4,63,0,0,0,11,12,74,93,36,10,6,5,8,262,0,0
