SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
215021469,62,383,233,5684,180,6539,0,3,0,89,5,100,91,5,4,30,0,130,33,9,7,26,0,75,54,33,18,69,4,171,481,362,239,4893,219,6189,78,4,20,0,4,104,12,6,0,43,0,65,93,43,20,724,15,904,102,19,9,71,4,204,34,9,4,11,0,51,107,0,0,0,3,110,94,72,36,1535,44,1780,305,73,22,366,15,771,0,0,0,0,0,0,4,0,0,0,0,9,5,0,3,0,0,8,4,6,0,15,4,29,22,7,5,3,0,40,46,14,9,13,0,83,32,10,0,33,0,77,4,5,0,7,3,20,68,0,0,0,0,69,132,86,71,1227,22,1533,13,0,0,0,0,13,10,0,0,0,0,11,23,0,0,23,0,46,27,0,0,6,0,30,39,0,4,0,3,46,22,6,0,38,0,66,823,98,48,173,53,1197,132,16,21,452,1091,1711,2672,794,496,11681,1555,17205,86,432
215021470,57,268,170,4501,137,5134,0,4,0,52,9,60,42,5,3,20,0,69,75,5,0,22,0,110,37,26,5,38,0,114,379,256,158,3850,113,4764,39,0,16,0,0,58,15,4,3,37,0,56,54,32,18,542,9,656,129,22,0,57,3,214,37,3,0,11,0,52,93,4,0,0,3,111,37,42,28,974,12,1100,547,108,42,497,20,1213,3,0,0,0,0,5,0,6,0,0,0,4,0,0,0,0,0,0,5,5,0,9,0,16,14,4,13,10,0,37,22,12,5,9,0,50,21,4,0,31,0,65,5,0,4,5,0,16,65,0,0,0,3,62,78,70,39,864,18,1065,4,0,0,0,0,4,16,0,0,5,0,18,4,3,0,10,0,17,16,4,0,0,6,24,32,0,0,0,0,32,14,4,0,42,0,59,743,68,34,89,36,965,117,20,7,308,564,1012,2491,642,358,9095,870,13450,88,297
215031400,18,100,83,2570,70,2838,0,0,0,5,0,4,17,0,3,10,0,32,0,0,0,0,0,5,34,12,6,17,7,83,169,101,95,2091,67,2519,30,0,0,0,0,33,4,0,0,10,0,18,27,4,10,174,3,217,7,0,0,0,0,7,6,0,0,0,0,3,39,0,0,0,0,44,30,24,21,969,32,1072,16,13,0,56,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,11,0,0,0,8,23,15,0,0,0,0,17,7,0,6,6,0,16,6,0,0,3,0,9,0,3,0,0,0,3,51,30,27,681,11,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,0,19,51,11,11,40,3,116,9,4,3,171,170,355,452,198,168,5239,327,6388,8,90
215031401,9,127,88,2750,63,3040,0,0,0,3,0,5,3,0,0,7,0,14,0,0,0,0,0,0,44,12,9,25,4,102,159,146,88,2293,69,2757,19,0,3,0,4,21,0,0,0,21,0,25,30,16,4,233,6,286,0,0,0,3,0,3,7,0,0,0,0,5,6,0,0,4,0,8,26,23,25,666,13,750,19,11,0,66,0,99,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,12,0,36,3,0,7,0,0,9,8,0,3,0,0,19,9,0,0,0,0,18,3,7,0,0,0,3,0,0,0,0,0,0,32,40,14,553,17,663,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,30,0,39,25,12,3,30,0,75,9,9,10,173,215,424,393,274,168,5298,357,6489,12,113
215031402,10,79,57,1533,50,1715,0,0,0,5,0,5,7,0,0,0,0,16,4,0,0,0,0,9,17,5,4,9,0,37,119,79,66,1315,52,1639,14,0,3,0,0,17,0,0,0,13,0,11,15,12,4,103,3,141,8,0,4,7,0,20,0,0,0,0,0,4,0,0,0,4,0,5,18,20,4,327,6,383,19,5,0,42,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,5,3,0,0,21,5,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,0,0,17,27,13,363,11,430,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,6,26,8,0,23,0,57,0,0,0,103,222,323,278,144,110,3015,326,3870,11,74
215031403,31,65,30,724,22,866,0,11,0,40,3,53,120,0,0,6,12,135,0,0,0,0,0,0,3,5,0,0,0,8,118,52,17,489,25,698,18,0,0,0,0,15,7,0,0,6,0,11,11,12,0,44,0,75,50,9,0,26,0,88,0,0,0,0,0,0,36,0,0,0,0,36,16,10,7,158,4,193,222,51,13,243,11,543,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,9,0,4,0,6,3,0,3,0,0,6,8,0,0,0,0,9,0,0,0,0,0,0,10,10,0,0,0,20,7,4,8,118,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,137,0,0,0,4,144,0,0,0,0,0,4,490,28,18,28,29,586,103,0,5,65,311,487,1296,178,75,1509,414,3469,48,65
215031404,35,184,144,3802,90,4255,0,0,0,61,0,65,34,0,0,16,0,50,3,0,0,4,0,8,30,26,9,38,0,104,202,180,156,3450,90,4087,64,0,0,0,9,73,6,0,0,28,5,33,30,13,12,335,10,403,8,0,0,8,0,18,4,8,0,0,0,17,202,5,0,9,10,222,37,36,19,1247,20,1355,264,53,15,246,14,593,7,0,0,0,0,7,0,0,0,3,0,7,3,0,0,0,0,5,0,3,3,3,0,8,3,3,3,4,0,14,8,4,3,0,0,17,7,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,56,41,44,901,16,1060,0,0,0,0,0,0,7,3,0,0,0,9,0,5,0,9,0,15,9,4,0,0,0,12,9,0,3,0,4,12,4,9,0,23,0,33,300,31,8,53,12,408,40,8,8,223,394,664,1251,385,266,7917,613,10429,56,157
215031405,16,114,77,2450,63,2721,0,0,0,0,0,0,49,6,10,8,0,69,0,0,0,4,0,4,38,9,11,34,0,96,144,125,83,2184,51,2591,14,0,8,0,0,21,10,0,0,16,0,27,31,13,12,291,3,350,6,3,0,4,0,14,11,0,5,9,0,29,25,0,0,0,0,34,36,23,21,667,14,763,163,47,11,214,8,445,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,4,11,0,0,4,0,13,0,8,0,0,0,13,7,0,0,5,0,12,3,0,0,0,3,10,0,0,0,0,0,0,29,22,15,544,11,626,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,6,0,8,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,13,0,15,103,14,12,39,7,164,30,0,3,152,266,455,679,247,165,5064,398,6551,25,116
216011406,25,305,221,5690,161,6402,0,0,0,73,4,73,39,0,0,27,0,69,6,6,0,3,0,14,40,22,24,54,0,142,405,296,281,4772,156,5914,19,0,7,0,0,22,6,3,5,30,0,44,63,33,19,366,13,488,14,9,0,14,0,32,9,0,0,4,0,17,9,0,0,0,0,11,93,65,40,1496,35,1730,92,34,21,257,7,415,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,17,3,6,15,0,38,21,6,3,0,0,29,28,13,11,3,0,53,27,5,4,14,0,49,4,0,0,4,0,13,4,0,0,0,0,4,122,87,54,1214,38,1511,0,0,0,0,0,3,9,0,0,0,0,9,10,3,0,18,0,34,6,0,0,0,0,4,4,0,0,0,0,3,17,4,0,25,0,48,122,29,20,110,3,280,26,9,6,293,662,1008,1051,594,451,11099,1001,14194,36,345
216011407,24,222,150,4092,162,4649,0,0,0,13,0,13,16,0,0,15,0,37,6,3,0,0,0,5,66,21,11,51,0,149,362,275,193,3534,95,4460,84,0,11,7,8,102,4,0,0,20,0,34,55,20,6,301,10,389,13,6,0,8,0,29,8,0,0,4,0,18,25,0,0,0,0,21,65,35,29,1070,37,1224,242,32,8,273,7,569,3,0,0,0,0,3,0,0,0,0,0,0,7,4,5,4,0,15,9,4,0,8,0,20,10,0,5,4,0,14,36,8,3,6,4,62,12,0,3,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,96,66,56,916,20,1146,0,4,0,0,0,4,0,3,0,0,0,0,17,11,0,8,0,34,3,0,0,0,0,4,4,0,0,0,0,4,10,4,0,18,0,35,105,28,10,90,0,239,37,7,15,283,381,722,1120,478,336,8141,662,10735,38,214
216011408,14,71,61,1539,32,1708,0,0,0,8,0,8,0,0,0,13,0,12,3,0,0,0,0,4,21,9,0,9,0,44,107,62,53,1341,32,1602,7,0,4,0,0,7,4,0,3,10,0,16,15,10,6,135,5,174,4,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,19,11,16,394,12,454,21,10,7,48,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,5,0,11,0,0,0,0,4,4,9,0,7,0,0,17,0,6,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,30,28,18,350,10,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,20,7,9,29,0,65,3,0,0,87,127,228,234,133,109,3047,203,3728,10,68
216011409,5,80,68,1621,40,1810,0,0,0,0,0,0,8,0,0,3,0,9,0,0,0,0,0,3,27,9,7,18,0,64,97,70,53,1312,47,1577,7,0,3,0,0,7,6,0,5,7,0,10,13,0,0,91,0,105,5,3,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,26,8,7,388,8,439,16,11,0,44,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,6,0,11,0,0,17,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,27,19,9,318,6,388,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18,36,11,3,32,0,84,5,3,0,64,151,230,266,147,105,3036,243,3798,5,76
216011410,8,75,75,1472,36,1662,0,0,0,0,0,0,7,0,0,15,0,18,7,0,0,0,0,7,35,15,4,16,0,66,190,101,87,1293,48,1712,20,0,7,0,0,26,0,0,0,3,0,4,36,3,3,171,5,226,8,0,0,4,0,11,4,3,0,0,0,9,0,0,0,0,0,0,35,33,10,510,16,604,27,13,5,70,8,110,0,0,0,0,0,0,0,0,0,4,4,4,5,0,0,3,0,5,8,0,0,9,0,19,12,0,3,0,0,10,11,0,4,0,0,20,12,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,31,16,26,357,12,439,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,20,43,10,7,40,0,97,12,0,3,87,180,291,444,180,156,3041,275,4101,8,89
216021411,30,151,81,1933,46,2247,0,0,0,6,0,6,20,0,9,14,0,37,9,0,0,5,3,12,32,9,7,18,4,70,277,169,84,1742,62,2331,25,0,3,0,0,25,7,0,0,7,0,14,40,21,8,180,6,254,0,3,0,3,0,8,7,3,0,5,0,18,66,0,0,0,3,69,35,38,15,621,19,725,374,88,20,246,16,747,3,0,0,0,0,3,0,0,0,7,0,8,5,0,0,0,0,5,11,3,0,4,0,12,14,0,0,6,0,20,21,12,4,3,0,34,14,0,0,0,0,19,0,0,0,5,0,3,0,0,0,0,0,0,64,43,20,410,7,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,21,263,19,9,38,23,353,30,11,0,126,253,424,1238,370,164,4048,416,6241,39,177
216021412,0,41,58,1016,28,1143,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,13,15,11,4,9,0,43,99,65,35,897,34,1126,4,0,6,0,0,8,3,0,0,4,0,10,10,0,4,83,4,103,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,13,14,3,321,4,351,11,3,0,27,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,16,0,0,3,0,0,5,3,0,0,0,0,5,3,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18,16,19,221,9,277,11,0,0,0,0,11,5,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,13,27,9,6,19,0,60,5,0,0,39,68,111,222,101,83,2012,132,2556,10,40
216021413,24,303,198,4913,142,5579,0,0,0,16,0,25,10,4,0,14,0,33,9,0,0,10,0,17,114,40,16,51,0,220,484,321,228,3890,140,5067,38,0,14,0,0,49,8,3,0,23,0,35,62,24,12,316,9,426,10,5,0,15,0,23,15,3,0,0,0,19,18,0,0,7,0,22,77,50,38,1369,43,1568,116,48,11,217,8,399,0,0,0,0,0,0,0,0,0,3,0,3,8,4,0,0,0,14,13,9,0,16,0,37,20,0,0,0,0,27,67,17,8,8,4,100,10,3,0,6,0,23,3,0,0,0,0,6,0,0,0,0,0,0,110,76,60,999,31,1279,8,0,0,4,0,17,7,0,0,0,0,4,8,0,4,7,0,23,0,7,0,0,0,7,0,0,0,0,0,0,9,8,3,31,0,48,124,33,19,128,9,307,25,16,4,290,442,779,1187,586,391,9348,757,12263,44,303
216021414,8,167,108,2673,64,3013,0,0,0,5,0,5,22,0,0,17,0,39,4,0,0,0,0,9,31,15,5,24,0,75,262,171,105,2228,67,2829,8,0,0,0,0,14,9,0,0,17,0,20,38,9,4,188,4,242,4,0,0,12,3,19,3,0,0,3,3,10,13,0,0,4,0,23,49,25,9,890,14,986,40,24,4,91,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,0,6,0,31,0,0,0,0,0,3,12,5,3,0,0,24,7,0,0,3,0,15,3,0,0,5,0,13,0,0,0,0,0,5,98,51,22,606,7,787,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,6,0,6,4,0,0,0,0,4,0,0,0,0,0,0,5,3,0,21,0,27,67,18,9,54,0,144,9,6,0,149,516,682,644,315,179,5271,651,7058,23,187
216031415,17,179,119,2905,67,3293,0,0,0,51,0,51,17,0,6,14,6,48,7,0,0,11,0,15,58,24,19,64,0,163,246,164,130,2433,85,3060,22,0,5,0,0,30,5,0,0,18,0,15,44,15,9,184,6,260,15,3,0,0,0,18,8,0,0,0,0,11,32,4,0,0,0,40,39,39,27,721,19,844,172,43,20,223,9,466,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,6,0,10,0,19,9,6,0,0,0,20,15,16,8,4,0,48,7,6,0,13,0,23,0,3,0,0,0,14,36,0,0,0,3,44,59,47,21,606,9,740,10,0,0,0,0,10,0,0,0,3,0,3,10,0,4,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,25,159,37,15,79,6,301,32,13,6,206,347,602,932,392,247,5712,529,7812,43,195
216031416,93,375,228,5453,166,6310,0,0,5,59,8,71,115,4,3,29,7,157,18,11,0,5,0,37,104,40,23,105,3,283,549,359,228,4679,163,5974,77,0,8,0,7,98,8,3,0,34,0,52,79,30,20,412,14,557,87,22,3,51,4,164,19,0,3,3,0,25,354,5,0,7,3,371,107,75,44,1872,50,2151,452,119,51,530,31,1178,7,0,0,0,0,7,0,0,0,6,0,8,51,4,5,19,0,79,11,7,3,14,0,39,23,3,9,13,3,51,35,17,11,4,5,69,19,6,0,15,4,47,7,3,0,9,0,15,19,0,0,0,3,16,131,93,56,1283,34,1596,7,0,3,0,0,17,26,0,0,4,4,28,17,4,4,18,0,34,48,0,0,0,3,53,8,0,0,0,0,8,9,3,0,40,0,54,1115,91,49,202,63,1520,125,13,16,331,884,1354,3344,829,494,11220,1338,17235,103,381
216031418,8,75,57,1486,34,1657,0,0,0,5,0,5,0,0,0,4,0,5,0,0,0,0,0,6,27,8,4,15,0,62,89,79,62,1425,19,1675,3,0,6,0,0,14,0,0,0,9,0,13,7,9,3,124,0,143,20,0,0,10,0,26,3,0,0,0,0,5,12,0,0,0,0,12,43,10,18,483,10,566,84,19,9,80,3,198,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,18,0,3,4,3,0,12,4,0,0,0,0,4,6,0,0,0,0,14,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,48,23,19,382,7,479,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,46,26,10,55,0,137,9,4,0,73,112,199,361,165,121,3111,173,3926,10,72
216031419,41,212,153,3378,87,3872,0,0,0,19,0,22,35,3,5,22,0,61,7,4,0,0,0,14,83,29,8,43,4,168,307,246,139,2793,84,3559,36,0,14,0,3,56,9,0,0,17,0,21,63,22,7,206,14,319,22,11,0,17,0,50,4,5,0,0,0,10,44,0,0,0,0,49,61,42,35,928,17,1081,475,74,24,303,27,905,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,3,0,12,11,3,0,10,3,24,12,0,8,0,0,23,20,4,0,0,0,30,12,0,0,9,0,26,10,0,0,5,0,10,23,0,0,0,8,31,80,69,46,786,21,1003,0,0,0,9,0,10,0,0,0,3,0,4,13,0,0,9,0,24,0,0,0,0,0,0,6,0,0,3,0,6,14,3,5,9,0,27,224,37,26,77,7,368,37,22,13,216,530,817,1478,514,309,6738,752,9793,51,246
216031593,32,151,97,2144,55,2484,0,0,0,14,0,18,18,4,0,8,0,34,0,9,0,0,0,12,32,14,6,33,0,88,178,143,80,1867,47,2316,19,0,8,0,0,24,4,0,0,23,0,26,21,11,3,166,0,206,27,11,0,43,0,83,3,0,3,0,0,7,54,0,0,0,0,58,23,30,24,562,11,646,261,59,32,278,0,646,9,0,0,0,0,9,0,0,0,6,0,0,24,5,3,33,0,64,7,5,0,5,0,17,4,0,0,0,0,3,14,6,8,4,0,32,9,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,55,44,16,501,8,622,3,0,0,3,0,7,12,0,3,0,0,11,3,0,0,3,0,10,5,0,0,0,0,5,9,0,0,0,0,9,4,0,0,14,0,21,187,38,29,67,5,331,17,7,4,91,268,375,936,357,205,4375,368,6240,58,176
216031594,143,306,184,4359,123,5109,0,0,0,62,5,72,99,3,4,23,0,127,32,10,3,19,0,65,85,35,16,68,9,215,390,268,162,3691,132,4642,56,4,11,0,3,74,7,9,0,22,0,38,64,17,17,278,12,391,156,20,5,70,0,246,11,0,0,4,0,16,275,3,5,8,14,302,73,58,31,1193,37,1397,691,143,31,507,43,1409,3,0,0,0,0,8,0,3,0,3,0,9,98,9,4,32,0,146,10,0,0,4,0,21,29,7,3,5,0,40,28,4,16,3,0,56,19,10,0,17,3,45,7,0,0,3,0,10,27,0,0,0,4,34,87,68,38,908,12,1109,9,0,0,0,0,9,11,0,0,4,0,17,11,3,5,12,0,37,14,0,0,0,0,18,0,0,0,0,0,0,9,0,0,23,0,33,1780,66,58,139,73,2115,204,18,10,236,906,1374,4098,681,384,8760,1296,15218,276,294
217011420,16,183,156,3492,77,3927,0,0,0,34,0,37,11,0,0,14,0,25,0,0,0,0,0,0,89,29,11,25,3,159,358,203,153,3010,84,3817,23,0,4,5,0,29,3,4,4,11,0,24,41,26,13,373,4,460,10,0,5,3,0,15,6,5,0,3,0,15,4,0,0,0,0,4,62,38,32,831,17,972,21,8,4,49,0,82,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,0,6,20,5,3,21,0,48,15,0,0,0,0,23,27,14,3,0,0,47,15,3,0,7,0,31,0,0,0,0,0,3,0,0,0,0,0,0,90,46,32,849,13,1034,3,0,0,0,0,3,7,0,3,0,0,14,4,0,0,3,0,10,0,0,0,0,0,0,5,0,0,0,0,4,6,0,3,17,0,35,80,23,18,45,3,176,14,5,0,156,292,473,791,365,290,6913,473,8835,19,164
217011421,17,232,178,3886,104,4424,0,0,0,18,0,21,46,3,0,11,3,59,5,0,0,0,0,4,88,27,13,48,0,179,343,194,183,3322,97,4139,7,0,6,0,0,13,5,0,0,19,0,28,45,29,29,677,4,785,13,11,0,14,0,40,6,0,0,0,0,8,27,0,0,0,0,26,55,35,30,1091,14,1236,31,12,0,61,9,112,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,6,0,16,37,4,3,0,3,53,17,12,10,0,0,40,3,0,0,8,0,16,4,3,0,0,0,3,0,0,0,0,0,0,99,58,57,1065,22,1300,0,0,0,0,0,0,27,0,0,4,0,26,0,0,0,3,0,5,3,0,4,0,0,8,7,0,0,0,0,6,13,5,0,28,0,45,113,21,24,65,0,217,13,5,5,210,303,539,873,416,324,7985,505,10106,17,209
217011422,20,269,171,3870,110,4433,0,0,0,27,4,35,35,6,3,32,0,67,16,0,4,0,4,20,98,37,22,63,0,221,403,254,179,3554,130,4511,41,0,13,0,0,57,0,0,0,25,0,32,63,23,22,523,16,651,6,3,4,14,0,24,9,0,0,3,0,11,47,0,0,9,0,61,71,44,27,1010,36,1187,41,29,6,72,6,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,6,0,38,24,3,0,0,0,31,20,23,6,4,0,54,10,0,6,23,0,42,0,0,0,4,0,10,0,0,0,0,0,0,126,97,56,923,30,1223,5,0,0,3,0,9,26,6,3,0,0,36,12,0,0,3,0,16,13,0,0,0,0,13,9,0,0,0,0,8,20,3,0,25,0,57,150,34,27,80,3,302,20,11,9,208,478,724,1121,510,342,8008,730,10715,40,275
