SA2_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
216031415,194,67,17,1071,170,96,121,83,38,517,25,5,5,6,5,47,830,368,331,156,64,1751,0,0,0,0,0,0,13,3,0,0,0,22,80,19,0,0,0,105,9,4,0,0,0,12,0,0,0,0,0,4,9,0,0,0,0,14,111,21,4,3,6,144,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,22,0,0,0,0,22,19,3,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,48,5,0,0,0,55,0,0,0,0,0,4,993,397,335,164,70,1963,0,0,0,0,0,3,4,0,0,0,0,9,79,16,12,3,0,107,612,254,192,50,26,1128,209,112,141,87,45,593,13,5,3,0,7,21,920,393,352,139
216031416,391,134,62,2136,457,302,431,266,144,1599,35,14,14,3,3,66,1731,862,859,421,213,4082,0,0,0,0,0,3,17,4,0,0,0,22,164,60,19,7,5,253,43,33,14,3,0,96,8,8,9,0,0,20,3,0,0,0,0,9,246,98,46,14,4,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,6,4,0,0,0,0,10,1988,964,905,436,220,4517,5,0,0,0,0,0,4,0,0,0,0,9,184,46,25,3,0,261,1102,519,385,128,53,2187,590,397,582,301,171,2042,16,11,12,4,0,54,1899,979,1009,440
216031418,110,32,8,491,154,79,105,74,40,455,5,0,0,0,0,8,446,178,225,112,51,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,450,178,225,112,49,1024,0,0,0,0,0,0,4,0,0,0,0,6,44,4,0,4,0,56,268,104,88,41,6,504,175,85,122,72,37,494,6,4,3,4,0,15,497,194,223,119
216031419,240,89,31,1301,274,169,229,146,74,884,25,5,3,0,0,38,1141,462,492,240,105,2436,0,0,0,0,0,0,3,0,0,0,0,3,31,9,0,0,0,34,4,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,43,4,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,12,9,0,0,0,0,12,1204,472,497,240,106,2521,3,0,0,0,0,3,13,3,0,0,0,18,132,27,10,0,0,170,711,278,228,74,14,1309,368,201,237,161,69,1038,26,10,5,0,0,45,1248,516,480,244
216031593,142,36,10,706,293,221,326,175,65,1076,13,3,5,0,0,25,743,388,474,215,75,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,0,0,20,7,0,0,0,0,13,0,0,0,0,0,0,18,5,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,764,391,481,221,81,1931,0,4,0,0,0,4,0,0,0,0,0,0,36,3,3,0,0,43,420,160,131,23,10,747,492,279,419,249,139,1575,8,8,7,3,5,26,960,444,564,283
216031594,413,163,96,2172,284,164,193,146,142,931,36,10,12,3,9,80,1573,714,636,323,256,3502,0,0,0,0,0,0,3,4,0,0,0,6,61,31,24,0,5,118,26,13,3,4,0,45,9,3,0,0,0,23,3,0,0,0,0,7,99,46,26,8,11,197,0,0,0,0,0,0,4,4,0,0,0,3,3,9,3,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,11,12,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,3,0,0,4,0,8,1689,780,672,336,260,3748,0,0,0,0,0,3,10,0,0,0,0,11,215,46,13,7,0,287,1009,496,371,160,123,2154,313,190,221,149,177,1055,21,12,11,4,3,52,1568,743,618,322
217011420,191,70,17,1257,309,110,163,109,43,724,21,4,6,0,0,30,1266,361,373,183,65,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,0,0,7,13,6,0,0,0,17,1291,369,378,183,65,2286,0,0,0,0,0,4,17,3,5,0,0,24,166,26,13,4,0,210,757,221,163,78,13,1221,383,155,163,101,51,857,21,7,5,0,0,33,1352,409,341,188
217011421,209,60,25,1435,330,148,189,109,53,830,9,5,5,0,0,24,1341,489,418,180,80,2498,0,0,0,0,0,0,3,0,0,0,0,3,8,5,3,0,0,14,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,12,7,0,0,0,0,7,1384,504,427,180,83,2566,0,0,0,0,0,0,7,4,4,0,0,13,147,26,4,5,3,185,843,317,211,67,22,1459,379,168,203,131,54,935,13,6,5,0,0,20,1379,514,428,201
217011422,258,78,21,1590,303,146,212,95,42,801,25,11,4,3,0,49,1355,527,498,179,64,2619,0,0,0,0,0,0,10,0,0,0,0,10,31,5,4,0,0,34,8,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,51,3,3,0,0,55,0,0,0,0,0,0,0,0,3,0,0,0,20,3,0,0,0,22,5,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,6,4,3,0,44,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,5,0,0,0,9,7,0,0,4,0,11,1446,547,506,184,64,2744,0,0,0,0,0,5,16,0,0,0,0,17,155,27,10,0,3,200,934,343,276,64,21,1644,409,210,203,97,43,965,11,3,0,0,0,28,1527,592,496,160
217011423,105,36,16,748,234,125,134,105,40,635,10,0,3,0,0,15,836,270,259,153,49,1558,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,4,0,5,0,0,11,0,0,0,0,0,0,7,0,5,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,3,4,0,0,0,11,13,5,4,0,0,31,862,274,267,160,51,1618,0,0,0,0,0,0,10,5,0,0,0,13,124,11,9,0,0,152,485,138,123,24,14,782,279,121,141,126,41,715,11,0,0,0,0,15,913,270,274,160
217031471,65,22,6,488,105,54,62,35,27,274,8,8,0,0,0,14,484,157,129,61,32,866,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,508,158,134,67,32,895,0,0,0,0,0,0,0,0,0,0,0,0,55,10,0,0,0,68,297,92,65,24,7,490,143,51,63,40,25,320,10,0,0,4,0,8,505,147,130,68
217031472,293,88,47,1679,288,180,206,162,79,919,32,4,4,4,4,49,1373,576,519,263,123,2853,0,0,0,0,0,0,8,0,0,0,0,8,46,9,3,0,0,56,12,11,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,65,17,6,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,4,5,4,0,0,9,4,0,0,0,0,7,1451,592,536,260,129,2964,0,0,0,0,0,0,8,0,0,0,0,10,139,33,12,0,0,180,923,353,291,82,31,1681,390,205,256,192,95,1134,21,5,0,3,0,30,1472,597,559,281
217031473,125,46,20,710,207,86,122,89,52,559,13,6,4,0,0,16,727,207,265,141,72,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,733,211,268,141,72,1421,0,0,0,0,0,4,11,0,0,0,0,19,93,20,8,5,0,124,386,147,115,55,16,722,273,87,122,110,54,638,13,3,6,7,0,24,777,255,252,172
217031474,113,53,20,696,165,81,85,71,44,440,15,5,3,5,0,26,672,228,214,124,62,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,11,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,11,689,231,210,124,71,1324,0,0,0,0,0,0,8,0,0,0,0,10,103,17,4,0,0,124,441,116,87,38,15,705,206,81,102,84,35,510,10,4,0,0,0,24,768,225,204,131
217031475,162,59,26,962,242,116,139,122,65,686,19,0,3,0,0,25,908,317,322,191,87,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,19,9,3,4,0,31,937,326,331,190,88,1867,0,0,0,0,0,7,13,0,3,0,0,18,98,15,5,0,0,116,560,172,113,60,19,928,300,141,165,116,77,802,16,0,0,0,0,18,988,333,285,182
217031476,56,16,4,419,89,45,42,26,3,203,6,0,0,0,0,3,462,136,109,47,6,765,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,15,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,12,10,0,3,0,0,18,503,151,116,46,11,831,6,0,0,0,0,6,9,0,0,0,0,9,94,21,12,0,0,123,325,81,63,12,6,483,149,41,69,23,14,291,5,0,3,0,0,6,585,138,136,43
217041477,122,55,22,801,250,135,134,129,84,736,10,9,6,0,0,26,823,304,272,190,111,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,9,839,308,272,190,111,1714,0,0,0,0,0,3,20,0,0,0,0,19,102,17,12,0,0,134,446,174,127,60,15,824,305,127,172,142,94,835,10,4,0,0,0,21,877,336,311,200
217041478,209,65,22,1195,324,156,234,167,70,950,28,0,0,4,4,37,1203,425,454,233,98,2410,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,12,7,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,16,4,3,0,0,27,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,5,3,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,5,4,5,0,0,20,8,3,4,0,0,19,1241,436,464,238,98,2478,0,3,0,0,0,3,13,0,0,0,0,14,161,24,23,4,0,212,752,221,212,59,10,1257,453,187,262,185,72,1162,17,9,6,0,0,27,1386,444,506,249
217041479,493,136,45,2704,549,364,537,355,143,1944,31,8,0,10,4,54,2277,1022,1058,505,189,5060,0,0,0,0,0,0,3,0,0,0,0,9,158,22,9,0,0,189,49,20,7,0,0,87,9,0,5,0,4,12,3,0,0,0,0,3,222,50,24,3,3,301,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,17,2541,1086,1086,511,191,5416,0,0,0,0,0,0,4,0,0,0,0,3,253,64,22,3,0,336,1590,648,468,137,37,2884,795,489,623,379,139,2426,19,7,8,3,3,33,2659,1208,1116,522
217041480,279,78,16,1467,271,173,227,138,76,885,17,3,4,0,6,34,1246,522,532,222,97,2623,0,0,0,0,0,0,7,0,0,0,0,7,107,19,4,0,0,127,60,20,15,6,0,97,10,0,4,3,0,22,3,0,0,0,0,4,184,40,20,10,3,256,0,0,0,0,0,0,13,0,0,0,0,11,62,7,0,0,0,77,7,13,6,0,0,22,4,0,0,0,0,3,6,0,0,0,0,6,90,23,3,0,0,120,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,19,4,3,6,3,0,15,5,0,0,0,0,5,0,0,0,0,0,0,27,3,4,3,0,41,9,8,3,0,0,23,1561,595,560,233,104,3047,0,0,0,0,0,0,3,0,0,0,0,7,164,46,15,0,0,223,839,330,270,67,17,1524,398,207,266,157,65,1088,8,7,3,3,0,26,1422,583,551,229
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,446,131,41,2151,614,466,526,304,147,2057,19,12,15,11,5,47,1647,1071,995,443,190,4349,0,0,0,0,0,0,0,0,0,0,0,0,51,11,0,0,0,68,14,5,4,9,0,34,0,0,0,0,0,0,5,0,0,0,0,0,68,19,3,6,0,101,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,1090,1001,449,193,4467,0,0,0,0,0,4,3,5,0,0,0,13,50,12,0,0,0,69,1027,536,419,97,27,2102,701,512,594,259,174,2240,16,7,3,0,0,36,1805,1066,1020,361
301011002,85,29,3,491,346,251,383,184,122,1289,7,6,8,0,0,21,626,391,478,217,133,1851,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,26,37,8,6,4,87,0,0,0,0,0,4,0,0,0,0,0,0,33,35,12,6,4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,4,0,5,0,3,10,0,0,0,0,0,0,6,0,9,0,3,22,0,0,0,0,0,6,674,432,495,223,142,1966,0,0,0,0,0,0,4,4,0,0,0,11,23,3,4,3,0,36,235,106,75,26,12,452,416,269,389,219,137,1418,6,0,0,0,0,7,672,391,467,243
301011003,242,53,16,1127,760,498,716,348,168,2486,15,5,12,5,3,46,1403,751,977,404,186,3721,0,0,0,0,0,0,0,0,0,0,0,0,91,3,0,0,0,94,56,25,6,4,0,88,4,9,7,4,0,23,0,0,6,0,0,4,160,30,13,4,0,215,0,0,0,0,0,0,0,0,0,0,0,0,24,8,4,0,0,41,4,4,0,0,0,5,0,4,0,0,0,6,0,0,0,0,0,0,36,15,6,0,0,59,0,0,0,0,0,0,8,0,0,0,0,8,13,0,0,0,0,13,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,24,0,0,0,0,0,0,1619,801,989,411,191,4018,0,0,0,0,0,0,0,0,0,0,0,3,39,4,0,0,0,47,581,245,199,49,16,1093,932,581,738,332,144,2718,11,4,7,0,0,25,1558,836,941,382
