SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
302041042,0,0,0,0,0,13,68,76,40,46,23,6,278,0,0,0,4,7,11,12,3,0,0,0,0,30,0,0,0,0,3,25,61,30,7,15,0,0,140,0,0,0,0,0,0,8,3,3,5,0,0,26,0,0,6,6,11,24,23,3,12,4,4,3,90,0,0,3,9,10,13,4,0,0,0,0,0,41,0,0,0,0,4,4,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,19,129,38,59,13,3,0,0,0,8,272,0,0,0,0,0,0,0,0,0,0,0,50,58,5,0,23,154,72,139,192,116,60,81,25,75,954,0,0,0,0,0,9,46,40,43,62,31,19,242,0,0,0,3,0,10,22,3,4,6,0,0,47,0,4,0,0,0,30,112,57,44,57,7,16,315,0,0,0,0,0,3,21,19,14,12,3,5,71,0,0,3,0,3
302041043,0,0,0,0,0,5,24,29,15,16,4,0,92,0,0,0,4,0,0,3,0,0,0,0,0,10,0,0,0,0,0,9,24,15,0,0,4,0,58,0,0,0,0,0,0,3,6,0,0,0,0,14,0,0,0,0,0,6,10,3,3,0,0,0,28,0,0,0,5,4,5,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,51,24,19,8,0,0,0,0,7,111,0,0,0,4,0,3,0,0,0,0,0,21,23,0,0,10,60,32,50,78,55,25,19,10,30,369,0,0,0,0,0,0,14,11,5,14,5,6,67,0,0,0,0,0,4,11,4,3,0,0,0,22,0,0,0,0,0,6,32,21,18,10,0,4,98,0,0,0,0,0,3,7,3,7,7,0,0,22,0,0,0,0,3
302041044,0,0,0,0,0,3,35,25,17,38,18,0,135,0,0,0,9,0,7,11,4,0,0,0,0,30,0,0,0,0,3,12,30,19,8,11,0,4,100,0,0,0,0,0,0,0,0,5,5,6,0,13,0,0,0,3,3,11,14,6,11,4,0,4,68,0,0,0,9,0,11,10,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,63,17,42,12,0,0,0,4,5,160,0,0,0,0,0,3,0,0,0,0,0,33,43,5,0,5,85,30,93,115,66,40,64,25,49,579,0,0,0,0,0,0,16,27,15,39,25,19,153,0,0,0,0,0,3,8,8,0,0,3,6,31,0,0,0,0,0,19,47,57,53,74,22,13,284,0,0,0,0,0,0,9,6,8,5,7,4,32,0,0,0,0,0
302041045,0,0,0,3,0,7,89,107,35,49,14,3,307,0,0,0,0,0,5,0,4,4,3,0,0,18,0,0,0,0,4,31,41,22,6,8,0,0,115,0,0,0,4,0,3,7,9,4,5,0,0,32,0,0,0,0,10,23,39,6,9,0,0,0,101,0,0,4,10,6,12,7,0,0,0,0,0,38,0,0,0,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,104,74,70,18,0,0,0,0,7,294,0,0,0,3,0,0,0,0,0,0,0,67,72,9,4,25,132,94,155,206,154,56,59,15,80,993,0,0,0,0,0,4,63,58,34,36,23,16,231,0,0,0,4,0,10,4,4,0,0,0,0,26,0,0,0,5,0,26,85,63,22,31,4,6,255,0,0,0,0,0,9,11,9,8,10,0,4,45,0,0,0,5,12
302041046,0,0,0,0,0,9,66,77,34,40,6,3,245,0,0,0,7,5,16,6,4,0,0,0,0,29,0,0,0,5,6,19,40,24,16,5,0,0,113,0,0,0,0,0,4,3,5,0,8,0,0,23,0,0,0,4,21,29,19,0,3,0,0,0,66,0,0,0,9,8,12,3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,6,101,37,47,11,0,0,0,0,10,220,0,0,0,4,3,5,0,0,0,0,0,46,55,8,0,7,131,76,130,160,119,55,49,13,63,806,0,0,0,0,0,4,30,33,11,21,7,11,119,0,0,0,0,3,0,8,0,0,3,0,0,23,0,0,0,0,0,17,81,31,13,20,3,4,176,0,0,0,0,0,4,17,11,6,8,0,6,45,0,0,0,4,7
303011047,0,0,0,0,0,3,61,80,56,121,68,4,392,0,0,0,4,5,4,7,9,4,5,0,0,34,0,0,0,0,0,7,43,31,13,21,10,3,125,0,0,0,0,0,0,4,6,5,0,4,0,16,0,0,0,3,3,16,26,9,16,4,0,0,73,0,0,6,15,6,11,4,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,14,59,25,55,23,6,5,3,0,0,194,0,0,0,4,0,0,0,0,0,0,0,60,60,7,3,19,78,42,108,165,142,95,162,83,71,964,0,0,0,0,0,5,29,51,37,87,89,14,312,0,0,0,0,0,9,11,0,7,9,8,9,47,0,0,0,0,3,19,86,104,92,157,64,25,550,0,0,0,0,0,0,10,13,19,29,12,0,79,0,0,0,0,4
303011048,0,0,0,0,0,0,30,31,18,43,27,0,152,0,0,0,0,5,5,4,0,0,0,0,0,14,0,0,0,0,0,7,19,4,4,15,0,0,56,0,0,0,0,0,0,6,3,0,0,0,0,14,0,0,0,0,0,18,13,4,4,8,0,3,57,0,0,0,5,3,8,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,56,23,24,5,0,0,0,0,6,113,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,10,60,31,67,78,42,31,65,30,37,452,0,0,0,0,0,0,12,24,21,26,24,4,121,0,0,0,0,0,3,5,8,0,5,0,0,22,0,0,0,0,0,6,31,36,30,39,10,7,156,0,0,0,0,0,0,0,11,3,9,0,0,28,0,0,0,0,0
303011049,0,0,0,0,0,9,76,104,63,79,41,0,367,0,0,0,0,6,10,4,3,3,0,0,0,23,0,0,0,0,6,17,50,33,18,23,5,5,156,0,0,0,0,0,3,6,11,3,0,0,4,30,0,0,0,3,5,24,28,0,11,5,3,3,88,0,0,0,6,8,14,13,4,6,0,0,0,51,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,3,0,0,14,0,0,14,114,66,56,12,3,0,0,0,7,277,0,0,0,7,0,0,0,0,0,0,0,67,76,0,0,14,131,88,140,196,165,97,111,48,86,1085,0,0,0,0,0,4,36,58,44,65,29,10,247,0,0,0,0,0,5,9,9,0,7,5,4,35,0,0,0,0,0,22,82,81,53,67,13,16,326,0,0,0,0,0,9,14,16,10,17,11,7,76,0,0,0,0,8
303011050,0,0,0,0,0,6,43,68,34,58,18,3,227,0,0,0,0,4,10,3,0,0,0,0,0,22,0,0,0,0,0,19,28,24,10,9,5,0,104,0,0,0,0,0,0,0,0,4,3,0,3,21,0,0,0,0,7,7,17,7,6,0,0,3,52,0,0,4,5,3,5,6,3,5,0,0,0,35,0,0,0,0,4,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,5,5,0,8,55,20,31,5,7,5,0,0,3,142,0,0,0,5,0,5,0,0,0,0,0,40,43,8,4,16,67,43,89,105,115,56,85,25,47,656,0,0,0,0,0,5,21,13,18,42,22,5,123,0,0,0,0,0,3,5,4,0,8,0,0,20,0,0,0,3,0,11,44,36,29,45,21,5,193,0,0,0,0,0,0,11,3,3,9,3,0,32,0,0,0,0,4
303011051,0,0,0,0,4,17,42,66,38,84,35,5,292,0,0,3,0,0,18,15,8,0,4,7,0,52,0,0,0,0,6,14,48,46,21,35,13,0,185,0,0,0,0,0,4,7,8,8,10,4,0,39,0,0,0,0,11,28,48,7,42,12,6,0,155,0,0,8,18,7,33,26,5,0,0,4,4,105,0,0,0,4,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,9,11,6,30,132,85,131,63,11,9,11,10,11,506,0,0,0,6,0,5,0,0,0,0,0,84,93,18,5,50,164,112,244,247,148,132,160,72,108,1451,4,0,0,0,9,16,53,87,68,153,159,49,592,0,0,0,0,0,9,15,8,10,17,9,4,70,0,0,3,3,9,27,103,143,139,242,89,47,794,0,0,0,0,0,3,16,13,10,22,3,5,84,3,0,0,8,13
303021052,0,0,0,0,4,14,77,105,63,101,41,4,402,0,0,4,14,9,22,14,11,0,4,0,0,71,0,0,0,0,3,32,70,27,8,12,5,6,168,0,0,0,0,3,0,5,0,3,3,3,0,21,0,0,0,4,12,28,33,8,10,4,0,6,106,0,0,10,11,3,21,7,0,0,3,0,0,49,0,0,0,3,0,3,4,0,0,0,0,0,10,0,0,0,0,0,5,4,0,0,0,0,0,14,11,0,11,60,20,22,10,4,4,0,5,10,154,0,0,0,3,0,0,0,0,0,0,0,69,76,12,0,26,99,53,143,214,163,89,131,55,95,1081,0,0,0,0,0,4,14,28,30,48,37,8,174,0,0,0,3,0,5,6,5,5,3,4,0,41,0,0,0,0,0,16,81,54,43,69,18,20,299,0,0,0,0,0,5,12,7,10,15,4,5,51,0,0,3,7,4
303021053,0,0,0,0,0,13,135,180,93,138,84,7,651,0,0,0,7,10,16,18,3,3,0,0,0,67,0,0,0,0,0,50,89,43,14,36,12,3,242,0,0,3,0,0,9,9,12,4,13,3,3,51,0,0,0,9,14,41,50,6,30,10,6,4,159,0,0,0,21,8,19,17,7,0,5,0,0,77,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3,10,0,0,4,4,18,5,0,12,66,32,66,26,13,4,7,0,3,233,0,0,0,0,6,0,0,0,0,0,0,82,87,8,0,19,101,68,215,333,273,156,209,104,105,1585,0,0,0,0,0,0,26,47,34,90,95,26,323,0,0,0,4,0,4,11,3,3,7,11,9,45,0,0,0,0,4,19,68,66,83,153,71,21,488,0,0,0,0,0,5,15,11,18,27,13,0,94,0,0,3,0,8
303021054,0,0,0,0,0,3,17,16,13,23,12,0,93,0,0,0,0,4,6,4,0,3,0,0,0,21,0,0,0,0,0,4,14,5,8,16,0,0,50,0,0,0,0,0,0,0,0,3,5,3,0,12,0,0,0,0,4,3,10,6,5,6,0,0,41,0,0,6,7,7,9,4,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,16,9,8,9,0,0,0,0,9,68,0,0,0,0,0,0,0,0,0,0,0,31,34,3,0,14,33,23,42,64,36,31,42,21,38,348,0,0,0,0,0,0,8,8,6,26,17,8,82,0,0,0,0,0,0,4,0,6,3,0,0,19,0,0,0,0,0,6,16,21,26,29,9,13,108,0,0,0,0,0,0,7,3,0,8,0,0,19,0,0,0,0,3
303021055,0,0,0,0,0,13,71,101,48,88,28,3,356,0,0,3,10,7,29,9,7,5,0,0,0,69,0,0,0,0,4,27,62,42,18,12,9,0,174,0,0,0,0,0,4,9,3,3,9,0,3,26,0,0,0,6,6,37,30,5,10,0,4,0,91,0,0,7,9,12,15,3,6,0,0,0,7,55,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,40,15,23,11,3,0,0,0,0,115,0,0,0,0,4,0,0,0,0,0,0,73,77,8,0,25,67,45,146,202,163,84,111,46,87,973,0,0,0,0,0,4,16,24,28,36,33,3,152,0,0,0,0,0,9,3,0,9,7,0,0,26,0,0,0,0,0,11,37,39,25,61,23,15,205,0,0,0,0,0,6,5,0,4,11,11,5,38,0,0,0,3,7
303021056,0,0,0,0,0,4,43,58,39,65,35,4,255,0,0,0,0,0,10,5,3,0,0,0,0,25,0,0,0,0,0,16,29,20,11,19,9,0,103,0,0,0,0,0,0,4,5,0,8,6,3,26,0,0,0,0,7,13,15,7,9,5,0,0,59,0,0,4,6,9,4,7,4,0,0,0,0,41,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,12,46,29,35,7,4,3,0,0,3,141,0,0,0,5,0,0,0,0,0,0,0,38,46,6,0,14,55,47,88,111,98,71,94,49,54,691,0,0,0,0,0,0,11,30,34,43,39,9,177,0,0,0,0,3,4,11,9,0,3,3,0,32,0,0,0,0,0,14,70,71,67,100,18,10,350,0,0,0,0,0,0,5,6,10,14,9,3,59,0,0,0,0,0
303021057,0,0,0,0,0,5,35,67,28,58,25,0,223,0,0,0,4,4,14,3,0,0,0,3,0,24,0,0,0,0,0,10,30,21,8,15,0,0,90,0,0,0,0,3,0,6,4,3,4,0,0,31,0,0,0,4,4,9,17,5,9,0,0,0,42,0,0,0,0,6,10,4,0,0,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,7,3,0,6,44,22,43,11,0,7,0,3,7,161,0,0,0,0,0,0,0,0,0,0,0,42,43,6,0,13,58,38,97,111,102,61,82,38,52,666,0,0,0,0,0,3,14,30,11,47,32,17,156,0,0,0,0,0,3,5,6,6,6,3,0,30,0,0,0,0,0,7,48,36,21,66,20,15,217,0,0,0,0,0,0,8,11,14,10,10,0,46,0,0,0,0,4
303021058,0,0,0,0,0,6,32,45,15,28,27,0,160,0,0,0,8,6,13,3,0,0,0,0,0,34,0,0,0,0,0,9,30,9,9,10,3,0,63,0,0,0,4,0,0,5,0,0,0,0,0,13,0,0,0,3,8,3,17,3,4,0,0,0,44,0,0,0,8,9,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,31,0,13,3,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,35,35,8,0,11,47,22,47,89,64,40,43,29,37,436,0,0,4,0,0,0,4,17,10,9,21,4,61,0,0,0,0,4,5,4,3,0,0,0,0,20,0,0,0,0,0,10,18,13,13,16,6,8,93,0,0,0,0,0,0,4,0,0,4,0,0,20,0,0,4,0,3
303021059,3,0,0,0,0,7,40,66,41,66,38,0,262,0,0,3,0,6,12,15,4,0,0,3,0,44,0,0,0,0,0,16,47,28,9,21,6,0,137,0,0,0,0,0,0,3,3,0,7,0,0,16,0,0,0,0,7,13,34,0,16,6,3,3,91,5,0,0,12,4,10,10,7,3,0,5,0,50,0,0,0,0,4,6,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,13,40,22,36,21,7,0,9,5,9,175,0,0,0,3,0,0,0,0,0,0,0,44,49,7,0,14,60,49,101,181,120,79,111,68,61,844,0,0,0,0,0,10,17,12,16,51,54,12,176,0,0,0,0,0,11,6,0,0,0,3,7,28,0,0,0,0,0,10,58,40,56,97,43,18,316,0,0,0,0,0,0,3,8,8,15,10,4,43,0,0,0,0,5
303031060,4,0,0,0,0,15,77,94,41,66,25,3,327,0,0,0,4,5,21,15,8,0,0,0,0,66,0,0,0,3,3,40,66,32,15,28,3,4,191,0,0,0,3,3,0,14,5,0,8,3,0,42,0,0,0,0,16,49,47,11,17,5,3,3,163,0,0,7,28,13,30,19,3,6,3,0,3,105,0,0,4,0,4,7,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,4,11,34,7,24,95,52,77,29,9,4,7,7,9,349,0,0,0,7,3,0,0,0,0,0,0,81,88,38,3,39,142,99,244,271,166,97,116,38,113,1357,0,0,0,3,0,20,64,88,59,113,69,23,431,0,0,0,8,5,12,21,3,7,15,5,6,80,0,0,0,3,5,33,99,78,54,92,33,17,410,0,0,0,0,0,5,12,20,16,21,10,3,81,0,0,4,9,27
303031061,0,0,0,0,0,4,20,26,8,19,3,4,86,0,0,5,0,5,13,4,0,0,3,0,0,26,0,0,0,0,5,12,10,9,3,0,0,0,44,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,11,18,16,3,6,0,0,0,53,0,0,4,14,6,8,13,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,24,3,16,71,29,51,22,3,0,0,0,10,232,0,0,0,3,3,0,0,0,0,0,0,32,42,24,3,22,84,68,107,95,50,19,30,11,48,554,0,0,0,6,0,6,28,18,19,18,6,5,111,0,0,0,0,0,3,5,3,7,4,0,0,24,0,0,3,5,0,8,35,35,5,24,16,4,129,0,0,0,0,0,0,8,3,6,0,0,0,17,0,0,6,8,6
303031062,0,0,0,0,6,0,47,49,31,36,20,0,187,0,0,0,6,3,6,12,5,0,0,0,0,29,0,0,0,0,10,18,25,21,3,9,4,0,80,0,0,0,0,4,0,7,6,0,3,0,0,26,0,0,0,4,7,21,17,4,8,0,0,4,64,0,0,3,6,10,19,4,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,107,46,88,30,6,0,0,0,7,309,0,0,0,5,0,0,0,0,0,0,0,48,49,5,0,23,127,77,153,140,88,51,57,24,60,810,0,0,0,0,0,5,30,54,49,59,36,26,270,0,0,0,0,0,6,7,8,3,3,0,0,33,0,0,0,0,0,22,93,90,56,63,15,24,359,0,0,0,0,0,6,8,12,6,9,0,3,45,0,0,0,6,5
303031063,0,0,0,0,0,5,115,136,63,129,51,0,500,0,0,0,3,8,21,11,8,0,4,0,0,57,0,0,0,0,0,29,52,37,25,24,5,0,184,0,0,0,0,0,3,10,14,0,3,4,5,40,0,0,0,0,14,35,43,5,14,8,0,4,124,0,0,5,9,7,12,7,3,0,0,0,0,55,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,3,0,0,0,0,14,5,4,20,135,51,99,23,10,4,0,3,11,362,0,0,0,6,5,0,0,0,0,0,0,83,93,11,3,31,169,92,203,276,208,111,174,60,110,1440,0,0,0,0,0,13,35,52,47,93,59,21,324,0,0,0,0,0,12,20,10,7,5,0,3,57,0,0,0,4,3,30,118,102,74,107,26,20,478,0,0,0,0,0,5,23,15,15,28,6,4,104,3,3,0,8,14
303031064,0,0,0,0,3,5,10,26,14,26,7,3,93,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,3,0,0,4,8,10,10,6,9,0,57,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,24,0,9,3,0,0,39,0,0,4,5,7,11,5,0,0,0,0,0,31,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,16,19,33,13,9,3,3,5,7,118,0,0,0,0,0,0,0,0,0,0,0,25,24,11,0,12,25,35,64,62,44,35,42,32,36,391,0,0,0,0,0,7,19,23,21,45,39,7,159,0,0,0,0,0,5,6,7,0,0,5,6,26,0,0,0,0,0,6,34,30,37,61,11,16,196,0,0,0,0,0,0,4,0,7,3,0,7,27,0,0,0,0,0
303031065,0,0,0,0,0,16,56,78,41,39,15,0,239,0,0,0,8,7,11,9,6,0,0,0,0,37,0,0,0,4,0,28,34,12,8,11,3,0,105,0,0,0,0,0,0,7,3,4,6,0,0,12,0,0,0,0,5,24,30,6,5,5,0,5,86,0,3,0,8,3,12,11,0,0,0,0,0,44,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,8,15,0,19,95,54,75,19,4,0,5,4,13,295,0,0,0,6,0,0,0,0,0,0,0,46,54,15,3,18,126,69,170,157,112,61,59,26,69,887,0,0,0,0,4,5,30,40,22,22,16,12,150,0,0,0,0,4,3,4,0,0,3,0,0,28,0,0,0,3,4,13,50,44,22,42,12,6,190,0,0,0,0,0,0,13,16,8,10,0,0,45,0,0,0,6,5
303031066,0,0,0,0,0,8,65,70,33,55,17,7,262,3,0,0,0,0,7,5,9,3,0,5,0,38,0,0,0,3,4,15,30,23,17,12,5,0,108,0,0,0,0,0,7,6,8,7,0,0,0,25,0,0,0,3,10,25,29,0,16,6,0,0,90,0,0,4,17,8,16,8,3,4,0,0,0,63,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,4,10,0,15,107,63,89,38,8,9,3,4,14,359,0,0,0,4,0,0,0,0,0,0,0,48,54,11,0,22,135,92,176,189,120,77,86,31,72,1022,0,0,0,3,0,4,42,75,63,71,53,28,339,0,0,0,0,0,7,11,18,8,5,0,0,48,0,0,0,0,0,23,100,104,64,85,31,29,441,0,0,0,0,0,6,18,9,8,12,3,8,67,0,0,0,3,12
303041067,0,0,0,0,4,8,29,32,12,17,4,0,100,0,0,0,0,0,8,5,3,0,0,0,0,16,0,0,0,0,0,18,21,4,5,3,0,3,56,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,11,18,0,3,0,0,0,43,0,0,0,7,5,8,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,4,12,0,14,55,21,31,0,6,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,16,16,12,0,19,71,35,83,86,44,19,20,7,24,420,0,0,0,0,0,7,22,23,12,16,9,12,91,0,0,0,0,0,6,4,3,0,0,0,0,14,0,0,0,0,0,8,34,27,11,8,0,0,97,0,0,0,0,0,0,9,5,0,9,0,0,26,0,0,0,0,8
