SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
303031064,9,0,4,9,0,13,9,15,7,21,14,11,111,0,0,0,0,4,11,8,5,6,8,12,0,60,8,3,0,0,6,17,35,22,38,35,31,5,203,0,3,0,0,10,12,8,6,0,5,13,0,61,0,0,4,0,0,10,9,7,3,5,4,0,42,10,10,4,0,22,43,61,49,50,56,51,11,363,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,5,5,3,3,8,0,28,20,9,4,4,24,63,68,66,59,76,77,23,499,6,3,3,8,12,14,17,38,37,47,35,10,222,9,3,0,0,0,7,9,17,14,19,7,5,91,15,3,0,9,6,18,39,79,71,105,61,12,412,9,0,4,0,3
303031065,5,5,0,5,11,22,19,41,51,38,16,10,206,5,0,0,0,4,4,6,5,8,3,0,4,37,11,4,5,3,6,21,33,63,47,30,12,9,251,0,0,0,6,0,5,5,0,0,5,3,6,44,0,0,0,5,3,4,5,10,5,6,0,0,41,14,7,10,14,16,31,48,84,56,47,16,17,367,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,4,7,10,0,4,0,0,28,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,7,3,0,6,0,0,0,26,5,0,0,4,7,12,11,14,9,9,0,0,69,27,16,10,20,28,64,78,141,116,84,34,28,641,10,0,0,7,10,21,31,78,49,25,13,12,253,7,0,0,0,3,3,5,3,5,3,3,0,37,9,4,7,4,7,28,39,85,58,44,15,7,304,3,0,0,4,5
303031066,10,0,8,5,16,27,26,50,42,42,21,10,267,4,4,0,7,7,19,18,13,15,18,8,9,112,9,11,6,14,24,45,57,111,78,61,26,20,464,3,0,5,3,6,22,18,31,13,4,11,10,124,5,0,0,0,0,14,19,15,11,5,0,9,84,34,15,15,28,37,101,117,165,111,83,47,39,789,0,0,0,0,3,0,0,0,0,0,0,4,9,0,0,0,0,3,3,3,10,9,3,3,0,43,0,0,0,0,0,4,0,8,0,0,0,0,19,0,0,0,0,3,6,5,5,4,0,0,0,38,3,0,0,3,9,16,16,28,12,11,5,10,114,45,17,26,27,64,149,162,244,166,141,66,60,1167,23,8,5,8,9,44,33,56,35,18,13,10,256,4,4,0,4,9,13,18,27,7,14,3,4,113,18,8,9,10,10,40,58,114,85,62,31,21,463,6,7,0,9,9
303041067,5,0,0,10,3,17,20,25,12,8,5,4,112,0,0,0,0,0,4,3,0,3,0,0,0,17,7,0,0,0,4,11,19,43,22,13,5,0,125,4,0,0,0,6,4,3,11,5,4,0,3,32,0,0,5,3,0,0,6,7,4,3,0,0,21,7,0,0,5,12,17,30,59,36,16,5,12,195,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,8,0,0,0,0,0,0,16,3,0,0,4,3,16,4,9,3,0,0,3,51,16,9,4,20,23,47,56,92,52,27,9,15,361,6,0,0,11,5,10,24,29,11,9,4,4,112,0,0,0,0,5,0,3,0,3,0,0,0,22,9,0,0,0,4,16,28,41,26,15,4,8,159,3,4,0,0,0
303041068,17,10,4,5,9,24,42,57,73,53,27,9,321,4,3,0,4,0,7,5,6,4,9,5,6,49,9,0,8,9,13,54,45,102,90,61,25,5,429,3,0,0,5,0,13,9,15,11,0,0,6,77,5,0,0,0,3,13,10,5,14,5,0,5,53,23,6,12,23,20,78,66,129,116,75,29,21,605,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,3,5,5,5,5,4,0,0,0,25,0,0,0,0,0,7,4,5,0,0,0,0,21,0,0,0,0,4,3,5,5,0,4,0,0,29,4,0,0,4,4,17,10,14,13,3,0,0,81,37,20,15,30,39,118,122,199,197,135,53,33,1012,13,7,0,14,12,34,45,100,58,42,14,5,355,0,0,0,4,3,3,12,8,6,6,5,5,61,6,3,3,10,7,43,59,128,84,76,32,12,470,11,0,5,0,5
303041069,10,0,0,5,3,13,10,10,9,4,3,7,71,0,6,0,0,0,7,0,3,0,4,7,0,26,8,0,0,0,0,6,0,16,15,12,13,3,87,3,0,0,0,0,0,3,8,5,3,6,0,31,0,0,0,0,4,3,4,0,0,3,6,0,29,13,0,0,3,3,20,5,28,27,27,27,10,166,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,0,4,0,12,0,0,0,0,3,6,0,0,0,0,0,3,8,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,6,4,3,4,9,0,4,3,31,25,9,8,6,13,32,18,41,42,29,37,15,267,6,0,0,0,4,6,10,9,9,16,11,3,68,8,0,0,0,4,0,0,6,0,3,5,0,24,10,0,0,0,0,8,10,22,15,11,13,8,100,0,0,0,0,4
303041070,5,3,3,6,5,14,22,57,32,41,3,6,211,0,0,0,3,0,10,9,6,0,6,0,3,40,0,3,4,14,13,30,57,74,47,37,7,9,296,7,0,0,0,6,0,6,9,3,6,0,8,44,0,0,0,0,3,3,8,6,4,6,0,0,38,8,4,9,19,22,48,76,92,60,50,11,21,424,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,4,5,12,4,3,3,0,0,33,0,0,0,0,0,6,5,7,4,0,0,0,25,0,0,0,4,0,4,6,4,4,0,0,0,28,3,0,4,7,10,19,21,15,13,3,0,3,91,15,15,13,31,44,77,118,164,111,92,14,27,723,8,3,0,4,10,18,30,73,39,19,12,9,233,4,3,0,0,0,6,4,10,4,8,3,3,43,3,4,5,9,11,34,44,136,66,37,11,10,370,0,0,0,0,0
303041071,17,5,4,9,10,29,35,48,57,64,29,12,306,3,0,6,0,0,11,10,11,9,11,8,3,84,19,14,5,13,17,58,62,132,92,112,55,21,597,11,9,0,3,4,14,12,19,10,22,13,7,127,0,4,0,4,7,7,3,9,3,3,3,0,46,37,19,11,20,32,92,89,173,113,146,82,37,859,0,0,0,0,0,6,4,0,0,0,0,0,12,0,0,0,3,5,6,4,8,8,6,3,0,46,0,0,0,0,0,11,0,5,5,0,0,0,23,0,0,0,0,0,13,5,7,3,0,0,3,29,0,0,3,8,3,33,11,20,10,8,10,4,106,53,30,17,34,49,148,132,244,184,219,112,54,1272,21,12,6,11,13,15,28,56,56,60,32,12,314,8,0,6,3,3,11,12,19,16,13,11,4,102,14,0,7,12,19,35,67,146,135,144,74,22,671,9,0,3,9,8
303051072,9,6,4,8,15,47,40,79,74,40,5,20,342,7,0,0,5,3,3,14,13,6,9,3,0,67,4,8,5,3,3,28,61,127,79,32,7,4,360,0,3,0,0,4,11,11,22,5,5,3,7,71,4,6,0,4,5,17,10,20,8,5,0,7,93,15,13,0,15,23,63,99,177,100,45,21,20,592,0,0,0,0,3,0,0,0,0,0,0,4,10,4,0,0,0,3,12,7,6,5,5,0,6,41,0,0,0,0,3,4,0,8,0,0,0,5,25,0,0,0,3,6,9,7,10,3,0,0,4,37,8,0,0,5,15,25,16,23,12,3,6,10,118,30,26,15,28,50,137,152,282,178,87,26,48,1057,29,10,5,8,15,35,49,88,37,9,5,16,304,5,0,0,0,0,6,6,19,7,5,0,5,53,10,3,6,5,8,56,89,140,59,28,12,13,429,4,0,6,3,4
303051073,24,6,6,14,17,61,85,163,116,109,49,30,678,10,0,4,7,5,24,36,35,26,29,11,15,198,18,3,14,11,36,63,125,190,157,128,63,27,829,7,3,4,11,11,31,40,44,32,37,25,19,259,4,5,3,8,9,32,28,35,31,22,13,15,207,39,19,25,32,64,151,220,304,254,219,106,70,1499,3,0,0,0,5,0,0,7,4,3,6,5,26,0,0,0,4,3,6,11,22,15,3,5,0,68,0,0,0,0,7,9,0,7,4,7,4,0,43,3,0,3,7,4,8,9,15,3,8,0,7,63,10,3,7,10,17,21,15,48,23,14,13,12,201,70,27,35,62,96,234,325,515,393,345,167,107,2378,36,16,18,17,12,102,131,158,84,72,37,18,698,9,3,0,0,6,12,10,42,16,18,10,7,138,32,9,3,18,16,110,187,259,152,85,55,37,972,14,4,7,5,4
303051074,0,3,0,4,3,11,16,23,27,44,10,0,143,0,0,0,0,0,0,9,4,9,9,0,4,43,4,0,0,5,0,12,11,46,58,56,18,11,224,0,0,0,0,0,7,6,8,11,13,3,0,57,0,0,0,5,0,4,5,9,5,9,3,0,41,6,5,0,8,3,22,35,63,79,90,30,16,365,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,10,3,5,3,6,0,3,37,13,5,6,10,14,41,53,98,110,149,35,20,543,13,3,0,3,3,14,24,46,21,12,7,9,156,0,0,0,0,0,7,7,13,10,8,6,0,54,0,0,0,4,3,19,45,84,72,37,16,3,279,4,0,0,0,3
303051075,18,8,6,17,15,52,53,113,116,98,37,26,562,0,3,0,3,6,22,19,40,32,22,20,8,176,19,8,5,9,17,106,116,266,222,159,49,31,1007,11,3,8,8,17,29,25,45,40,29,12,8,236,5,4,5,3,12,27,36,52,22,32,4,8,212,39,21,14,21,49,186,196,403,313,241,83,65,1618,0,0,0,0,0,0,7,4,6,4,0,0,22,0,0,0,5,0,12,5,11,9,6,3,5,55,0,3,3,0,0,3,3,9,3,4,0,0,32,0,4,0,0,9,7,5,11,6,3,0,0,56,3,5,5,4,8,26,24,30,30,17,10,8,164,56,37,23,39,69,261,278,544,463,361,123,97,2346,31,16,6,17,20,58,80,128,82,57,20,16,524,3,0,0,0,4,23,30,46,34,25,5,4,179,25,5,3,14,31,113,160,328,209,121,40,20,1066,11,3,3,10,11
303051076,8,8,4,8,7,33,45,79,35,17,4,10,255,0,0,0,4,4,3,7,17,6,0,0,0,38,0,4,3,4,12,25,46,79,26,12,9,0,214,5,0,0,4,5,5,9,9,5,4,0,0,44,3,0,0,5,3,12,4,8,0,3,0,4,53,15,5,9,9,22,49,70,111,33,11,4,11,350,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,5,0,5,6,19,13,0,0,0,0,44,0,0,0,0,3,7,3,6,0,0,0,0,18,0,3,0,3,3,8,4,10,0,0,0,3,34,0,5,5,3,11,20,22,21,7,0,0,5,103,20,19,12,23,41,98,139,215,72,32,13,21,709,6,5,6,8,11,41,77,63,7,3,3,8,242,4,0,0,0,0,6,16,6,0,0,0,4,41,0,0,6,3,5,41,64,65,13,6,4,11,218,0,5,0,0,3
303061077,13,5,10,0,4,22,26,52,31,29,20,9,224,0,4,0,0,4,12,14,16,7,12,6,0,78,9,4,0,4,9,37,37,91,59,45,29,9,336,6,0,0,3,10,13,14,19,19,10,10,11,107,4,6,0,5,5,4,14,11,12,5,0,6,65,20,7,0,13,27,72,78,134,96,70,45,28,592,0,0,0,0,0,0,3,6,0,0,0,0,11,5,0,0,0,0,5,5,13,4,5,0,3,36,0,0,0,0,0,0,4,0,0,0,0,0,9,0,3,0,0,0,4,9,4,3,0,0,0,20,3,4,0,3,0,8,17,19,11,5,0,9,84,35,17,9,16,37,101,122,209,135,107,66,40,896,25,3,0,6,8,26,26,59,28,21,13,8,237,8,0,0,6,3,7,13,17,22,9,4,5,88,13,4,3,5,7,38,44,102,73,54,22,9,379,0,3,0,6,4
303061078,20,7,8,13,11,70,54,114,54,29,12,19,407,3,0,0,5,3,13,14,18,11,11,0,5,88,13,11,6,15,16,72,84,143,67,43,15,18,499,3,5,4,3,6,33,14,23,17,13,0,6,135,8,3,4,3,3,22,13,13,11,7,0,7,101,27,19,10,25,30,135,122,195,109,78,21,38,820,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,0,0,3,16,10,17,8,0,0,4,59,3,0,4,3,4,9,9,4,3,0,0,9,45,10,0,9,0,3,0,10,11,3,0,0,4,44,13,0,12,10,13,29,28,33,12,7,0,14,160,62,26,32,47,52,231,209,342,172,116,36,65,1392,28,4,6,10,13,50,86,90,36,15,9,15,370,8,0,3,5,0,16,20,19,7,3,0,4,85,16,8,3,8,14,76,110,146,56,36,20,21,513,7,4,0,6,0
303061079,14,5,7,9,11,25,17,39,16,25,6,5,173,6,0,0,0,5,5,6,11,6,0,5,3,46,12,3,0,0,4,16,19,45,24,33,10,7,164,7,0,4,3,0,11,10,11,9,4,3,4,61,0,0,0,0,6,12,8,5,6,3,6,0,48,21,7,3,9,14,42,40,73,36,50,22,10,328,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,4,3,0,4,0,0,29,0,0,0,0,5,3,0,4,0,0,0,3,16,0,0,3,0,0,3,9,3,3,8,0,0,26,3,0,3,4,8,12,20,13,4,12,0,6,77,39,13,12,16,29,75,80,121,57,80,36,22,574,23,6,0,9,9,16,22,28,19,16,12,10,174,4,0,0,0,4,9,0,8,0,0,0,0,25,12,0,0,5,3,19,28,41,24,25,17,6,188,0,3,3,4,3
303061080,26,4,5,11,17,42,63,131,61,52,29,20,467,0,0,0,0,3,20,20,21,21,8,11,3,110,14,7,10,12,25,49,74,152,108,61,26,16,566,8,0,0,7,12,14,15,33,22,15,14,9,143,9,3,3,10,9,15,17,27,15,22,7,7,147,36,13,16,29,47,108,124,227,161,111,56,34,961,0,0,5,0,0,0,0,0,4,0,0,0,16,0,4,0,0,4,7,12,27,4,8,0,0,72,4,5,0,3,0,10,8,5,3,0,3,4,45,0,4,0,3,7,16,12,15,0,8,6,9,71,4,15,4,13,14,32,28,46,12,21,7,15,208,68,31,25,49,75,182,225,405,239,184,97,67,1645,28,9,0,12,11,60,81,107,42,39,24,15,429,3,0,0,9,0,25,20,31,12,8,4,5,112,29,0,15,8,18,57,97,166,87,75,30,19,604,4,3,4,9,10
304011081,16,8,4,4,10,37,16,51,44,32,25,4,240,0,0,0,0,5,16,7,12,10,13,10,4,74,10,0,3,0,7,28,48,81,71,64,26,13,360,5,0,0,4,3,13,11,15,9,17,4,5,92,4,0,3,6,0,12,3,15,10,7,3,6,72,19,4,13,10,18,69,76,123,92,104,49,24,595,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,3,0,0,4,9,7,5,0,0,34,0,0,0,0,0,3,0,4,0,0,0,0,19,8,5,0,3,0,5,3,8,4,0,0,0,33,11,5,9,9,4,9,10,15,14,11,0,0,94,40,17,18,24,35,113,102,188,153,148,69,32,935,24,10,5,4,17,25,34,59,34,33,20,10,264,0,0,0,0,0,8,10,20,15,9,5,0,78,15,7,0,8,7,23,43,104,69,56,20,16,367,3,0,0,6,4
304011082,14,5,4,8,11,23,28,57,55,32,3,12,245,3,0,5,0,4,10,5,14,11,9,0,6,70,9,0,9,7,16,28,64,99,71,48,15,13,371,5,3,4,5,6,19,14,19,13,10,3,6,107,6,5,3,0,4,11,12,9,10,12,0,9,76,18,10,11,18,31,67,99,145,98,72,19,28,614,0,0,0,0,0,4,3,4,0,0,0,0,11,4,0,0,0,0,4,6,18,3,5,0,0,48,0,0,0,0,0,0,0,8,0,0,3,0,18,0,0,0,0,0,8,4,8,4,0,0,6,38,8,0,0,3,7,19,21,26,8,5,9,3,108,40,18,20,28,42,108,144,226,165,112,31,45,975,23,6,7,4,5,29,35,79,26,9,10,8,243,0,0,0,0,0,7,5,25,8,6,7,0,65,11,5,0,3,16,27,57,129,65,37,14,14,380,9,0,5,0,5
304011083,0,0,4,5,3,22,15,37,32,17,4,6,146,0,0,0,0,0,6,8,12,6,3,0,3,40,9,0,0,7,3,14,30,60,54,22,3,12,210,0,0,0,0,7,0,4,14,4,8,3,4,52,0,0,0,0,3,5,4,10,3,3,0,0,34,6,0,5,11,14,34,44,92,67,32,14,16,338,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,7,9,7,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,3,0,4,0,5,4,0,0,0,0,21,0,5,6,3,4,10,14,9,6,3,0,8,61,13,4,11,12,22,55,76,139,113,47,20,33,543,9,0,0,3,10,13,36,59,20,13,3,3,171,0,0,0,0,0,0,10,13,6,3,0,0,36,0,0,0,4,8,18,26,91,38,19,3,9,223,0,0,0,0,0
304011084,19,6,0,16,11,34,30,62,54,61,28,11,344,5,3,3,0,4,11,13,17,10,21,19,6,109,7,4,6,11,18,45,78,140,95,109,52,28,594,4,0,3,0,7,20,16,34,25,17,12,7,149,0,0,3,3,3,11,13,11,13,11,4,3,79,20,10,9,17,32,94,114,201,140,159,87,47,932,0,0,0,0,0,0,0,5,4,0,0,0,13,3,0,0,0,0,7,9,6,4,3,4,0,43,0,0,0,0,0,5,3,3,0,0,0,3,12,4,0,0,0,0,3,4,5,3,7,3,0,27,4,0,5,0,3,12,16,17,14,11,6,0,98,54,15,21,35,44,137,166,284,204,229,124,65,1370,25,3,9,3,17,28,36,81,49,36,18,9,305,11,0,0,6,0,11,22,20,15,23,14,15,133,18,4,3,13,3,39,66,142,94,77,53,11,532,7,4,5,0,8
304011085,17,5,3,3,3,18,12,21,18,21,11,8,146,0,0,0,0,0,0,12,11,11,11,0,4,65,6,3,0,9,5,20,18,31,24,48,18,10,200,3,3,3,4,3,15,13,15,17,13,15,4,90,6,3,0,0,3,13,4,13,11,15,0,0,71,22,9,4,9,14,49,48,72,56,82,37,21,425,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,3,0,3,5,0,0,4,19,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,4,3,3,5,0,0,0,0,0,0,16,0,0,4,3,5,9,4,7,5,5,4,4,49,43,14,9,18,21,73,60,105,83,107,54,36,624,26,4,3,0,4,11,16,19,13,24,10,6,142,0,0,0,0,0,3,10,7,14,15,6,0,56,13,0,3,4,5,16,15,55,42,39,32,7,231,7,0,0,0,0
304021086,14,5,8,16,8,30,31,66,68,72,37,15,361,0,0,5,0,9,12,19,34,22,15,9,8,140,15,3,4,12,11,45,59,139,136,107,43,23,589,0,0,3,0,4,20,9,33,22,25,13,8,136,5,0,0,4,0,9,7,26,8,14,3,4,90,20,7,11,15,26,87,91,220,194,161,70,48,950,0,0,0,0,6,5,5,0,0,0,0,0,14,0,0,0,0,0,12,4,6,10,0,3,0,44,0,0,5,4,0,6,6,5,4,0,0,0,26,0,0,0,0,0,4,4,3,3,4,0,0,33,0,3,3,3,4,22,21,27,13,4,6,3,114,33,15,21,38,42,129,151,312,272,244,112,60,1422,21,8,4,10,6,31,45,85,70,58,32,7,373,0,0,0,4,0,21,24,36,24,20,6,0,139,8,3,4,9,9,39,83,208,106,79,30,14,594,7,3,3,9,6
304021087,15,0,0,7,12,13,15,18,18,30,30,4,169,3,0,5,0,0,13,4,18,13,19,22,9,113,13,3,4,6,5,12,16,44,42,72,66,10,284,17,3,0,7,0,14,12,24,26,25,22,10,164,10,0,0,0,0,5,6,12,9,5,12,6,55,39,10,9,18,13,50,35,91,89,117,122,27,614,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,3,4,0,0,0,3,0,21,0,0,0,0,0,4,3,0,0,3,0,0,12,0,0,0,0,0,6,5,0,0,0,0,0,10,6,0,0,0,4,6,14,7,3,5,9,3,54,61,14,16,23,24,66,68,113,108,148,157,37,835,20,10,4,6,3,10,17,24,12,26,27,9,155,4,3,0,0,5,6,8,8,8,18,27,3,94,7,5,3,0,11,16,27,51,38,69,69,9,296,3,3,3,4,5
304021088,17,7,11,6,7,39,30,27,34,68,42,7,299,9,0,0,0,0,8,9,24,16,18,25,10,124,16,4,3,17,13,42,37,77,49,125,64,17,466,9,9,6,0,8,30,16,34,14,20,25,8,182,6,6,0,11,7,11,7,21,11,14,13,4,108,33,14,15,28,34,90,76,149,91,182,124,40,887,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,6,0,4,4,7,3,0,3,0,21,0,0,0,4,0,4,5,4,3,6,3,0,36,4,0,5,3,0,0,6,8,5,0,0,5,30,4,0,3,7,4,17,11,16,8,6,11,6,93,60,19,27,43,48,147,123,202,130,257,171,56,1278,29,9,4,13,6,31,28,51,48,42,25,8,291,12,5,0,3,5,8,5,14,11,23,16,4,111,12,4,3,14,10,29,46,106,109,117,58,14,525,12,0,0,3,6
