SA2_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
212031458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,5,0,0,9,0,0,6,11,4,8,0,0,31,71,25,105,15,11,230,31,21,71,0,10,141,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,3,0,7,20,130,58,212,22,28,452,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,3,0,5,8,0,0,4,0,0,10,0,0,3,0,0,8,33,7,66,10,9,125,76,51,148,34,25,339,3,8,13,10,0,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,11,0,9,0,0,22,139,75,248,48,49,556,0,0,0,0,0,0,0,0
212031555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,17,3,50,8,8,89,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,24,12,58,11,10,111,0,0,0,0,0,0,0,0
212031556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0
212031557,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,5,5,0,3,0,0,11,46,3,45,0,4,103,33,7,49,0,3,106,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,92,13,110,5,15,237,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,45,5,41,4,3,95,162,54,312,30,24,586,13,5,12,5,0,38,0,0,0,0,3,4,6,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,0,7,18,237,65,384,42,36,772,0,0,0,0,0,0,5,0
212031558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,20,8,53,5,3,95,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,45,8,68,4,4,131,0,0,0,0,0,0,0,0
212031559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,11,0,0,17,21,4,36,5,0,65,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,47,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,15,0,9,0,3,30,64,18,141,18,13,254,9,3,12,0,4,24,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,94,26,169,20,18,320,0,0,0,0,0,0,0,0
212031560,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,14,0,6,0,0,16,3,0,9,0,0,15,32,0,32,3,4,76,56,6,88,3,6,168,7,14,41,0,6,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,7,0,0,16,127,25,190,12,22,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,11,4,0,0,0,14,8,0,0,0,0,8,20,0,20,0,4,37,47,13,116,3,9,197,31,12,79,3,13,129,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,4,13,118,37,222,14,29,415,0,0,0,0,0,0,0,0
212031561,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,11,8,0,0,0,0,13,13,0,4,0,0,15,31,5,44,5,4,85,88,21,156,13,21,295,0,3,13,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,4,6,3,0,0,13,148,37,231,20,31,471,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,8,0,4,0,0,6,8,0,9,0,0,10,8,0,10,0,5,25,94,29,170,8,18,331,32,25,80,10,8,157,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,155,57,280,20,40,555,0,0,0,0,0,0,0,0
212031562,0,0,0,0,0,0,3,0,0,0,0,4,5,4,4,0,0,11,9,0,7,0,0,18,5,0,0,4,0,7,40,8,64,0,9,123,72,13,148,11,16,261,6,5,20,3,4,33,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,20,149,34,253,19,32,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,0,5,0,0,11,5,0,0,0,0,3,12,0,8,0,9,27,90,31,180,21,19,335,35,18,75,4,6,146,0,5,4,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,8,9,3,9,0,0,23,162,60,295,35,38,587,0,0,0,0,0,0,0,0
212041309,3,0,0,0,0,7,3,0,0,0,0,4,15,0,4,0,3,16,10,0,6,3,4,25,6,0,4,0,0,14,16,5,16,0,0,38,49,8,58,4,4,126,33,16,51,0,9,110,4,3,8,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,10,140,32,152,9,31,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,0,9,24,8,0,3,0,0,10,7,0,4,0,0,15,32,6,32,3,4,80,64,12,100,12,10,206,13,6,24,4,5,59,8,0,4,0,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,5,14,0,4,0,0,19,154,33,184,31,29,430,0,0,0,0,0,0,0,0
212041310,0,0,0,0,0,3,3,0,0,0,0,5,10,0,6,0,0,6,11,0,12,4,5,35,18,0,13,0,0,34,56,14,77,6,3,157,148,17,117,11,17,302,56,7,74,7,0,138,19,4,21,0,0,38,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,11,20,0,3,0,5,31,329,43,329,29,33,766,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,7,15,0,3,0,0,21,4,0,4,0,0,6,35,3,15,0,0,58,157,12,196,15,10,394,169,14,148,21,15,372,28,4,66,6,3,112,9,0,8,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,16,0,12,0,0,33,451,44,459,47,37,1041,0,0,0,0,0,0,0,0
212041312,3,6,3,0,0,6,3,0,0,3,0,12,27,0,3,0,0,36,13,3,21,5,5,47,17,0,25,3,6,60,76,19,116,12,17,241,87,35,183,17,20,345,22,16,42,13,3,91,4,0,4,0,0,9,0,0,4,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,8,16,263,86,418,46,63,869,0,0,0,0,0,6,5,0,0,0,0,5,9,0,3,0,0,12,30,5,10,3,5,54,12,9,7,0,0,31,53,6,69,5,4,135,139,37,237,31,23,468,62,32,128,23,13,261,7,3,6,0,0,20,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,0,20,320,103,476,64,57,1021,0,0,0,0,0,0,0,0
212041313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,13,21,0,18,0,0,48,26,8,30,5,4,73,0,0,7,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,59,14,73,8,10,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,14,0,11,0,0,28,18,5,29,3,0,58,7,7,24,3,6,53,0,3,6,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,55,20,71,13,13,176,0,0,0,0,0,0,0,0
212041316,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,11,8,6,8,4,0,28,3,0,3,0,3,11,24,9,22,7,14,75,50,16,82,8,7,162,9,3,17,3,3,31,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,17,117,38,141,21,28,343,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,15,0,0,0,0,19,3,0,4,0,0,6,9,0,9,0,0,26,50,11,61,4,11,136,31,15,60,5,8,119,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,126,26,143,17,19,335,0,0,0,0,0,0,0,0
212041317,4,0,0,0,0,3,4,0,4,0,0,9,32,0,8,6,6,50,71,0,47,9,0,126,54,0,39,4,6,99,117,14,116,14,10,275,197,43,212,13,18,480,60,4,36,8,3,114,7,0,7,0,0,14,5,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,8,0,4,0,0,11,20,0,24,4,10,57,579,67,500,51,52,1257,0,0,6,0,0,5,0,0,0,0,0,0,15,0,4,0,7,25,39,0,30,0,4,74,32,0,21,4,0,57,58,10,64,6,15,152,186,32,302,25,22,571,128,25,206,24,21,404,27,3,25,9,9,64,3,0,4,0,0,13,0,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,3,0,5,0,12,0,0,19,22,3,22,5,6,57,520,82,695,68,77,1445,0,0,0,0,0,0,0,0
212041318,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,3,15,15,0,8,3,0,31,8,0,13,0,0,24,32,3,44,4,8,92,57,13,96,10,18,187,13,8,17,0,0,50,0,0,4,0,0,8,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,3,5,29,146,27,202,27,36,434,0,0,0,0,0,5,0,0,0,0,0,3,6,0,6,0,0,7,11,0,10,0,4,26,0,0,3,3,0,13,21,0,24,0,3,48,77,11,123,9,21,242,54,18,76,10,8,168,3,0,8,0,4,16,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,13,0,4,20,177,33,271,28,43,551,0,0,0,0,0,0,0,0
212041459,4,0,0,0,0,5,4,0,0,0,0,4,24,0,5,0,0,32,52,0,26,3,0,88,39,0,36,0,4,85,106,5,107,12,4,236,143,17,153,12,3,327,31,5,28,0,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,12,16,5,5,0,5,28,428,34,377,32,18,886,0,0,0,0,0,4,3,0,0,0,0,3,6,0,3,0,0,12,21,0,0,0,0,30,31,0,17,5,0,48,69,4,83,3,5,166,235,14,280,15,17,562,108,16,100,6,17,244,10,0,5,0,0,16,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,10,14,0,6,0,3,22,507,37,498,32,48,1120,0,0,0,0,0,0,4,0
212041460,3,0,0,0,0,4,5,0,0,0,0,5,22,0,0,3,5,31,40,0,19,3,9,73,40,5,30,0,5,82,98,11,109,15,8,242,123,27,166,24,22,354,30,5,26,5,3,77,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,15,0,7,0,4,36,386,48,376,53,55,921,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,16,24,0,8,0,4,39,29,0,11,0,0,46,65,4,52,5,4,133,210,48,279,23,30,594,73,19,113,16,20,242,11,4,7,0,3,21,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,8,8,4,23,3,3,37,443,85,512,55,69,1162,0,0,0,0,0,4,0,0
212041563,3,0,3,0,0,10,4,0,4,0,0,7,42,0,5,0,0,56,85,9,50,6,5,153,123,7,131,8,13,281,284,20,356,26,19,706,171,57,285,35,12,558,28,12,41,8,6,89,6,0,3,0,4,9,5,0,0,0,0,4,0,0,6,0,0,6,0,0,0,0,0,0,3,0,0,0,0,6,10,0,12,0,0,23,20,10,17,3,4,61,791,107,910,89,70,1966,6,0,3,0,0,5,0,0,0,0,0,0,8,0,0,0,4,16,48,0,4,3,0,56,41,5,28,0,0,70,241,13,283,14,20,566,308,58,492,45,34,936,72,49,146,14,22,297,11,7,6,4,0,27,4,0,5,0,0,14,0,4,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,13,28,0,27,3,3,59,759,134,1007,94,83,2076,0,0,0,0,0,4,0,0
212041564,3,0,3,0,0,4,0,0,0,0,0,3,14,0,5,0,0,19,17,0,9,0,0,31,14,0,25,0,0,45,38,4,49,4,5,106,35,14,69,3,4,131,16,12,22,4,0,47,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,4,0,6,0,4,16,147,33,206,15,17,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,12,0,10,0,4,28,13,0,0,0,0,15,31,0,57,0,0,95,83,23,129,3,3,240,60,20,81,3,12,179,8,5,16,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,5,5,0,11,0,3,16,216,54,313,18,25,622,0,0,0,0,0,0,0,0
212041565,7,0,3,0,0,13,0,0,0,0,0,0,3,0,4,0,0,14,6,0,4,4,0,12,3,0,6,3,4,16,28,4,24,4,6,70,55,14,96,18,17,204,18,5,40,8,7,75,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,12,4,5,3,0,28,141,37,188,37,46,446,0,0,0,0,0,0,4,0,0,0,0,8,0,0,4,0,0,5,7,0,0,0,5,10,3,0,0,0,0,4,8,0,7,0,0,15,66,17,80,10,28,196,72,19,122,8,17,241,10,0,12,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,7,0,11,0,6,23,175,39,235,26,51,537,5,0,0,0,0,5,0,0
212041566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,3,3,6,3,0,15,5,0,9,0,0,9,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,30,8,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,10,22,3,16,0,9,47,36,8,52,11,8,123,5,0,35,5,3,52,0,3,4,5,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,10,73,22,119,19,28,265,0,0,0,0,0,0,0,0
212051319,7,0,0,0,0,9,4,0,0,0,0,4,27,0,3,0,5,37,13,0,0,0,0,19,9,6,3,4,0,14,23,3,11,0,5,37,120,11,56,11,8,206,143,7,100,7,7,269,49,11,41,5,6,105,17,5,19,5,0,37,4,0,9,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,12,3,7,0,0,21,424,37,255,37,31,786,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,0,0,8,30,0,4,0,0,37,11,0,3,0,0,19,29,0,3,0,0,32,71,0,33,4,4,111,194,11,115,13,13,353,99,7,106,5,6,229,41,4,51,10,6,114,6,4,26,0,5,42,3,0,3,0,0,10,0,0,0,0,0,3,6,0,6,0,0,7,17,0,11,0,0,32,506,35,377,44,43,1000,0,0,0,0,0,0,4,0
212051321,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,5,4,0,0,0,0,6,10,0,8,0,0,17,52,9,53,9,4,127,72,47,177,36,18,350,17,22,81,17,14,148,0,0,21,8,3,33,0,0,3,0,0,5,0,3,3,0,0,3,0,0,0,0,0,0,0,3,5,5,0,17,4,0,4,6,0,19,179,91,362,73,39,751,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,8,12,0,0,0,0,13,0,0,5,0,0,0,3,0,3,0,0,9,24,0,22,6,0,52,63,47,197,38,13,355,55,36,194,44,15,346,15,29,73,16,7,140,9,5,15,9,0,35,4,0,4,0,0,11,0,0,0,0,0,0,4,6,3,3,0,13,7,0,11,4,0,26,201,128,525,109,44,1012,0,0,0,0,0,3,0,0
212051322,3,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,18,4,0,3,0,0,7,0,0,0,0,0,6,15,3,11,3,4,29,85,8,66,6,8,184,107,32,196,32,16,377,29,21,57,17,0,130,0,8,8,6,4,24,0,5,3,9,3,18,0,0,3,0,0,6,0,0,0,0,0,0,4,0,6,0,0,9,21,4,12,0,0,33,283,83,377,69,38,848,4,0,0,0,0,3,0,0,0,0,0,0,7,0,7,0,0,8,10,0,0,0,0,10,8,0,5,0,0,3,13,0,3,3,0,22,35,6,26,4,8,72,125,38,262,24,25,470,59,32,145,40,12,292,31,26,59,13,4,132,5,3,13,6,0,25,3,4,3,4,0,15,5,0,3,5,0,15,0,0,4,0,0,13,19,8,11,0,0,41,307,112,547,100,53,1125,0,0,0,0,0,0,0,0
212051323,0,0,3,0,0,8,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,0,9,0,0,6,0,3,13,7,0,10,3,0,18,54,6,40,6,6,116,63,25,106,23,8,225,26,17,53,13,4,112,6,0,14,3,0,25,3,0,5,0,0,8,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,11,0,3,0,0,19,182,54,254,45,27,567,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,4,0,0,10,0,0,0,0,0,0,4,0,10,0,0,11,22,4,24,0,3,58,77,17,122,27,10,250,46,29,101,17,8,206,22,4,51,11,8,101,3,0,23,3,0,35,0,0,9,3,3,15,0,0,0,0,0,0,0,0,4,0,0,11,8,4,3,4,0,17,192,60,349,71,39,718,0,0,0,0,0,0,0,0
