SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
209041224,0,3,0,0,0,0,9,0,0,0,0,0,0,10,0,5,0,6,0,0,12,8,0,0,14,3,0,22,7,0,0,20,3,0,31,70,0,0,20,0,6,95,151,4,0,32,6,0,185,74,0,0,16,5,0,89,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,4,0,16,319,16,3,121,23,0,490,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,9,0,3,0,15,0,0,24,4,0,0,14,5,0,21,52,7,0,51,0,0,107,367,0,3,54,3,3,430,144,0,0,30,3,0,177,12,0,0,10,0,0,17,0,0,0,3,0,0,3,5,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0
209041225,3,3,0,0,0,0,8,0,16,0,0,0,0,15,0,15,0,10,5,0,28,23,0,0,22,0,0,45,19,0,0,8,0,0,26,29,0,0,20,3,0,63,67,0,0,21,0,0,90,41,0,0,3,0,0,51,5,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,0,0,10,7,4,23,203,39,0,99,16,3,369,0,4,0,0,0,0,4,0,3,0,0,0,0,3,3,15,0,7,0,0,30,11,4,0,11,0,0,26,12,0,0,15,0,0,28,32,0,0,22,0,0,55,99,0,0,19,0,0,126,88,0,0,16,0,0,101,11,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041431,0,5,0,0,0,0,7,0,4,0,0,0,0,4,0,14,3,6,0,0,21,0,13,3,9,0,0,28,7,3,0,12,0,0,27,58,6,0,30,6,0,93,265,11,0,53,5,5,337,119,4,0,12,4,0,136,9,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,13,0,0,6,4,4,32,478,59,11,144,13,8,708,6,0,0,0,0,0,5,0,0,0,0,0,0,3,3,10,0,4,0,0,21,5,10,0,7,0,0,20,0,6,4,10,0,0,15,33,8,0,24,4,0,68,473,6,4,69,3,0,553,209,7,0,28,7,0,252,10,0,0,9,0,0,18,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041432,0,10,0,4,3,0,12,0,12,0,0,0,0,14,3,27,4,15,0,0,47,17,10,0,9,0,0,42,23,4,0,15,0,0,36,132,17,3,29,3,0,190,307,8,0,42,4,4,369,42,0,0,0,0,0,50,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,22,4,0,9,9,3,47,555,90,11,133,20,9,814,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,24,0,7,0,0,29,5,20,0,14,0,0,39,5,10,0,8,0,0,23,52,7,0,28,6,0,88,434,9,5,64,6,0,522,98,7,0,15,5,0,128,10,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
209041433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,8,3,0,0,7,4,0,13,7,6,10,3,0,4,38,84,4,0,27,0,0,115,120,0,0,6,0,0,125,5,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,24,241,27,16,50,4,3,332,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,5,0,10,0,0,21,0,6,0,4,0,0,4,8,13,10,9,0,0,42,264,4,0,33,5,0,309,368,0,0,19,3,6,396,31,0,0,4,3,0,32,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
209041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,6,0,0,0,6,3,0,7,6,0,0,4,9,0,23,93,0,0,20,0,0,114,214,0,0,15,0,0,234,13,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,4,0,0,3,0,5,12,340,8,0,58,15,3,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,3,10,0,19,126,7,0,19,4,0,152,337,4,0,24,6,0,377,34,0,0,9,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
209041436,0,0,0,0,0,0,3,0,6,0,0,0,0,8,0,11,0,5,0,0,13,0,0,0,7,0,0,11,3,0,0,10,7,0,24,36,6,0,24,5,0,69,290,0,0,30,4,0,318,242,0,0,18,0,0,260,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,11,593,29,3,97,23,3,741,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,9,0,3,5,0,19,4,7,0,0,0,0,11,0,0,0,4,0,0,8,21,3,0,11,12,0,52,279,4,0,41,0,4,324,302,0,0,35,0,0,342,12,0,0,3,0,0,19,5,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0
209041437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,4,0,0,0,5,0,0,7,3,0,0,7,0,0,8,212,0,0,20,3,0,234,219,0,0,18,3,0,242,5,0,0,0,0,0,15,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
209041527,0,4,0,0,0,0,5,0,0,0,0,0,0,3,3,7,0,5,0,0,5,0,0,0,3,0,0,4,0,0,0,0,12,0,12,0,0,0,8,3,0,10,24,0,0,9,0,0,33,160,0,0,9,0,0,170,21,0,0,3,0,0,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,11,211,12,0,42,17,0,283,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,6,0,0,0,0,4,0,5,0,0,0,0,11,0,16,210,0,0,26,0,0,238,467,0,0,28,4,0,504,38,0,0,8,0,0,49,10,0,0,0,0,0,11,3,0,0,0,0,0,3,7,0,0,0,0,0,9,0,0,0,0
209041528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,22,0,0,11,0,0,35,79,0,0,7,0,0,85,8,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,116,6,0,20,0,0,137,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,19,3,0,3,0,0,25,246,0,0,20,0,0,274,213,0,0,21,0,0,231,18,0,0,5,0,0,18,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041529,0,7,0,3,0,0,6,0,7,0,4,0,0,4,0,4,0,10,3,0,17,18,6,6,23,7,0,63,27,3,0,20,0,0,56,145,12,3,46,10,0,212,297,9,0,45,13,5,368,32,0,0,5,0,0,42,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,11,19,8,0,16,5,0,44,552,46,14,169,35,6,828,3,0,0,0,0,0,7,0,0,0,0,0,0,4,3,9,0,5,0,0,18,9,5,0,19,0,0,39,9,0,0,15,3,0,32,79,6,3,21,8,0,114,482,0,6,79,24,0,594,106,0,0,17,4,0,124,10,0,0,5,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
209041530,0,4,0,0,0,0,6,0,6,0,0,0,0,6,0,13,0,9,5,0,25,9,3,0,24,0,0,35,12,6,0,10,4,0,25,84,0,0,31,4,0,125,178,7,0,41,15,0,239,42,0,0,6,6,0,61,3,0,0,3,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,17,0,0,9,9,0,32,353,40,0,136,40,6,577,4,0,0,3,0,0,8,0,4,0,0,0,0,4,4,15,0,7,3,0,29,3,14,0,10,0,0,30,0,0,0,5,0,0,5,23,0,0,11,0,0,36,319,6,4,69,17,0,422,196,0,0,31,0,0,233,19,0,0,5,0,0,34,0,0,0,3,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
209041531,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,9,0,6,0,0,8,0,15,4,0,0,4,0,0,16,54,0,0,8,3,0,61,58,0,0,10,0,0,69,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,3,0,3,0,0,11,137,18,9,24,12,0,198,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,28,6,8,3,4,0,59,328,6,0,33,6,0,377,243,4,0,15,5,3,266,17,0,0,0,0,0,18,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
209041532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,9,0,0,19,40,0,0,7,0,0,46,118,0,0,4,0,0,118,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,173,4,5,23,8,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,3,0,0,3,221,3,0,28,4,0,254,331,0,0,14,0,3,348,15,0,0,5,0,0,18,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011226,0,5,0,0,0,0,4,0,0,0,0,0,0,7,0,4,0,3,0,0,11,11,0,0,16,0,0,30,24,0,0,7,0,0,33,57,0,0,26,0,0,88,217,0,0,40,0,0,259,123,0,0,20,0,0,145,15,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,0,0,8,0,0,14,465,7,0,121,4,4,607,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,3,0,0,4,7,3,0,6,0,0,10,7,5,0,10,0,0,23,24,0,0,9,0,0,33,191,0,0,40,0,0,231,270,0,0,44,4,0,322,80,0,0,4,0,0,85,5,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,3,0,0,0,7,0,0,7,0,0,0,11,0,0,12,16,0,4,15,3,0,39,125,0,0,16,3,0,143,57,0,0,17,0,0,70,12,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,6,10,225,4,4,75,12,7,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,6,3,0,0,4,0,0,9,3,0,0,9,0,0,9,84,0,0,22,0,4,111,113,0,0,22,0,0,142,34,0,0,5,0,0,35,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011230,0,0,0,0,0,0,0,0,13,0,0,0,0,15,8,7,0,4,0,0,14,6,0,0,10,0,0,14,5,0,0,0,0,0,11,44,3,0,19,0,0,63,108,0,0,36,0,0,142,114,4,0,20,0,0,133,34,0,0,8,0,0,43,8,0,0,5,0,0,11,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,17,331,29,0,110,3,5,472,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,16,0,5,0,0,18,3,3,0,4,0,0,9,6,0,0,3,0,0,9,25,7,0,9,0,0,38,104,0,0,23,0,0,132,181,0,0,30,4,0,216,86,0,0,15,0,0,102,44,0,0,3,0,0,48,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
210011231,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,7,0,0,5,3,0,0,8,0,0,15,11,0,0,7,0,0,17,20,3,0,16,0,0,39,75,3,0,26,0,0,102,118,0,0,25,0,0,141,35,0,0,9,0,0,48,11,0,0,0,0,0,11,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,9,0,0,6,0,0,18,287,5,0,115,4,5,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,5,0,0,8,0,0,10,0,0,0,0,0,0,0,13,0,0,7,0,0,22,54,0,0,23,0,0,74,126,0,0,27,0,0,158,98,0,0,14,0,0,114,35,0,0,9,0,0,40,10,0,0,4,0,0,13,4,0,0,0,0,0,4,0,0,0,0
210011533,0,3,0,0,0,0,3,0,3,0,3,0,0,7,3,10,5,11,0,0,29,7,4,4,15,0,0,28,15,0,0,15,0,0,40,75,4,0,27,0,0,110,216,0,0,49,4,0,265,105,0,0,7,4,0,123,19,0,0,3,0,0,22,7,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,10,13,10,0,7,0,0,23,469,38,8,136,14,3,672,6,0,0,0,0,0,5,0,0,0,0,0,0,4,0,16,0,0,0,0,17,4,5,10,9,0,0,29,4,5,0,7,0,0,13,30,3,0,19,3,0,50,177,4,0,41,5,0,224,244,0,0,21,0,0,267,56,0,0,6,0,0,62,10,0,0,4,0,0,19,7,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0
210011534,3,4,0,0,0,0,9,0,3,0,5,0,0,7,0,5,0,3,4,0,10,7,4,0,18,0,0,28,12,0,0,17,0,0,27,48,0,0,33,0,0,90,235,6,0,44,5,0,294,138,4,0,20,0,0,159,17,0,0,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,11,4,0,6,3,4,22,482,26,5,155,12,4,690,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,3,0,3,0,0,15,4,3,0,11,0,0,15,0,6,0,4,0,0,15,16,3,0,17,0,0,42,191,0,0,55,7,0,250,328,3,0,30,4,0,373,90,0,0,6,3,0,100,15,0,0,7,0,0,24,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
210021232,0,4,13,0,0,0,25,0,12,0,0,0,0,11,3,5,5,12,0,0,28,14,3,5,14,0,0,35,21,0,0,12,3,0,38,49,0,0,31,0,0,88,107,0,0,26,0,0,133,95,0,0,8,4,0,108,23,0,0,4,0,0,35,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,0,14,322,34,25,121,11,0,521,0,0,12,4,0,0,12,0,0,0,0,0,0,6,3,7,0,8,0,0,17,0,8,0,4,0,0,23,9,0,0,9,4,0,25,21,0,3,12,3,0,36,94,6,0,34,0,0,137,161,0,0,29,0,0,191,76,0,0,13,0,0,96,21,0,0,3,0,0,23,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0
210021233,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,7,0,0,0,9,6,0,13,0,0,0,0,0,0,3,0,3,0,5,0,0,6,14,0,0,14,0,0,28,13,0,0,4,0,0,23,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,44,8,4,43,10,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,3,6,0,10,0,0,0,5,0,0,7,0,0,0,4,0,0,8,15,0,0,7,0,0,19,19,0,0,7,0,0,29,7,0,0,0,0,0,15,6,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,6,0,0,6,0,0,0,11,0,0,14,20,0,0,5,0,0,25,14,0,0,9,0,0,23,16,0,0,4,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,0,0,45,6,3,98,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,23,0,0,17,3,0,40,36,0,0,7,0,0,44,3,0,0,4,0,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
210021235,0,0,0,0,0,0,6,0,4,6,4,0,3,15,6,3,0,22,0,0,35,7,0,0,32,5,0,48,10,0,0,23,0,0,38,40,0,0,26,3,0,72,50,0,0,22,0,0,67,22,0,0,6,0,0,26,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,0,16,142,6,12,148,21,4,333,0,0,0,3,0,0,4,0,4,11,0,0,0,14,0,0,0,18,0,0,25,0,0,3,14,0,0,18,9,0,0,18,6,0,30,27,0,0,21,3,0,53,104,3,0,33,0,4,142,62,0,0,17,3,0,77,5,0,0,7,0,0,8,5,0,0,4,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
210031236,0,8,0,0,3,0,9,0,25,0,0,0,0,30,4,30,0,7,0,0,44,42,15,0,17,0,0,70,19,5,0,12,0,0,41,58,14,0,26,3,0,105,157,5,0,25,4,3,189,106,0,0,15,0,0,124,9,0,0,5,0,0,17,0,0,0,0,0,0,5,4,0,0,0,9,0,6,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,9,0,8,3,0,32,417,118,5,122,34,0,694,6,7,0,0,3,0,8,0,0,0,0,0,0,3,3,54,0,3,0,0,68,38,16,0,9,0,0,71,19,9,0,4,0,0,27,31,8,0,9,0,0,49,104,11,0,23,0,0,147,218,0,0,38,6,0,265,84,0,0,11,0,0,98,12,0,0,7,0,0,14,9,0,0,0,0,0,13,0,0,0,5,0,0,4,0,0,0,0
210031237,0,6,0,0,0,0,6,0,19,0,0,0,0,20,4,17,0,8,6,0,35,28,8,0,26,10,0,75,43,3,0,21,3,0,75,116,3,0,43,4,0,170,262,0,0,82,27,0,376,106,0,0,29,9,0,138,6,0,0,4,6,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,11,13,5,4,15,5,0,40,592,66,7,230,70,0,967,0,3,0,5,0,0,10,0,3,0,6,0,0,8,3,17,0,5,4,0,31,12,8,4,20,0,0,42,16,0,0,21,0,0,38,71,10,0,29,11,0,115,309,0,4,108,35,3,458,342,5,0,58,14,4,412,24,0,0,5,0,0,25,0,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0
