SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
212041459,0,4,10,4,0,0,0,0,9,20,9,0,0,0,5,48,5,0,0,0,0,4,5,5,4,0,0,6,32,3,4,4,6,3,13,16,14,3,0,5,15,77,10,4,4,6,7,31,40,31,5,0,3,25,169,56,16,12,22,50,165,211,273,88,44,37,80,1060
212041460,0,4,34,6,0,0,4,4,12,17,13,0,6,0,6,88,0,0,4,7,5,16,17,15,9,0,0,5,75,12,0,0,11,5,23,19,28,7,3,0,11,125,25,0,6,21,18,58,61,66,22,15,4,32,321,106,18,22,48,60,231,294,415,177,97,63,118,1648
212041563,7,0,18,0,0,0,3,8,17,10,8,0,4,0,6,52,0,0,0,0,4,14,8,5,4,0,0,7,43,9,0,0,9,8,16,9,8,0,4,0,6,85,9,4,3,10,25,49,37,28,3,6,3,25,207,61,24,15,40,72,207,228,277,82,68,45,108,1214
212041564,0,0,11,0,0,0,0,0,8,4,6,0,0,0,3,36,0,0,0,0,0,0,7,0,0,0,0,0,15,3,0,0,0,3,0,5,5,0,8,0,3,27,7,0,0,6,4,15,26,14,5,8,0,5,91,39,9,10,23,21,93,105,156,53,52,23,67,648
212041565,0,4,17,9,4,4,0,3,14,18,15,12,4,4,6,94,4,0,5,0,0,6,4,11,0,0,0,5,50,10,3,4,3,3,11,13,14,9,7,0,11,93,16,9,12,10,13,35,38,47,20,13,5,24,254,102,30,37,49,64,197,225,322,199,119,51,134,1531
212041566,0,3,27,0,0,0,0,6,5,16,26,12,17,13,5,101,3,0,0,3,0,6,11,13,3,9,0,8,58,10,0,3,0,0,12,3,17,7,8,12,7,86,10,3,4,8,11,21,27,67,32,42,24,24,274,99,23,14,41,60,144,214,547,470,548,313,175,2650
212051319,0,0,19,3,0,0,5,3,8,10,8,5,9,11,9,76,0,0,0,0,0,4,8,14,3,6,7,6,52,3,0,0,5,5,15,8,13,8,6,5,5,59,13,0,3,7,6,26,25,48,14,29,25,12,211,112,31,18,38,32,123,139,310,303,415,360,133,2010
212051321,7,0,23,6,0,0,0,0,4,6,5,7,11,19,4,69,0,0,0,4,0,3,6,10,10,10,10,9,64,8,0,0,3,0,5,3,7,6,0,14,4,48,18,3,0,5,7,12,17,26,27,28,48,19,207,167,37,24,44,32,120,148,296,229,362,524,155,2124
212051322,7,0,21,0,0,0,0,0,6,5,12,3,6,17,4,52,10,3,0,0,0,9,3,8,7,3,16,7,70,5,0,0,3,0,3,7,8,0,5,4,3,57,23,9,6,9,4,16,20,35,17,17,44,15,202,150,29,27,35,46,91,148,268,163,320,412,132,1808
212051323,11,0,18,4,0,0,0,0,0,6,14,6,6,8,0,50,3,4,0,0,0,0,8,3,6,11,20,3,58,7,0,0,0,6,9,4,7,0,5,7,7,57,17,8,3,5,3,11,19,29,11,26,40,16,192,128,19,24,21,27,97,89,223,150,308,438,125,1652
212051324,5,0,14,0,0,0,0,4,0,0,14,13,0,16,3,56,0,0,0,0,5,6,0,5,5,8,8,8,41,5,0,0,9,3,13,7,12,4,3,0,6,58,6,7,4,6,8,18,9,26,20,14,29,18,169,131,26,18,29,51,117,138,275,229,422,418,142,1988
212051325,0,3,22,0,0,0,0,0,4,11,20,3,17,3,7,73,0,0,3,0,0,14,12,10,3,4,0,0,50,7,0,0,4,5,10,12,11,6,6,4,6,77,10,3,3,6,14,31,39,34,16,28,8,17,224,107,31,19,42,79,188,226,434,359,416,225,163,2282
212051326,0,6,23,6,0,0,0,5,8,6,15,16,4,8,8,75,0,0,0,5,4,13,0,13,3,7,0,4,62,0,4,0,5,3,18,9,19,9,9,4,7,81,11,6,10,12,7,38,19,49,31,25,13,17,242,134,30,30,48,59,182,215,431,355,442,285,161,2383
212051327,4,0,21,3,0,0,0,0,0,5,3,7,13,14,3,50,9,3,5,0,5,3,6,6,8,8,7,4,58,5,0,0,5,0,5,5,8,3,10,5,13,60,17,8,4,9,7,16,12,29,17,28,31,17,190,152,25,33,50,43,128,165,300,223,430,414,172,2131
212051567,0,0,4,4,0,0,0,0,0,3,3,0,0,0,4,20,0,0,5,0,0,0,6,0,0,0,0,3,13,0,0,0,0,0,5,3,3,3,0,0,0,16,4,0,5,0,0,10,17,8,9,0,0,7,54,15,3,5,5,10,41,58,78,46,39,30,22,344
212051568,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,22,0,0,0,0,5,5,0,0,3,0,0,0,14,4,0,0,4,0,4,0,7,4,4,0,4,25,0,0,0,6,5,7,4,12,9,8,3,3,62,30,7,5,17,19,47,67,145,118,61,37,46,604
213011328,0,0,3,4,0,0,3,7,7,14,7,6,5,0,3,45,4,0,0,4,0,6,0,0,0,0,0,0,16,5,0,0,8,8,0,11,3,3,0,0,4,37,11,0,0,9,6,16,22,11,5,5,0,7,94,30,5,15,20,24,93,109,158,66,42,21,43,625
213011329,0,0,26,8,3,0,0,3,15,10,24,12,6,3,6,104,5,0,0,3,0,4,10,6,5,9,0,8,42,8,4,3,3,5,15,11,19,0,5,6,8,80,19,9,7,11,13,36,34,60,18,15,8,17,256,93,27,34,48,41,160,177,341,157,123,71,104,1376
213011331,0,0,17,3,0,0,5,4,10,10,15,5,0,3,4,72,3,0,0,0,0,10,3,3,3,3,0,0,35,6,4,0,3,9,4,13,14,5,5,0,6,74,17,5,3,12,16,35,34,30,14,9,6,12,193,57,21,18,45,45,155,175,215,62,39,32,79,937
213011332,0,0,25,6,3,0,0,7,13,7,20,5,0,3,6,66,0,0,0,0,0,10,13,4,5,3,0,6,46,15,0,0,8,6,16,12,15,3,3,8,3,89,21,3,5,10,16,42,32,42,16,9,6,19,227,80,25,27,46,58,176,237,315,118,90,52,102,1320
213011333,0,5,34,3,4,0,3,5,18,23,28,3,0,5,0,102,5,5,0,8,4,17,4,8,0,0,0,6,63,11,3,4,7,13,17,26,19,6,6,3,9,116,26,10,10,18,25,63,60,57,13,3,9,26,311,103,32,31,53,76,247,296,314,62,34,36,94,1378
213011334,0,0,32,8,0,0,0,7,29,22,35,4,0,0,10,128,10,0,4,3,9,24,9,11,0,3,0,5,69,13,6,5,4,10,31,21,16,4,4,0,14,129,24,4,14,13,27,85,64,64,12,12,5,26,356,90,37,33,44,79,259,275,289,65,52,31,114,1361
213011335,0,3,38,7,5,10,9,4,15,24,24,8,0,0,9,112,4,4,0,4,0,8,11,9,0,5,0,0,52,14,7,4,5,12,27,20,17,5,0,0,19,119,26,13,11,17,16,52,64,59,22,7,4,28,321,112,33,35,45,61,227,219,260,105,52,30,94,1285
213011336,0,0,6,3,0,0,3,3,7,8,0,3,5,0,7,43,0,0,0,0,0,3,4,4,0,0,0,0,15,4,0,0,5,8,12,4,5,9,0,0,5,54,7,3,5,6,13,28,10,18,13,5,0,8,115,31,18,19,28,33,101,102,181,99,94,45,42,782
213011337,0,3,25,3,0,0,0,0,8,17,16,4,0,0,9,62,9,0,0,5,0,8,5,9,3,4,0,5,45,7,0,0,7,3,9,13,19,6,3,0,3,71,20,9,3,7,3,27,32,46,18,13,4,23,201,73,20,10,27,27,123,165,223,97,87,43,79,971
213011338,0,0,38,3,0,4,8,3,17,22,24,7,3,4,5,98,6,4,0,0,0,6,8,8,0,0,0,8,55,10,6,4,6,9,16,15,25,0,3,0,12,109,25,10,5,16,17,47,53,62,15,9,6,30,296,104,32,36,50,60,220,266,398,157,78,49,112,1565
213011339,0,0,20,0,0,4,3,0,11,13,10,4,3,3,6,61,6,0,0,3,0,13,3,3,3,5,0,4,45,3,0,4,3,9,28,11,14,3,6,0,16,97,13,3,5,14,12,58,37,38,11,6,3,30,220,52,25,20,48,54,209,245,298,101,57,53,112,1276
213011340,0,0,21,4,3,0,0,6,7,3,11,10,6,0,6,54,4,5,3,5,7,7,9,7,5,0,0,8,51,8,4,0,0,4,13,17,16,7,4,0,14,89,13,6,8,10,20,30,33,35,21,19,0,20,222,122,51,42,55,82,232,247,371,215,200,117,184,1911
213011569,0,4,39,10,0,3,8,3,31,29,21,7,0,4,9,127,6,4,0,4,4,18,8,4,0,3,0,3,56,6,4,4,10,5,26,28,19,6,7,5,10,126,18,7,5,20,13,84,85,51,13,9,4,33,340,82,24,21,53,58,313,392,482,160,96,48,143,1877
213011570,0,0,18,3,0,0,0,3,5,13,23,3,3,0,4,71,4,0,0,0,0,6,7,12,0,0,0,0,34,0,0,0,0,0,5,9,13,0,0,0,3,42,4,4,0,3,10,28,30,52,17,8,3,9,164,49,16,16,21,30,136,229,426,161,108,66,78,1338
213021341,0,0,13,0,0,0,0,0,11,9,12,4,3,6,0,54,0,0,0,0,3,10,3,8,3,0,4,7,38,0,3,4,0,0,4,0,5,0,0,0,3,35,3,0,4,0,8,22,22,21,14,8,13,10,133,46,18,11,30,46,128,153,258,204,267,198,66,1422
213021342,0,0,18,4,8,3,0,5,17,18,28,6,0,0,4,95,0,0,3,0,10,13,0,4,3,0,3,0,45,9,0,5,5,15,23,14,4,10,3,0,10,120,19,9,13,10,32,56,40,38,24,8,3,20,278,94,47,34,65,94,270,313,459,244,124,74,124,1948
213021343,0,0,17,0,0,0,0,4,9,13,17,10,7,0,3,59,0,0,0,0,0,6,4,4,3,5,0,8,24,8,5,0,0,0,9,8,4,0,0,0,3,55,15,0,8,3,7,17,26,33,18,8,6,13,150,62,10,13,22,34,94,151,345,269,237,101,101,1434
213021344,0,0,31,0,0,0,0,3,4,3,17,9,8,6,0,71,0,4,0,0,0,6,4,3,4,6,4,3,34,9,0,0,4,3,4,10,9,7,8,6,4,66,11,3,0,5,9,24,26,39,31,28,24,16,200,85,25,21,36,41,151,189,416,404,526,409,122,2417
213021345,0,0,13,0,0,0,0,3,3,6,7,0,0,0,0,19,3,0,0,0,0,5,3,4,3,0,0,3,17,0,0,0,3,4,5,8,3,0,0,0,0,28,3,0,3,3,10,17,16,18,8,0,0,7,81,33,7,6,13,29,84,112,183,82,38,27,49,665
213021346,4,0,22,3,0,0,0,0,9,4,4,9,12,15,6,55,3,0,0,0,0,0,5,5,10,7,5,0,41,10,0,0,5,0,5,6,3,0,3,0,0,34,14,4,0,6,0,12,23,19,20,21,28,11,155,107,23,12,39,36,114,128,202,180,306,507,117,1768
213031347,0,0,20,6,0,0,6,6,15,17,15,7,9,8,7,94,7,0,0,0,3,10,7,8,5,0,3,7,57,7,9,3,0,3,14,7,16,9,3,0,17,95,21,11,8,8,12,47,37,46,20,18,13,36,272,102,14,28,27,41,179,235,465,219,177,106,123,1725
213031348,0,0,8,0,0,0,0,5,16,7,14,6,4,4,3,64,0,0,0,0,4,3,5,5,0,5,0,0,14,4,0,0,0,3,9,10,6,4,3,5,0,39,4,0,0,0,8,27,25,26,14,13,0,4,129,62,9,9,18,34,119,171,280,194,188,102,60,1245
213031349,0,0,14,0,0,0,0,0,3,8,11,7,10,7,0,52,3,0,0,4,0,4,3,11,6,5,7,7,36,5,0,0,0,3,7,9,3,6,8,3,3,56,12,6,3,8,7,20,21,26,24,22,17,11,156,70,23,7,23,32,124,154,263,160,177,173,77,1285
213031350,0,0,6,0,0,0,3,0,4,7,11,3,8,5,0,46,0,0,0,0,0,3,0,0,3,0,3,0,14,4,0,0,0,0,3,5,4,0,0,0,3,19,7,0,0,3,0,7,10,19,6,10,8,5,81,44,10,7,20,17,63,106,179,185,285,192,34,1150
213031351,0,0,12,0,0,0,0,0,11,15,14,7,9,7,3,53,3,0,0,3,0,5,9,9,0,0,0,0,25,5,0,3,0,4,0,12,4,0,0,0,3,35,7,0,3,3,9,17,30,28,9,11,5,4,126,47,10,13,27,29,111,133,289,214,217,120,55,1275
213031352,7,0,17,3,0,0,0,6,8,13,10,12,14,7,5,71,0,0,0,0,0,3,4,3,0,0,0,3,18,4,0,5,0,0,0,0,8,3,4,0,4,34,15,0,3,0,3,12,19,27,22,20,15,10,139,96,21,19,24,32,119,144,307,291,427,355,77,1917
213041353,0,4,47,8,3,3,7,7,41,42,41,5,10,3,9,187,0,4,0,3,3,15,13,8,3,0,0,4,67,6,0,9,8,9,32,19,20,9,8,0,11,132,14,13,13,13,25,98,95,76,25,17,9,26,429,118,52,35,67,135,511,803,1042,337,264,112,230,3714
213041358,0,3,66,11,0,3,4,13,32,55,35,9,0,0,13,178,0,0,0,5,0,12,24,9,0,0,0,3,62,6,6,3,17,14,36,17,22,7,4,4,8,140,18,11,12,28,31,90,112,88,13,15,7,33,440,91,42,41,74,118,471,839,799,160,107,74,171,2988
213041359,0,4,21,5,0,0,0,3,14,11,25,9,0,5,10,81,0,0,0,0,0,6,3,3,4,0,0,0,16,4,0,0,0,0,12,5,7,8,5,0,6,52,10,3,0,3,4,27,30,48,12,11,5,19,172,51,10,15,26,32,158,398,1111,454,229,105,187,2783
213041360,0,4,47,6,0,3,3,4,12,26,26,18,5,6,5,121,4,0,0,4,3,5,12,13,3,4,5,0,66,6,0,0,8,3,6,14,10,12,3,0,12,74,13,0,10,11,12,35,61,65,46,14,15,28,312,123,49,40,51,79,332,439,817,467,318,187,250,3162
213041461,0,0,6,0,0,0,0,0,13,8,11,3,0,0,0,40,0,0,0,3,0,0,5,7,0,0,0,0,21,0,0,0,4,8,3,9,8,0,0,0,0,28,3,3,0,4,8,20,23,14,9,0,0,3,91,35,13,3,23,28,114,125,223,130,100,58,58,908
213041462,0,4,13,4,0,0,0,0,3,15,15,10,0,0,6,54,0,0,0,0,6,0,8,7,0,0,0,4,26,0,0,0,0,0,0,3,4,3,0,0,4,19,6,0,3,3,7,9,25,33,13,7,3,15,117,35,9,6,26,30,85,187,322,123,85,45,89,1052
213041463,3,5,48,6,0,0,8,0,14,25,33,10,9,5,10,113,5,0,3,4,3,15,16,21,0,9,3,8,90,3,6,0,3,7,10,32,17,7,9,4,10,116,19,3,9,12,16,50,80,81,26,23,17,20,362,129,45,46,53,89,296,451,734,380,308,171,214,2902
213041571,0,6,26,4,0,0,0,9,13,13,3,3,4,0,11,63,0,0,0,0,0,6,0,7,0,0,0,7,21,5,3,0,4,0,14,11,6,0,0,0,0,51,10,3,3,12,6,29,42,27,4,5,6,20,160,47,12,16,33,49,176,384,343,87,49,31,104,1325
213041572,0,0,9,0,0,0,0,0,4,12,7,4,0,5,0,38,0,0,0,0,0,0,4,0,0,0,0,3,15,0,0,0,0,0,0,7,5,0,0,0,0,19,0,0,0,0,7,9,28,17,8,0,5,5,72,21,0,4,9,14,81,329,575,88,66,39,70,1301
213041573,0,0,4,0,0,0,0,0,8,0,6,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,13,0,0,0,0,4,14,0,14,6,0,0,0,41,18,7,0,8,12,76,102,194,83,48,19,26,602
213041574,0,0,20,0,0,0,4,0,16,24,25,6,3,5,8,87,5,0,0,0,0,4,10,12,0,5,0,10,48,4,0,0,3,3,12,3,17,7,4,0,5,58,8,0,0,3,8,31,45,56,17,12,6,22,215,36,8,7,18,33,127,270,710,326,175,91,143,1933
213041575,0,4,35,9,0,0,0,4,16,15,24,9,11,3,7,101,5,4,0,4,4,5,7,8,9,9,3,6,64,14,8,0,11,5,19,26,17,8,3,0,18,120,17,6,5,10,19,45,57,53,26,17,10,38,314,121,48,38,60,92,269,368,628,269,225,137,218,2481
213041576,0,4,25,0,0,5,4,5,29,27,22,0,0,0,12,105,3,0,0,0,6,13,8,3,0,0,3,4,45,3,0,5,5,3,20,21,9,7,0,3,10,79,17,3,8,9,15,63,63,40,5,4,10,19,254,59,23,28,44,74,323,401,338,94,86,60,110,1636
213041577,0,0,13,0,0,0,0,5,14,11,3,0,0,0,9,52,0,0,0,6,0,0,0,0,4,0,0,0,13,5,3,7,0,3,15,5,0,0,0,0,4,54,8,8,3,8,10,40,19,7,3,3,0,16,127,31,18,18,34,55,176,143,69,22,26,13,50,663
213041578,0,5,29,6,6,6,4,5,21,23,12,3,3,0,3,97,0,0,0,0,0,4,6,4,0,0,0,4,28,8,9,8,16,13,34,11,6,0,3,0,10,112,11,10,8,16,27,71,55,30,4,6,0,16,273,56,37,30,61,81,335,494,426,69,43,34,102,1766
213051361,4,0,25,7,3,6,0,18,19,26,14,7,4,3,6,116,4,0,0,3,8,17,12,9,0,4,4,8,67,7,3,4,6,7,35,21,13,3,3,0,5,116,23,4,10,12,31,74,75,47,10,14,9,22,325,118,26,32,70,112,371,494,549,178,105,77,152,2290
213051362,0,0,32,4,4,0,0,4,18,25,10,0,5,0,6,69,0,0,0,6,3,9,3,9,5,3,0,5,34,6,9,8,4,11,28,25,14,6,0,0,8,116,6,6,11,15,16,60,62,32,8,12,6,21,251,78,32,32,59,90,321,407,438,105,76,43,127,1806
213051363,0,0,9,0,0,0,0,5,5,8,8,6,0,0,7,43,0,0,0,3,0,6,3,4,0,8,0,0,24,4,0,0,0,0,9,4,6,4,0,0,5,36,7,6,0,3,7,20,18,15,15,8,3,12,110,32,12,9,16,18,98,176,316,198,135,77,73,1175
213051368,0,0,13,0,0,0,0,0,14,12,12,3,12,5,0,55,0,0,0,5,4,4,5,9,0,3,5,0,33,8,0,0,3,5,10,19,5,4,5,0,6,60,7,0,0,9,11,27,39,26,9,16,7,11,157,57,23,14,32,41,170,242,465,287,207,89,124,1761
213051464,4,4,20,3,0,3,0,4,3,23,31,14,6,6,3,99,0,0,0,0,0,3,3,16,4,8,0,3,48,0,0,0,0,0,0,3,15,4,0,0,0,37,9,4,4,3,6,8,33,56,29,19,9,17,195,95,16,27,15,29,123,278,806,472,396,210,138,2608
213051466,0,0,18,3,0,0,4,3,4,16,34,6,0,3,6,86,0,0,0,3,0,9,4,15,4,4,0,3,36,0,0,0,0,4,8,8,8,7,5,3,0,48,3,0,0,4,9,21,28,62,21,16,8,17,187,87,12,12,37,39,189,357,1005,557,333,175,217,3022
213051467,0,6,19,3,0,0,0,10,34,30,16,6,0,0,7,111,0,5,0,6,9,9,11,3,0,0,3,3,48,15,5,4,8,12,25,21,15,0,3,0,6,114,19,11,12,13,28,71,63,39,5,7,9,18,291,101,41,42,66,123,328,416,358,106,69,39,124,1812
213051468,0,0,24,0,0,3,0,11,14,21,41,10,5,0,8,121,0,0,0,0,0,19,10,6,0,0,0,0,37,5,3,0,10,9,22,20,10,5,0,3,9,106,9,3,3,14,25,57,59,72,17,8,9,19,296,69,37,35,75,95,335,641,1110,381,175,107,172,3240
213051579,0,5,21,9,0,0,3,0,9,10,16,4,4,0,5,68,0,0,0,0,0,3,5,3,0,0,0,6,14,0,0,0,0,0,4,7,6,0,0,0,0,20,9,0,0,0,0,21,32,32,16,4,0,14,124,48,5,4,18,30,164,407,779,178,107,69,127,1936
213051580,0,0,27,6,0,0,5,0,5,8,16,8,4,4,3,57,3,0,0,0,0,4,3,6,6,0,0,0,38,9,4,0,0,0,13,14,19,5,4,0,10,87,18,6,7,6,5,32,41,44,26,13,5,16,210,106,31,31,47,45,205,288,521,296,148,87,131,1944
213051581,0,0,12,4,0,0,0,0,6,7,10,6,0,0,0,45,0,0,0,0,3,5,3,4,4,0,0,0,23,0,0,0,0,0,4,12,8,0,3,0,4,33,0,0,5,0,5,19,25,29,11,9,3,3,111,58,20,15,22,25,120,236,428,221,141,65,90,1441
213051582,0,0,8,0,0,0,0,0,3,4,21,7,5,0,3,45,0,0,0,0,0,0,0,4,0,4,0,0,5,0,0,0,0,0,0,6,8,0,0,0,3,23,0,0,0,0,0,4,13,34,5,5,0,9,82,19,3,5,5,11,74,270,799,233,75,60,116,1676
213051583,0,3,47,0,3,4,0,5,11,29,32,13,8,5,17,129,0,0,0,0,5,5,11,18,3,4,5,0,46,3,5,3,0,4,5,10,22,12,3,5,3,75,9,6,7,3,11,31,57,85,35,15,18,21,291,102,38,31,53,84,347,844,1474,424,244,139,296,4074
213051584,0,0,4,0,0,0,0,0,3,3,9,9,3,0,0,25,0,0,0,0,0,6,4,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,7,6,19,7,3,0,5,48,19,5,0,0,7,55,158,593,191,58,45,72,1218
213051585,0,0,19,5,0,0,3,4,11,12,20,0,3,0,3,58,0,0,0,3,4,8,12,8,0,0,0,4,37,0,0,0,0,0,6,7,15,3,0,0,6,41,6,3,0,9,6,23,29,47,11,5,0,10,149,44,15,12,35,38,149,361,525,154,79,49,107,1565
213051586,0,0,3,0,0,0,0,0,0,8,20,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,3,6,0,0,17,0,0,0,0,3,3,14,32,3,9,5,0,68,24,0,3,0,16,45,183,609,270,116,66,117,1448
213051587,0,0,11,0,0,0,3,0,10,14,12,5,6,0,7,48,0,0,0,0,0,0,4,3,0,0,0,3,12,0,0,0,0,0,3,9,7,5,0,0,0,31,0,0,0,3,6,14,31,24,10,8,0,4,111,39,4,9,14,20,122,288,533,236,133,72,104,1591
213051588,0,3,35,0,0,0,0,3,14,32,29,10,5,6,7,111,0,0,0,0,6,5,3,6,4,0,7,7,30,0,0,0,0,0,14,9,8,0,0,3,3,49,0,3,0,0,7,41,55,47,17,11,14,22,223,61,15,3,25,65,265,555,851,256,144,103,173,2520
213051589,0,0,11,0,0,0,0,0,9,19,13,4,0,0,5,49,3,0,0,0,0,3,4,5,0,0,0,3,21,0,0,0,4,0,11,7,5,0,0,0,0,43,4,4,0,5,0,26,39,26,9,4,0,5,129,34,8,12,19,24,118,308,474,115,62,28,64,1268
213051590,0,0,29,0,0,0,5,8,32,26,31,4,3,0,5,117,4,0,0,0,3,13,11,6,3,0,0,3,43,5,3,4,6,3,18,8,15,0,0,0,14,82,7,3,8,12,17,69,57,56,6,6,3,18,271,55,24,17,48,64,319,493,604,131,64,51,111,1975
214011370,0,0,36,5,0,4,4,8,39,54,40,6,6,3,9,175,0,0,8,5,3,16,17,8,0,0,0,10,76,16,12,9,10,18,38,38,29,9,9,3,19,205,19,12,20,29,30,104,115,87,20,14,8,34,486,93,41,45,74,135,495,660,953,307,140,59,190,3193
214011371,0,0,27,5,5,0,3,0,23,24,29,11,7,0,9,127,9,0,0,0,3,18,17,11,5,3,0,6,68,9,6,6,9,10,29,26,29,7,0,6,7,131,15,9,6,18,19,72,74,74,24,14,9,18,358,81,34,38,62,82,288,392,646,320,157,89,126,2315
214011372,0,0,27,4,5,3,9,6,19,19,25,0,3,5,11,114,0,4,0,6,3,11,11,3,0,0,0,4,46,10,0,7,8,21,33,20,16,4,7,0,14,136,11,7,3,24,31,73,62,53,14,13,5,26,328,54,44,15,71,94,291,411,501,143,94,28,106,1851
214011373,0,0,33,9,5,0,0,6,13,16,19,12,13,4,3,100,3,0,0,4,5,10,6,11,3,5,3,9,50,11,0,0,0,3,11,10,9,3,10,5,7,74,25,7,4,5,16,36,38,48,20,28,17,17,267,106,37,36,51,77,218,274,524,413,432,242,158,2580
214011374,0,6,42,6,5,5,6,8,30,31,37,15,8,9,17,165,6,0,0,5,11,16,17,6,8,0,0,4,74,10,3,6,7,21,25,31,33,11,6,3,4,160,11,8,16,23,42,77,83,76,32,22,15,31,439,162,56,43,97,161,440,616,1029,538,376,187,251,3952
214011375,0,0,24,3,5,3,8,7,8,28,19,11,3,0,9,104,0,0,0,0,7,3,10,12,0,6,0,5,39,7,0,8,9,8,20,10,12,10,0,3,8,102,14,9,9,11,18,35,49,54,23,8,10,23,268,70,33,26,61,76,197,315,510,289,178,80,136,1966
214011376,3,0,33,0,0,0,0,0,17,19,26,11,3,0,6,95,0,5,0,0,3,6,8,15,6,0,0,0,47,3,0,0,8,5,21,17,9,9,0,5,3,79,11,3,0,15,9,50,44,53,26,6,16,16,250,64,23,31,51,65,276,341,596,361,230,122,133,2293
214021377,0,0,7,0,0,0,0,3,3,16,17,15,4,4,3,69,0,0,0,0,0,3,9,4,9,4,6,0,37,4,5,3,0,5,7,6,4,0,3,0,3,52,5,5,6,4,9,18,33,30,17,10,8,11,161,74,26,37,32,38,116,186,293,170,153,101,68,1292
214021378,0,0,4,6,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,4,3,0,14,5,0,0,6,0,3,5,3,5,3,4,6,36,40,9,4,14,16,44,45,75,56,51,126,42,512
214021379,0,8,39,7,4,8,0,14,28,32,29,9,4,0,11,138,0,0,6,4,3,18,10,14,5,4,4,8,62,12,6,3,6,11,29,25,14,8,0,3,10,138,21,12,10,12,32,86,81,56,26,9,8,27,378,97,54,36,70,120,357,526,683,299,211,140,158,2733
214021381,0,5,26,0,3,0,0,0,13,16,13,14,8,25,3,94,0,0,0,0,4,3,3,7,4,3,4,0,44,7,4,0,4,3,3,4,10,4,4,4,3,46,11,8,5,3,7,25,20,34,26,25,35,10,207,111,39,18,43,59,196,197,406,366,513,549,159,2667
214021382,4,0,34,5,0,0,3,5,12,21,16,17,15,7,8,108,8,0,0,0,4,11,8,10,8,3,0,4,58,4,4,0,4,0,11,3,14,3,6,3,4,65,15,4,3,10,11,36,35,45,22,31,14,19,260,125,38,26,49,72,220,284,577,409,442,300,152,2689
