SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
211011254,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,9,876,1593,1022,1066,405,174,5132,803,1482,1097,1086,395,143,5007,153,166,43,34,5,0,402,76,121,108,75,14,5,403,230,285,147,106,26,10,800,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,3,12,10,6,4,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,14,1044,1773,1247,1198,417,151,5829
211011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,474,359,583,263,75,1923,208,551,372,597,218,78,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,554,372,600,223,78,2036
211011256,10,5,104,17,35,19,26,10,5,105,0,0,4,0,0,0,3,798,1402,1032,1203,423,185,5045,674,1571,1030,1156,364,150,4947,118,63,0,3,0,0,192,69,62,24,18,0,0,174,194,127,29,18,0,0,362,3,0,0,0,0,0,0,31,15,0,4,0,0,51,19,4,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,25,4,6,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,4,918,1727,1066,1177,361,150,5399
211011257,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,330,638,488,736,236,108,2533,257,617,471,676,223,81,2329,115,114,3,0,0,0,227,16,16,17,6,3,0,64,132,130,23,8,3,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,746,493,683,224,81,2623
211011258,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,364,898,660,919,342,125,3314,330,977,696,802,323,101,3234,69,51,0,0,0,0,118,13,10,11,13,5,0,47,77,56,11,13,5,0,166,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,418,1038,712,819,327,96,3411
211011259,0,0,6,94,29,0,0,0,0,123,3,0,0,0,0,0,7,876,1548,929,952,344,152,4793,641,1437,905,951,372,141,4450,126,73,0,0,0,0,202,73,104,54,42,10,0,281,198,173,58,42,10,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,1610,965,993,376,149,4937
211011260,0,0,0,4,0,0,0,0,0,4,4,3,0,0,0,0,6,1173,1790,1068,1242,506,247,6034,665,1582,1023,1053,409,194,4928,451,204,51,44,16,9,775,53,104,79,79,11,6,334,505,307,124,127,27,15,1111,33,0,0,0,0,0,37,0,0,0,0,0,0,0,73,42,10,4,0,0,129,102,54,11,3,0,0,170,0,0,0,0,0,0,3,203,101,25,11,4,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1374,1989,1176,1191,439,213,6381
211011446,0,0,3,0,0,0,0,0,0,3,13,6,3,0,0,0,24,2374,2890,1433,1210,414,189,8509,1492,2262,1161,1129,406,156,6604,697,484,169,111,24,9,1503,241,322,170,70,17,4,838,943,808,339,179,42,18,2335,87,33,18,3,0,0,139,103,33,8,5,0,0,150,9,3,0,0,0,0,12,0,0,0,0,0,0,0,5,3,0,0,0,0,13,209,75,26,3,3,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,6,0,0,0,0,5,0,0,0,3,0,0,4,2650,3153,1527,1317,454,177,9271
211011447,0,0,7,4,0,0,0,0,0,7,10,5,0,0,0,0,20,1432,1702,869,819,321,102,5243,1134,1571,808,794,272,126,4703,290,148,36,22,9,0,505,52,54,28,26,6,0,169,340,205,68,51,14,3,671,41,26,7,4,0,0,69,36,30,0,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,7,82,54,13,7,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,14,12,6,0,0,0,0,14,5,0,0,0,0,0,3,1567,1832,888,849,282,132,5550
211011448,0,0,8,0,3,5,0,0,0,8,0,3,0,0,0,0,8,966,1599,982,992,400,147,5093,930,1636,991,1009,377,138,5076,56,31,8,3,0,0,104,59,90,54,38,3,0,245,108,124,63,39,8,0,342,9,0,0,0,0,0,13,15,6,4,0,0,0,17,13,13,0,0,0,0,26,0,0,0,0,0,0,0,7,4,0,0,0,0,6,36,21,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,6,0,0,0,0,9,0,0,0,0,0,0,0,1078,1780,1058,1053,394,138,5497
211011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,491,274,299,113,42,1466,262,484,251,308,111,43,1458,7,13,7,5,0,0,26,3,10,0,0,0,0,20,7,21,5,7,0,0,47,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,281,510,259,313,115,43,1512
211021261,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,900,1580,855,1159,539,185,5217,694,1542,843,1157,497,166,4889,190,73,24,16,0,0,313,8,27,29,31,7,4,104,205,104,51,44,8,4,416,36,22,10,11,3,0,83,20,19,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,57,41,17,12,4,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,1684,905,1207,505,168,5441
211021262,0,0,0,10,8,0,0,0,0,17,3,0,3,0,0,0,4,364,879,517,768,407,113,3038,397,1011,546,723,355,137,3174,11,5,0,0,0,0,13,5,0,0,0,0,0,5,15,5,0,0,0,0,17,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,410,1024,549,726,356,137,3201
211031263,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,988,1214,761,751,282,130,4128,709,1139,667,719,282,99,3615,228,137,74,33,19,3,500,63,53,23,15,0,0,154,288,190,100,48,16,3,652,23,16,10,5,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,28,16,10,5,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,1022,1345,780,768,299,111,4331
211031265,0,0,3,0,3,0,0,0,0,8,0,4,0,0,0,0,9,806,1719,1092,1433,591,170,5810,831,1881,1152,1403,517,144,5928,65,40,12,8,0,0,123,8,15,7,16,0,0,49,70,55,18,20,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,5,0,0,0,0,0,0,0,906,1936,1173,1430,523,144,6114
211031266,0,0,3,0,0,0,0,0,0,3,12,7,3,0,0,0,23,1895,2137,1063,961,368,157,6576,1409,1808,1049,926,373,146,5714,289,106,39,26,12,0,471,99,116,64,38,3,0,317,388,217,104,64,15,0,786,51,35,14,3,0,0,100,158,128,30,10,0,0,326,198,167,35,11,4,0,419,40,33,0,4,0,0,74,3,0,0,0,0,0,3,448,357,75,28,4,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,4,0,0,5,0,0,3,10,0,0,5,0,0,17,2260,2388,1230,1027,392,145,7434
211031267,0,0,7,0,3,0,0,0,0,11,3,0,4,7,0,0,15,1784,2404,1185,1289,522,186,7370,1727,2235,1238,1333,497,183,7207,147,91,38,17,5,8,306,50,59,47,24,6,3,195,196,154,84,40,9,7,496,14,21,7,7,3,0,49,9,8,4,0,0,0,21,24,12,5,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,37,18,7,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,3,0,0,3,0,0,0,3,1979,2434,1339,1378,510,189,7828
211031268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1039,553,704,295,77,3179,513,1118,560,730,271,78,3266,6,0,0,0,0,0,9,3,10,10,0,0,0,23,4,17,8,0,0,0,30,11,10,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,1137,571,740,275,78,3330
211031450,0,0,0,0,0,0,0,0,0,0,12,11,3,4,0,0,20,1902,2022,889,750,305,140,6013,1340,1660,761,756,255,142,4920,432,254,90,54,29,9,869,89,130,68,37,18,0,341,525,382,158,89,44,16,1214,38,28,13,3,6,0,88,154,63,20,9,0,0,247,60,34,3,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,5,252,126,45,16,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,2121,2175,969,864,305,157,6597
211031451,0,0,6,0,0,0,0,0,0,6,9,4,3,0,0,0,16,1413,1629,771,797,308,129,5050,1315,1659,788,837,306,128,5032,59,38,17,5,3,0,123,31,53,27,9,6,0,128,90,96,40,15,4,0,252,62,29,9,3,3,0,103,7,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,73,36,10,5,3,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1484,1789,841,860,319,130,5418
211031452,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,330,583,330,310,100,49,1700,352,547,285,332,104,41,1666,25,53,16,16,3,0,116,7,10,4,5,0,0,23,35,58,17,16,3,0,134,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,611,308,351,109,42,1811
211041269,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1001,1207,673,727,241,88,3936,616,891,530,634,183,82,2941,396,223,71,52,9,7,757,48,77,64,47,16,5,256,441,301,138,96,20,14,1015,12,9,10,4,0,0,41,22,9,5,3,0,0,35,24,16,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,39,13,12,3,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1123,1231,681,739,212,94,4083
211041270,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,19,1546,1962,1017,1070,351,134,6089,742,1236,757,914,318,100,4063,584,514,204,111,32,12,1453,119,218,139,113,41,5,637,708,732,344,222,70,17,2090,10,8,3,0,0,0,23,21,17,6,0,0,0,45,145,62,27,0,0,0,231,0,0,0,0,0,0,0,4,0,0,6,0,0,7,182,97,29,6,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1635,2065,1133,1141,386,113,6468
211041271,0,0,5,0,5,0,0,0,0,5,6,5,0,0,0,0,11,1082,1289,755,782,309,85,4293,630,944,567,673,255,79,3148,441,285,141,80,26,3,969,81,71,75,50,16,11,304,518,357,217,134,47,9,1275,0,0,0,0,0,0,0,8,14,0,0,0,0,25,54,45,16,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,62,13,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1206,1365,802,808,305,93,4579
211041272,0,0,7,5,0,0,0,0,0,7,5,0,0,0,0,0,10,768,1069,642,819,280,90,3671,501,853,511,805,271,84,3031,207,176,72,73,14,7,549,32,47,42,59,11,3,203,242,223,117,131,29,12,753,0,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,745,1087,634,936,303,101,3800
211041273,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,606,1275,710,858,329,137,3915,477,1188,691,820,303,121,3600,144,91,22,13,7,0,276,18,35,25,27,4,0,108,167,122,44,42,5,0,379,0,0,0,0,0,0,0,3,7,0,0,0,0,15,33,44,6,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,54,9,6,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,1365,741,863,315,119,4085
211051274,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,530,1074,578,731,295,110,3319,534,1130,632,718,264,109,3386,3,4,0,0,4,0,10,0,0,0,0,0,0,4,3,5,0,0,4,0,15,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,9,3,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,552,1137,633,718,264,109,3418
211051275,0,0,4,3,0,0,0,0,0,4,9,4,3,0,0,0,14,574,1144,585,653,286,113,3351,680,1300,740,814,329,123,3987,10,4,7,0,0,0,17,17,22,8,3,0,0,45,18,29,9,3,0,0,65,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,12,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,712,1337,751,818,332,123,4071
211051276,0,0,3,31,21,0,0,0,0,58,6,4,0,0,0,0,28,1229,1741,789,739,333,127,4959,1004,1794,759,757,319,145,4777,206,84,18,6,0,0,328,16,14,6,3,0,0,47,224,106,30,9,0,3,372,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,12,25,19,0,0,0,0,45,0,0,0,0,0,0,0,0,3,0,0,0,0,3,25,19,0,0,0,0,45,4,9,0,0,0,0,13,1263,1925,785,768,324,147,5217
211051277,0,0,0,0,0,0,3,0,0,4,7,0,3,0,0,0,11,917,1159,515,492,217,94,3388,778,1172,548,537,202,103,3339,218,91,23,10,3,3,356,30,33,28,13,0,4,118,246,127,55,29,6,3,472,29,20,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,1323,605,560,208,107,3865
211051278,0,0,0,45,14,0,0,0,0,60,13,3,0,5,0,0,27,1497,2164,1101,1229,496,183,6661,1022,2055,1044,1197,451,197,5971,528,236,55,21,7,3,851,153,174,35,24,4,0,391,679,412,90,50,15,3,1241,0,7,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,4,3,3,0,0,0,15,48,8,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,3,0,0,5,50,8,0,3,0,0,64,4,5,5,0,3,0,16,1764,2491,1141,1249,464,201,7308
211051279,0,0,5,0,5,0,4,0,0,8,3,4,3,0,0,0,6,329,661,305,334,183,75,1890,362,652,317,359,176,74,1948,18,11,5,0,0,0,39,0,0,0,0,0,0,0,22,11,9,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,8,4,0,0,6,0,0,8,6,0,0,4,0,0,3,394,669,326,367,180,76,2005
211051280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,715,357,459,171,96,2218,325,674,409,442,214,87,2147,57,17,3,3,0,0,84,0,3,0,0,0,0,10,55,25,9,7,0,0,92,65,18,6,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,22,6,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,716,420,446,214,87,2335
211051281,0,0,0,0,0,0,0,0,0,0,8,6,8,4,0,0,26,1383,2354,1388,1420,596,328,7458,1397,2509,1396,1484,611,315,7705,91,58,21,7,4,0,181,62,67,24,11,4,0,167,155,127,41,22,6,0,348,0,0,0,0,0,0,0,7,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,5,4,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,1562,2635,1435,1505,621,314,8080
211051282,0,0,3,0,5,0,0,0,0,4,9,14,7,4,0,0,36,690,1284,556,603,238,81,3458,690,1325,558,636,208,89,3511,21,0,0,0,0,0,21,4,0,0,0,0,0,3,21,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,4,714,1325,561,636,208,89,3541
211051283,0,0,6,0,0,0,4,0,0,6,0,5,0,0,0,0,8,561,995,544,635,305,144,3188,572,1050,578,685,289,125,3303,22,11,0,0,0,0,38,14,6,7,5,0,0,27,31,21,7,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,5,612,1072,587,688,292,125,3378
211051284,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,5,690,1106,592,660,275,74,3405,624,1146,667,722,213,82,3446,17,3,0,0,0,0,19,30,0,0,0,6,0,35,41,10,0,0,6,0,54,16,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,681,1156,669,722,216,82,3527
211051285,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,3,11,389,801,430,475,252,119,2470,409,888,451,544,233,115,2643,6,4,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,416,888,456,544,233,115,2663
211051286,0,0,12,78,25,7,3,0,0,111,10,6,0,3,0,4,24,1525,1984,918,868,396,187,5874,1454,2050,894,889,381,203,5873,72,35,9,8,0,0,125,0,0,0,0,0,0,6,76,38,11,7,0,0,135,41,3,6,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,48,3,6,4,0,0,59,65,8,0,0,0,0,74,0,0,0,0,0,0,0,4,0,0,0,0,0,7,64,8,0,6,0,0,78,0,0,0,0,3,0,10,1640,2101,910,900,387,207,6144
212011289,0,0,6,0,8,5,0,0,0,9,10,5,5,0,0,4,30,909,1880,1013,1174,580,220,5776,941,1946,1004,1286,594,205,5979,18,4,0,0,0,0,23,0,0,0,0,0,0,0,18,9,0,0,0,0,22,22,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,25,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,9,987,1961,1004,1293,599,205,6043
