SA2_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
309081560,5,6,3,5,3,0,0,0,0,30,4,3,0,0,6,13,3,9,0,39,3,3,0,0,4,0,0,0,0,18,0,0,0,0,4,3,10,4,0,24,34,22,38,18,29,23,15,9,0,186,9,3,10,27,30,38,36,48,10,220,0,0,0,0,0,0,0,5,0,8,0,5,0,0,4,0,6,3,0,14,50,33,36,30,39,50,49,21,15,329,52,39,36,40,41,40,20,16,4,275,0,0,0,3,0,5,0,0,0,11,524,371,407,443,463,542,548,388,159,3851,9,8,19,8,5,3,5,0,0,57,10,3,14,9,9,5,0,3,0,47,0,5,4,4,4,4,7,6,4,28,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,17,6,8,3,4,9,9,0,0,0,45,13,15,13,4,9,11,4,0,0,62,449,360,422,326,276,191,120,57,35,2240
309091263,16,11,8,10,8,11,3,0,0,77,30,19,7,16,11,16,15,10,3,129,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,4,4,3,31,40,26,28,27,16,16,24,5,3,181,10,15,9,24,46,60,63,55,38,314,0,5,0,0,6,3,5,4,0,24,0,0,0,0,0,0,0,0,3,0,79,47,27,78,74,83,88,60,32,568,70,40,30,49,41,42,32,26,7,325,0,4,0,3,3,4,5,0,0,20,1044,628,556,849,910,929,845,578,358,6705,7,12,17,12,4,5,5,4,0,78,6,3,4,4,7,0,0,0,0,35,8,0,3,3,0,7,7,4,8,39,0,0,0,0,0,0,0,0,0,4,3,4,3,3,0,0,0,0,0,15,7,7,3,5,8,11,5,5,0,49,6,12,13,8,4,11,5,5,0,64,764,616,523,533,469,324,239,97,89,3661
309091264,7,7,4,4,5,3,0,0,0,34,19,5,4,9,13,16,8,7,0,86,5,3,0,3,0,0,6,5,0,17,0,10,7,0,9,5,0,0,0,41,4,10,4,8,5,4,8,4,0,41,25,29,17,23,39,34,29,11,0,203,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,42,37,24,41,48,36,27,9,5,260,55,47,27,28,38,27,23,8,3,251,0,3,0,0,5,0,0,0,0,3,593,541,326,471,578,442,335,126,40,3458,16,8,10,21,7,5,0,0,0,68,17,11,9,10,11,6,0,0,0,66,3,6,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,3,0,3,4,0,0,0,0,14,0,3,3,3,12,3,5,0,0,23,3,9,8,3,13,6,5,0,0,40,429,427,378,304,260,177,89,16,3,2079
309091265,0,3,5,5,5,3,5,0,0,26,9,7,5,7,17,9,12,5,0,68,0,3,0,0,5,0,0,0,0,14,8,17,4,5,9,9,3,4,0,56,20,17,13,10,11,20,0,0,0,100,18,27,20,18,44,60,40,14,10,251,0,0,3,0,5,3,0,0,0,18,6,5,0,3,4,4,0,0,0,21,48,49,25,38,57,79,52,9,0,352,54,50,43,39,36,24,24,3,5,278,0,0,0,3,5,3,0,0,0,9,732,711,457,510,787,748,444,161,49,4599,4,33,19,6,7,6,0,0,0,81,49,34,27,14,23,15,0,0,0,168,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,14,0,5,8,0,0,7,0,0,0,31,4,7,8,9,4,5,0,0,0,40,586,690,462,346,342,220,113,31,17,2813
309091540,6,14,0,8,11,9,3,0,0,49,7,14,10,14,9,8,20,13,3,101,3,9,14,6,0,0,0,0,0,39,5,5,3,12,12,9,12,7,5,71,15,13,23,20,12,7,16,8,0,120,13,42,33,28,44,49,68,39,23,341,0,5,0,0,3,0,6,0,0,14,4,7,8,0,0,6,0,3,3,30,28,56,64,54,39,51,64,52,26,430,63,86,78,56,47,46,35,15,20,443,0,5,0,3,3,0,0,0,0,13,577,864,869,727,748,789,829,572,303,6275,41,54,98,33,10,12,0,0,0,241,54,68,94,43,25,8,11,3,0,312,5,4,6,4,5,3,6,0,4,36,0,0,0,0,0,0,0,0,0,0,18,16,44,5,0,0,0,0,0,91,4,13,23,9,9,5,6,5,0,71,21,30,65,17,9,6,6,5,0,156,646,1476,1306,669,505,380,270,121,48,5422
309091541,9,9,13,8,15,5,8,6,0,60,10,18,5,13,12,18,17,22,10,129,6,5,7,5,0,4,5,0,0,29,6,4,7,7,5,16,14,5,5,62,17,25,28,21,19,19,25,4,5,150,24,41,34,51,63,73,108,68,29,492,4,0,3,0,3,4,11,5,3,35,3,4,0,3,5,10,5,3,0,34,63,49,52,64,79,75,120,65,38,605,67,73,76,73,57,61,50,21,13,500,7,10,0,6,3,11,0,6,0,40,997,885,811,943,1125,1086,1219,785,396,8248,39,37,80,47,15,8,0,0,0,222,34,37,41,27,20,17,17,0,0,202,6,6,5,5,5,4,10,6,4,52,0,0,0,0,0,0,0,0,0,0,9,6,20,3,0,6,0,0,0,43,0,6,12,13,14,6,6,5,0,65,13,10,35,19,16,11,6,5,5,113,936,1105,1273,837,624,487,323,148,59,5785
309101267,3,9,0,0,0,4,0,3,0,23,9,0,0,9,3,3,7,3,3,45,7,0,0,4,0,0,0,4,0,29,0,0,0,0,5,4,11,6,0,25,10,7,4,4,10,7,5,0,4,59,11,13,10,11,32,40,51,34,13,220,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,38,23,28,56,43,60,28,6,341,60,45,19,42,42,27,9,11,17,270,3,0,0,4,0,0,0,0,0,7,853,552,298,530,784,648,623,347,143,4775,23,9,19,19,9,11,0,5,0,87,29,5,10,21,15,5,0,0,0,90,10,0,0,3,6,3,6,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,13,4,5,11,3,10,3,6,6,0,59,5,7,10,3,14,10,6,6,0,68,576,377,278,374,403,231,157,63,44,2505
309101268,6,0,3,0,3,3,0,3,0,16,4,0,0,5,0,6,0,0,0,28,0,0,0,0,0,0,3,0,0,8,5,0,4,0,7,0,0,0,0,17,9,4,3,6,3,7,0,0,0,34,3,13,9,7,24,21,41,7,5,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,12,0,11,29,29,27,13,0,152,19,9,14,9,12,12,10,0,0,87,0,0,0,0,0,0,0,0,0,0,461,288,194,288,469,356,380,140,48,2624,0,0,0,0,6,0,0,0,0,17,4,0,3,9,3,0,0,0,0,22,3,0,0,4,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,7,3,8,5,0,0,0,0,0,22,4,3,4,3,0,5,0,0,0,20,7,4,10,8,0,5,0,0,0,42,259,215,200,190,194,128,95,31,5,1319
309101269,0,0,0,0,0,5,0,0,0,6,0,3,0,4,3,4,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,11,6,0,6,5,0,3,0,3,0,16,0,4,9,0,14,20,45,22,9,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,3,15,17,23,30,14,0,113,7,5,8,5,8,15,7,4,0,60,0,0,0,0,0,0,0,0,0,0,146,138,190,193,287,395,447,214,56,2071,14,0,24,4,0,0,0,0,0,37,3,9,3,4,4,0,0,0,0,20,0,0,0,5,0,0,3,5,4,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,3,0,0,4,0,9,0,0,9,0,4,0,0,4,0,16,77,118,245,150,128,163,120,41,14,1052
309101561,0,4,3,4,3,6,0,0,0,19,8,3,16,8,6,3,17,5,4,71,0,5,9,5,3,4,0,0,0,23,3,4,12,3,6,6,9,7,0,48,7,8,9,5,6,14,4,0,0,65,3,5,22,14,30,56,78,42,12,263,0,0,0,0,0,0,4,0,0,4,0,0,5,0,0,5,0,0,0,17,10,21,33,27,37,41,65,36,7,279,12,25,32,19,22,31,23,8,3,182,0,0,0,0,0,0,7,0,0,11,240,467,768,441,599,756,918,447,133,4770,26,58,136,17,11,7,0,0,0,255,37,65,56,25,22,10,6,0,0,225,6,0,3,5,4,6,20,13,9,58,0,0,0,0,0,0,0,0,0,0,13,38,56,5,0,0,0,0,0,113,6,7,11,6,8,10,0,0,0,45,21,42,71,11,10,10,0,0,0,160,216,643,973,438,396,281,210,89,22,3265
309101562,8,0,5,7,3,5,0,0,0,31,0,3,5,0,6,9,3,4,0,36,0,0,0,0,0,0,0,0,0,4,0,5,8,4,0,3,5,0,0,26,10,11,17,15,11,10,6,4,5,88,5,9,33,17,45,45,63,26,12,258,0,0,0,0,3,9,0,0,0,19,3,5,5,3,0,0,0,0,4,23,15,29,23,26,43,50,45,23,12,271,19,35,52,37,27,24,22,4,0,230,0,0,3,3,0,3,4,0,0,15,426,587,818,593,689,784,721,396,118,5129,69,110,244,50,17,9,0,0,0,501,32,46,65,24,20,8,3,6,0,212,4,6,3,8,8,8,9,4,12,59,0,0,0,0,0,0,0,0,0,0,61,62,143,28,3,5,0,0,0,306,0,4,18,9,9,3,0,0,0,48,61,71,157,34,10,4,3,0,0,352,392,750,1013,534,412,333,239,77,24,3779
310011271,9,4,3,0,0,0,0,0,0,13,0,5,5,0,5,4,4,3,0,25,6,0,4,0,0,0,0,0,0,7,0,0,3,0,3,0,3,4,0,16,18,7,13,9,0,0,6,0,0,54,4,4,14,10,12,7,5,5,0,62,0,0,0,0,0,6,0,0,0,7,11,9,0,4,0,0,0,0,0,19,20,17,12,26,22,18,10,5,0,126,28,19,31,14,13,6,7,5,0,125,0,0,0,0,0,0,0,0,0,4,368,299,328,278,290,254,165,90,40,2116,22,19,41,28,4,6,0,0,0,121,126,37,44,42,23,10,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,71,16,3,4,0,0,0,137,3,3,3,6,0,0,0,3,0,25,28,16,74,27,10,4,5,3,0,165,256,199,311,196,111,77,34,8,3,1204
310011272,28,16,7,3,9,5,6,0,0,70,6,0,0,4,3,12,0,3,7,40,14,18,9,4,8,5,0,0,0,56,15,15,16,12,8,5,10,7,5,91,24,13,25,14,10,12,7,7,0,109,15,5,8,16,17,9,28,24,29,155,0,4,0,0,4,10,0,0,0,19,3,0,3,0,0,0,0,0,0,7,21,19,27,22,33,33,43,39,37,280,54,35,23,22,34,11,19,6,5,203,5,8,3,0,0,5,0,6,0,34,614,422,450,421,482,455,388,324,212,3758,41,9,50,34,12,15,5,0,0,163,204,65,87,82,37,16,13,6,0,502,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,3,40,10,4,0,0,4,0,81,5,3,0,5,3,3,0,0,0,23,26,5,41,18,5,8,0,0,0,108,339,262,285,231,149,137,109,59,16,1585
310011274,82,51,33,16,26,15,8,0,0,237,0,6,3,7,16,10,13,13,10,68,58,29,31,20,5,10,0,4,0,145,67,30,21,40,26,26,11,10,0,236,121,73,43,41,42,31,9,3,3,370,38,19,24,24,23,43,53,34,9,263,0,3,0,3,7,8,6,7,0,38,37,27,12,16,10,6,3,4,0,118,65,58,56,33,59,71,42,37,17,439,152,128,93,63,80,57,18,8,3,589,0,0,0,4,4,0,0,4,0,17,1641,1180,958,909,1069,933,657,496,152,8003,42,18,62,34,16,4,8,0,0,176,573,244,217,155,116,40,15,10,0,1371,4,9,3,0,7,5,0,0,0,23,0,0,0,0,3,3,0,0,0,3,17,25,57,11,0,0,0,0,0,102,7,11,16,14,10,9,3,0,0,73,24,38,70,24,11,8,3,0,0,180,916,692,613,456,432,296,166,82,33,3684
310011275,8,0,0,0,0,0,0,0,0,14,9,4,14,12,9,13,8,4,4,75,10,3,4,0,6,0,0,0,0,20,7,5,9,4,0,5,0,4,0,32,19,9,13,19,5,7,3,4,0,76,12,10,8,14,19,23,19,24,7,133,0,0,0,6,0,4,0,0,0,7,3,4,0,0,0,0,0,0,0,15,76,30,33,52,59,45,49,36,22,407,31,20,32,20,13,16,10,5,0,148,5,5,0,3,3,6,6,0,0,32,736,369,479,540,488,407,365,242,125,3746,27,12,22,28,18,13,11,0,0,126,96,34,36,50,20,11,3,5,0,245,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,15,4,0,0,0,0,0,28,0,0,6,12,0,0,0,0,0,29,8,9,23,12,0,5,0,0,0,59,589,356,633,422,244,183,72,32,7,2540
310011276,29,19,5,5,6,3,3,3,0,78,8,3,3,3,0,4,0,0,0,20,3,0,0,4,0,0,0,0,0,9,12,5,5,0,6,3,0,0,0,41,15,12,5,4,5,0,6,4,0,50,8,0,9,5,5,11,7,5,0,42,0,5,0,0,0,0,0,0,0,6,3,0,0,0,5,0,0,0,0,13,11,7,9,10,7,14,8,3,0,65,30,15,16,17,17,7,5,3,0,108,0,0,0,0,0,0,3,0,0,5,283,197,190,162,176,169,117,48,15,1355,6,0,15,9,0,4,0,0,0,31,27,7,7,12,8,0,0,0,0,71,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,9,0,6,0,8,0,0,3,0,0,22,235,160,131,128,99,63,34,4,0,854
310011563,24,13,7,4,3,4,0,0,0,55,4,0,6,9,3,5,6,0,0,39,10,6,3,8,8,0,0,0,0,31,10,6,10,10,9,4,0,0,0,54,25,14,33,14,22,9,11,4,0,135,13,16,21,15,15,18,17,0,0,108,0,0,0,0,3,4,3,3,0,15,6,11,0,8,3,0,0,0,0,26,46,31,30,26,33,31,15,15,3,239,45,30,44,30,16,12,0,0,0,180,3,0,0,3,3,0,0,0,0,23,579,397,433,418,411,269,162,82,22,2772,79,20,85,66,20,10,6,0,0,279,135,61,85,42,26,24,5,0,0,380,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,12,47,13,0,9,4,0,0,105,3,3,6,8,4,5,0,0,0,26,20,13,55,19,4,10,4,0,0,132,402,255,330,241,152,97,38,15,0,1525
310011564,82,27,36,34,11,19,12,0,0,219,32,32,17,35,19,25,20,3,4,183,25,4,10,13,7,0,0,0,0,61,21,19,16,19,25,11,14,9,0,135,106,71,54,50,66,40,19,5,6,424,49,40,35,62,94,83,78,32,11,481,10,8,6,11,10,9,6,7,0,69,20,11,10,16,17,3,4,8,5,81,141,119,79,99,169,109,89,57,8,870,179,108,105,121,98,55,42,15,3,717,0,5,0,5,5,4,0,0,0,19,2129,1390,1163,1545,1844,1295,930,438,108,10835,190,71,153,162,95,31,18,13,0,735,185,81,92,84,49,18,8,0,0,516,0,0,6,3,5,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,36,16,74,24,5,12,4,0,0,175,21,13,21,34,24,9,0,0,0,124,63,29,94,60,24,18,5,6,0,297,1551,1069,1019,929,790,489,247,72,21,6174
310021277,0,0,3,0,0,0,5,0,0,14,99,63,49,84,87,115,79,74,46,700,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,9,12,0,0,37,43,23,18,21,24,33,20,12,0,193,17,10,13,19,36,61,62,25,8,255,28,18,3,19,20,21,26,14,3,147,11,5,7,10,11,4,8,10,6,65,162,106,82,145,179,217,191,110,58,1234,91,55,41,44,80,67,41,28,0,445,4,6,0,7,4,3,0,0,0,20,1373,757,611,911,1134,1268,1104,651,229,8045,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,6,5,5,6,10,6,0,41,10,4,3,10,8,6,10,6,0,54,619,358,332,341,354,312,214,68,16,2622
310021278,0,4,0,0,0,8,4,0,0,10,22,18,5,12,16,28,25,13,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,12,12,3,3,0,3,6,14,0,0,51,10,4,9,11,21,55,51,31,7,195,7,0,4,4,5,6,3,0,0,27,0,0,0,0,4,0,7,3,0,21,53,25,19,38,37,93,70,38,18,397,27,13,12,16,16,27,21,9,5,144,18,15,0,12,26,15,20,15,5,115,421,221,165,282,409,637,611,282,97,3125,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,15,0,0,3,0,3,5,0,0,0,15,294,144,152,133,192,213,185,69,3,1382
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,16,4,0,7,9,6,10,4,0,51,172,116,73,97,129,123,112,71,51,937,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,10,11,0,4,37,18,21,8,11,24,25,27,4,0,145,42,40,23,43,113,103,121,48,9,550,13,8,6,9,26,13,12,0,5,91,12,14,4,14,13,10,13,10,0,87,157,103,93,124,193,209,163,78,17,1133,129,82,65,70,74,67,54,26,18,592,70,49,34,38,39,34,33,20,12,315,2167,1309,1079,1443,1898,1713,1581,672,221,12082,4,0,0,3,0,6,0,0,0,10,11,0,9,4,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,19,16,12,7,9,0,93,13,13,8,19,16,12,7,9,0,93,1349,864,668,602,628,465,313,90,25,5012
310021281,15,4,14,3,3,3,0,4,0,39,150,76,80,75,92,114,103,57,19,771,0,0,0,0,0,0,0,0,0,0,3,3,0,7,6,3,8,0,0,34,34,4,7,24,20,26,11,0,0,132,45,35,25,49,72,88,71,34,3,420,6,0,3,3,9,18,12,5,0,65,14,6,5,8,3,6,3,0,8,53,194,100,78,117,132,151,107,57,14,954,111,40,39,47,52,57,32,17,3,403,16,22,5,14,15,12,11,7,0,95,1581,833,762,1048,1239,1276,1010,428,116,8299,0,0,3,6,0,0,0,0,0,12,8,3,3,0,3,0,0,0,0,25,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,12,0,15,3,0,12,15,4,3,0,48,5,15,8,8,12,12,0,3,0,57,1183,628,546,468,481,379,217,55,17,3965
310021282,45,22,7,14,13,0,9,0,0,117,78,44,49,46,76,78,52,26,16,446,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,4,12,0,30,11,9,17,11,8,15,9,0,0,77,23,23,23,37,53,90,57,29,15,353,4,5,0,3,11,10,10,0,0,48,0,3,0,3,9,12,5,4,0,27,119,91,67,106,129,170,137,57,33,915,64,42,31,34,33,51,28,18,0,314,12,13,10,4,7,11,4,3,0,68,1197,878,647,851,1127,1158,837,354,155,7193,0,0,0,3,0,0,0,0,0,10,3,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,7,4,12,5,4,0,0,41,5,7,7,8,12,5,5,0,0,40,755,476,418,392,424,306,174,39,19,3004
310031283,16,19,7,12,13,15,5,4,0,100,44,24,30,31,32,36,35,33,14,271,0,0,0,0,0,0,0,0,0,0,4,7,4,4,10,11,14,10,0,57,61,22,41,24,22,19,11,6,0,219,33,20,31,31,39,60,26,38,11,289,8,4,0,6,6,5,7,3,0,31,22,12,8,13,7,9,5,0,0,83,81,55,81,53,86,91,95,66,24,638,73,45,48,33,39,40,22,20,10,323,17,13,6,7,16,10,11,15,6,97,1268,777,850,740,805,723,626,417,159,6357,5,0,10,0,0,0,0,0,0,18,9,4,3,4,4,5,3,0,0,31,3,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,14,5,6,7,13,3,0,0,0,50,14,9,6,9,13,3,0,0,0,61,990,664,671,391,310,184,114,63,21,3416
310031284,34,24,21,12,18,10,8,0,0,120,15,16,10,14,24,20,22,23,0,133,3,5,4,0,0,0,0,0,0,18,9,3,3,9,3,0,7,3,0,48,45,32,32,17,28,22,14,8,0,198,37,42,39,19,39,57,33,19,3,290,13,6,3,12,10,22,12,4,4,82,9,3,7,0,4,5,0,0,0,32,58,39,62,46,78,86,67,55,17,500,64,42,33,42,31,33,24,5,0,282,3,9,8,3,9,6,0,0,0,48,790,580,592,558,706,660,517,287,67,4753,10,12,23,12,6,3,0,0,0,61,0,6,8,10,5,0,0,5,0,37,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,11,3,12,20,8,10,0,0,0,0,51,7,14,24,8,9,7,3,0,0,67,696,503,573,345,336,204,112,58,10,2836
