SA2_CODE_2021,C21_SH_Tot_NPFH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPFH_2,C21_SDRTHT_0b_s_a_b_NPFH_3,C21_SDRTHT_0b_s_a_b_NPFH_4,C21_SDRTHT_0b_s_a_b_NPFH_5,C21_SDRTHT_0b_s_a_b_NPFH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPFH_2,C21_SDRTHT_1b_NPFH_3,C21_SDRTHT_1b_NPFH_4,C21_SDRTHT_1b_NPFH_5,C21_SDRTHT_1b_NPFH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPFH_2,C21_SDRTHT_2b_NPFH_3,C21_SDRTHT_2b_NPFH_4,C21_SDRTHT_2b_NPFH_5,C21_SDRTHT_2b_NPFH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPFH_2,C21_SDRTHT_3b_NPFH_3,C21_SDRTHT_3b_NPFH_4,C21_SDRTHT_3b_NPFH_5,C21_SDRTHT_3b_NPFH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPFH_2,C21_SDRTHT_4mb_NPFH_3,C21_SDRTHT_4mb_NPFH_4,C21_SDRTHT_4mb_NPFH_5,C21_SDRTHT_4mb_NPFH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPFH_2,C21_SDRTHT_NB_NS_NPFH_3,C21_SDRTHT_NB_NS_NPFH_4,C21_SDRTHT_NB_NS_NPFH_5,C21_SDRTHT_NB_NS_NPFH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPFH_2,C21_SDRTHT_Tot_NPFH_3,C21_SDRTHT_Tot_NPFH_4,C21_SDRTHT_Tot_NPFH_5,C21_SDRTHT_Tot_NPFH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPFH_2,C21_F_a_0b_s_a_b_NPFH_3,C21_F_a_0b_s_a_b_NPFH_4,C21_F_a_0b_s_a_b_NPFH_5,C21_F_a_0b_s_a_b_NPFH_6_mor,C21_F_a_0b_s_a_b_Total,C21_F_a_1b_NPFH_2,C21_F_a_1b_NPFH_3,C21_F_a_1b_NPFH_4,C21_F_a_1b_NPFH_5,C21_F_a_1b_NPFH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPFH_2,C21_F_a_2b_NPFH_3,C21_F_a_2b_NPFH_4,C21_F_a_2b_NPFH_5,C21_F_a_2b_NPFH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPFH_2,C21_F_a_3b_NPFH_3,C21_F_a_3b_NPFH_4,C21_F_a_3b_NPFH_5,C21_F_a_3b_NPFH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPFH_2,C21_F_a_4mb_NPFH_3,C21_F_a_4mb_NPFH_4,C21_F_a_4mb_NPFH_5,C21_F_a_4mb_NPFH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPFH_2,C21_F_a_NB_NS_NPFH_3,C21_F_a_NB_NS_NPFH_4,C21_F_a_NB_NS_NPFH_5,C21_F_a_NB_NS_NPFH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPFH_2,C21_F_a_Tot_NPFH_3,C21_F_a_Tot_NPFH_4,C21_F_a_Tot_NPFH_5,C21_F_a_Tot_NPFH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPFH_2,C21_OD_0b_s_a_b_NPFH_3,C21_OD_0b_s_a_b_NPFH_4,C21_OD_0b_s_a_b_NPFH_5,C21_OD_0b_s_a_b_NPFH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPFH_2,C21_OD_1b_NPFH_3,C21_OD_1b_NPFH_4,C21_OD_1b_NPFH_5,C21_OD_1b_NPFH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPFH_2,C21_OD_2b_NPFH_3,C21_OD_2b_NPFH_4,C21_OD_2b_NPFH_5,C21_OD_2b_NPFH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPFH_2,C21_OD_3b_NPFH_3,C21_OD_3b_NPFH_4,C21_OD_3b_NPFH_5,C21_OD_3b_NPFH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPFH_2,C21_OD_4mb_NPFH_3,C21_OD_4mb_NPFH_4,C21_OD_4mb_NPFH_5,C21_OD_4mb_NPFH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPFH_2,C21_OD_NB_NS_NPFH_3,C21_OD_NB_NS_NPFH_4,C21_OD_NB_NS_NPFH_5,C21_OD_NB_NS_NPFH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPFH_2,C21_OD_Tot_NPFH_3,C21_OD_Tot_NPFH_4,C21_OD_Tot_NPFH_5,C21_OD_Tot_NPFH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPFH_2,C21_DS_NS_NPFH_3,C21_DS_NS_NPFH_4,C21_DS_NS_NPFH_5,C21_DS_NS_NPFH_6_mor,C21_DS_NS_Tot,C21_Tot_NPFH_2,C21_Tot_NPFH_3,C21_Tot_NPFH_4,C21_Tot_NPFH_5,C21_Tot_NPFH_6_mor,C21_Tot_Tot
211011447,124,3436,0,0,0,0,0,0,4,0,0,0,0,4,125,20,16,3,0,165,51,40,35,5,0,123,10,10,4,0,0,19,5,0,0,0,0,5,187,64,51,14,0,313,0,0,0,0,0,0,6,0,0,0,0,6,37,3,4,0,0,43,8,4,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,45,13,7,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,1702,871,843,282,122,3821
211011448,138,4028,0,0,0,0,0,0,4,0,0,0,0,4,32,16,3,0,0,46,68,40,31,3,0,147,8,5,4,8,0,26,0,0,0,0,0,0,110,57,39,8,0,215,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,1667,1039,1049,391,138,4279
211011449,43,1164,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,18,8,3,0,0,25,5,0,0,0,0,6,0,0,0,0,0,0,21,5,7,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,256,317,109,43,1205
211021261,166,4135,0,0,0,0,0,0,9,0,0,0,0,9,55,7,3,0,0,68,31,31,16,5,0,78,10,11,25,6,4,49,0,0,0,0,0,0,102,51,44,8,4,208,0,0,0,0,0,0,0,0,0,0,0,0,27,7,4,0,0,37,9,3,3,0,0,21,0,3,6,0,0,7,0,0,0,0,0,0,38,17,11,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,894,1202,506,168,4412
211021262,137,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,1000,544,726,356,137,2766
211031263,102,2834,0,0,0,0,0,0,4,0,0,0,0,4,105,32,10,0,0,148,49,49,18,8,3,123,6,18,16,9,6,61,0,0,4,0,0,8,168,100,48,17,3,343,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,4,3,5,5,0,15,0,0,0,0,0,3,0,0,0,0,0,5,14,10,5,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,1263,772,771,291,110,3204
211031265,144,5026,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,27,25,12,18,0,0,55,0,5,4,0,0,12,0,0,0,0,0,0,48,18,21,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1875,1170,1427,522,144,5133
211031266,147,4087,0,0,0,0,0,0,15,0,0,0,0,16,103,37,22,8,0,172,54,42,18,4,0,127,8,15,15,0,0,42,4,4,0,0,0,8,189,97,62,15,0,359,0,0,0,0,0,0,35,0,0,0,0,35,237,62,15,3,0,314,58,12,9,0,0,84,0,0,5,0,0,7,0,0,0,0,0,0,321,75,29,4,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,4,2180,1177,1003,385,148,4888
211031267,181,5278,0,0,0,0,0,0,11,0,0,0,0,11,76,40,12,5,3,135,46,34,20,3,6,108,6,5,12,0,0,26,0,0,0,0,0,0,143,84,40,9,7,287,0,0,0,0,0,0,9,0,0,0,0,9,24,12,5,0,0,40,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,29,19,7,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,2263,1307,1371,501,192,5627
211031268,80,2711,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,3,0,0,0,11,5,0,0,0,0,9,0,0,0,0,0,0,12,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,0,18,0,0,0,0,0,6,0,0,0,0,0,0,10,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,566,734,272,80,2752
211031450,142,3431,0,0,0,0,0,0,9,0,0,0,0,9,176,51,32,15,7,287,157,87,54,24,3,322,9,10,8,6,0,36,3,0,0,0,0,5,351,152,88,44,16,652,0,0,0,0,0,0,4,0,0,0,0,4,94,29,14,0,0,144,16,13,4,0,0,31,0,0,0,0,0,5,0,0,0,0,0,0,117,45,16,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2020,932,857,302,157,4268
211031451,128,3605,0,0,0,0,0,0,0,0,0,0,0,0,38,12,4,3,0,58,39,25,13,0,0,81,5,7,0,3,0,15,0,0,0,0,0,0,88,43,17,4,0,148,0,0,0,0,0,0,3,0,0,0,0,3,17,7,3,4,0,30,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,30,10,5,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,819,851,315,130,3802
211031452,41,1280,0,0,0,0,0,0,3,0,0,0,0,3,6,4,0,0,0,10,36,12,13,3,0,63,16,3,3,3,0,27,0,0,0,0,0,0,54,17,16,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,299,353,109,39,1379
211041269,84,2242,0,0,0,0,0,0,20,0,0,0,0,20,119,30,10,6,0,169,120,77,56,11,0,264,16,24,29,11,9,80,4,3,0,0,0,6,276,136,89,20,14,537,0,0,0,0,0,0,0,0,0,0,0,0,22,16,7,0,0,46,3,3,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,31,13,12,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,660,730,209,96,2841
211041270,96,3206,0,0,0,0,0,0,18,7,0,0,0,20,299,104,30,3,0,433,312,189,153,41,8,699,32,26,25,18,6,110,3,0,0,0,0,10,661,318,216,68,17,1277,0,0,0,0,0,0,22,5,0,0,0,25,54,16,0,0,0,71,6,10,6,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,85,30,6,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,1082,1119,376,107,4604
211041271,77,2418,0,0,0,0,0,0,20,0,0,0,0,17,164,76,39,15,3,288,112,94,70,18,4,307,13,24,21,10,3,68,9,4,0,0,0,8,309,201,127,44,12,697,0,0,0,0,0,0,18,0,0,0,0,25,25,11,0,0,0,38,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,56,13,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,761,796,298,82,3187
211041272,84,2486,0,0,0,0,0,0,4,0,0,0,0,4,81,35,14,4,0,131,113,68,82,12,6,280,10,15,36,12,0,70,0,0,0,0,0,4,208,111,130,25,12,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1042,622,933,292,99,2988
211041273,118,3051,0,0,0,0,0,0,4,0,0,0,0,3,63,4,0,0,0,65,40,24,26,0,0,95,9,15,17,6,0,39,0,0,0,0,0,0,115,42,42,5,0,204,0,0,0,0,0,0,4,0,0,0,0,4,27,4,0,0,0,32,14,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,44,9,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,723,856,305,120,3321
211051274,109,2774,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,621,715,263,109,2783
211051275,123,3241,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,8,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,26,9,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1283,739,811,332,123,3286
211051276,142,3679,0,0,0,0,0,0,3,0,0,0,0,3,53,11,0,0,0,66,45,12,12,0,0,65,0,0,0,0,3,3,0,0,0,0,0,0,102,24,9,0,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16,9,0,0,0,0,8,1839,777,769,316,147,3850
211051277,103,2475,0,0,0,0,0,0,10,0,0,0,0,10,62,13,3,0,0,79,39,33,17,4,0,94,5,8,7,0,3,23,0,0,0,0,0,3,122,56,26,6,3,212,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,591,554,212,107,2708
211051278,192,4836,0,0,0,0,0,0,31,0,0,0,0,31,227,37,11,0,0,282,122,45,26,10,0,204,7,3,6,0,0,17,5,0,0,0,0,3,383,87,45,15,3,534,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,10,5,0,0,3,0,11,2367,1128,1240,467,199,5395
211051279,74,1538,0,0,0,0,0,0,7,0,0,0,0,7,4,9,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,4,0,0,4,627,316,367,180,76,1570
211051280,87,1790,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,0,17,4,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,18,9,7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,13,6,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,420,450,214,87,1853
211051281,313,6154,0,0,0,0,0,0,10,0,0,0,0,10,54,15,10,3,0,78,41,24,13,6,0,81,6,4,0,0,0,18,0,0,0,0,0,0,109,43,22,6,0,178,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2515,1415,1496,615,312,6348
211051282,89,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1266,558,633,208,89,2758
211051283,125,2674,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,7,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,576,688,292,125,2706
211051284,82,2753,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,652,720,216,82,2779
211051285,115,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,854,447,544,233,115,2203
211051286,201,4277,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,21,18,10,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,34,11,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,4,0,0,0,0,0,0,3,6,4,0,0,20,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,10,0,0,0,3,0,3,1970,905,901,385,203,4359
212011289,205,4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1874,992,1286,599,205,4954
212011546,303,6033,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,38,112,54,32,6,0,202,27,23,34,14,3,108,0,0,0,0,0,4,169,83,69,21,7,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,4,5,0,0,0,6,2122,1549,1741,679,308,6403
212011547,166,2524,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1061,461,593,276,167,2557
212011548,150,2561,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,16,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,59,3,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,3,26,7,4,0,0,36,11,10,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,42,14,6,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1113,570,596,263,150,2691
212011549,226,3734,0,0,0,0,0,0,0,0,0,0,0,0,87,11,6,0,0,106,81,32,27,6,0,147,6,11,11,0,0,40,5,0,0,0,0,8,181,54,44,14,0,295,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,978,936,370,230,4028
212011550,114,1969,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,14,17,4,7,3,0,28,0,0,3,0,0,3,0,0,0,0,0,3,30,8,14,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,712,446,529,221,118,2031
212011551,68,1203,0,0,0,0,0,0,0,0,0,0,0,4,210,20,5,0,0,238,74,56,19,13,0,154,5,0,6,0,4,10,4,0,0,0,0,7,289,77,29,7,0,411,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,5,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,11,9,9,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,788,385,267,132,70,1650
212011552,551,6337,0,0,0,0,0,0,0,0,0,0,0,4,178,8,4,0,0,194,101,35,23,17,5,187,15,20,14,5,5,54,8,0,0,0,0,8,305,66,45,21,13,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,1463,1767,816,557,6791
