SA2_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
303031061,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,4,5,6,0,0,11,7,0,0,0,0,15,19,0,9,0,0,33,48,12,35,7,5,106,45,7,32,12,7,97,22,3,7,4,0,45,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,3,21,168,29,104,26,15,339
303031062,0,0,0,0,5,0,3,0,0,4,13,0,4,0,0,17,5,0,0,0,4,10,9,0,0,5,0,9,12,0,9,0,4,21,33,14,46,5,10,108,40,20,47,20,6,142,15,18,28,3,0,70,3,5,13,0,0,24,0,4,4,0,0,9,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,4,128,65,158,45,25,422
303031063,0,0,0,0,11,0,3,0,0,13,18,0,8,0,0,30,13,4,8,0,6,20,7,5,13,0,0,25,38,5,25,0,4,65,231,17,133,25,16,419,129,14,98,8,10,255,22,3,22,4,5,59,3,4,9,0,0,19,4,0,0,4,0,8,0,0,0,3,0,4,0,0,0,0,0,3,4,0,3,0,0,12,481,46,329,56,34,946
303031064,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,4,0,0,6,0,0,7,5,0,8,0,0,17,20,0,6,4,6,40,19,9,29,6,0,63,35,9,69,7,10,132,26,11,39,10,8,94,10,3,22,0,3,45,6,0,7,3,4,16,0,0,4,4,0,12,12,0,8,0,0,19,138,40,195,42,23,434
303031065,0,0,0,0,10,0,0,0,0,9,15,0,0,0,0,13,4,0,0,0,0,5,7,0,3,0,0,13,22,3,12,0,0,42,239,6,99,10,18,373,151,10,68,8,7,244,23,0,19,3,4,49,6,0,3,0,0,11,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,12,488,17,219,27,33,785
303031066,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,11,8,0,10,0,0,19,55,30,105,25,14,220,46,27,109,15,10,201,16,15,45,5,8,93,8,3,4,5,3,19,5,6,0,0,0,17,0,0,4,0,0,5,0,0,0,0,0,4,4,0,6,0,3,14,148,86,286,52,35,608
303041067,0,0,0,0,3,0,0,0,0,3,22,0,5,0,0,22,9,0,0,0,0,9,14,0,3,0,3,16,22,0,11,0,0,41,112,6,75,12,0,197,52,3,32,4,7,98,13,0,7,0,0,19,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,0,0,25,262,15,134,18,15,453
303041068,0,0,0,4,4,0,0,0,0,8,6,0,0,0,0,10,0,0,0,0,0,8,12,0,0,0,0,12,76,0,41,4,5,120,190,8,75,5,9,292,65,5,46,4,5,121,15,0,16,0,0,31,4,0,6,4,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,382,20,186,19,30,629
303041069,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,3,7,0,0,0,0,7,14,0,0,0,0,13,19,0,11,0,0,29,39,0,64,0,0,107,29,0,21,6,4,68,19,0,23,0,0,48,3,5,5,0,5,15,3,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,7,0,4,0,0,14,138,11,131,16,19,316
303041070,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,11,28,0,3,0,0,28,76,3,39,4,4,124,41,0,26,3,4,76,11,0,7,0,0,26,6,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,176,11,86,13,14,294
303041071,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,6,4,0,4,0,0,9,13,0,0,0,0,22,41,0,43,0,0,87,44,4,60,11,0,110,19,8,24,0,0,50,11,5,15,3,5,28,3,0,13,0,0,21,3,0,0,0,0,4,0,0,5,0,0,6,3,0,3,0,0,11,140,21,168,18,8,359
303051072,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,4,5,19,0,13,0,0,36,108,11,132,3,14,267,35,10,49,10,5,108,7,5,11,0,0,23,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,6,21,186,20,225,15,28,480
303051073,0,0,0,0,3,0,0,0,0,8,8,0,3,0,0,8,7,0,0,0,0,10,3,0,3,0,0,10,11,11,40,0,0,66,251,36,325,14,30,652,89,55,162,18,29,357,24,25,42,12,20,121,6,4,16,9,3,38,8,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,7,21,0,15,3,5,39,439,131,619,61,91,1338
303051074,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,5,8,0,3,0,0,18,59,11,70,0,9,149,109,16,150,23,34,330,9,0,18,0,5,32,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,7,10,201,32,256,31,48,570
303051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,15,78,15,116,16,19,243,55,42,134,29,33,294,10,15,27,8,11,72,9,5,7,3,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,5,23,170,84,295,51,72,670
303051076,0,0,0,0,12,0,0,0,0,12,18,0,3,0,6,31,9,3,3,0,0,21,12,6,9,0,3,37,63,10,61,3,9,143,157,19,124,10,19,334,12,0,6,0,0,23,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,9,18,298,51,215,14,50,628
303061077,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,3,0,0,3,3,6,0,0,0,10,0,4,9,7,0,18,48,20,123,9,7,200,19,21,52,14,3,109,9,4,19,4,7,46,3,0,10,4,0,20,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,15,103,58,228,32,20,441
303061078,0,0,0,0,4,0,3,0,3,11,11,0,4,0,0,12,10,0,0,0,0,13,11,0,4,0,5,16,44,0,22,0,3,71,226,38,306,14,34,625,71,24,94,14,25,227,18,0,18,4,3,47,3,5,5,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11,0,6,26,412,72,473,45,78,1075
303061079,0,0,0,3,11,0,4,0,0,10,5,0,0,0,0,13,5,0,3,0,0,13,17,0,3,0,0,22,39,0,14,0,0,60,84,11,78,13,13,193,53,21,52,13,12,144,23,9,10,0,3,47,7,4,7,0,3,22,4,0,0,0,0,5,3,0,3,0,0,9,5,0,0,0,0,5,11,0,9,0,0,12,266,49,176,30,35,559
303061080,0,0,0,0,6,0,3,0,4,14,13,0,6,0,0,20,5,0,3,0,0,8,17,0,6,0,0,18,32,0,26,0,0,58,164,21,211,16,23,431,71,23,86,14,21,221,31,18,44,16,5,113,13,8,8,6,3,33,3,4,10,0,0,18,0,0,4,0,0,0,5,0,0,0,0,4,9,6,3,4,0,26,360,72,416,47,63,967
304011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,7,6,0,4,0,0,13,36,0,21,4,0,58,29,4,24,7,4,68,21,3,21,9,5,57,4,5,11,8,0,22,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,109,17,86,21,12,244
304011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,4,3,6,0,3,0,0,8,45,8,47,8,7,114,43,9,43,3,10,107,6,3,13,3,5,24,3,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,119,23,111,15,21,291
304011083,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,3,3,0,5,0,0,15,44,0,38,6,3,94,21,10,25,4,0,62,5,0,3,4,0,10,4,0,0,0,3,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,89,14,80,7,7,204
304011084,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,3,4,0,5,0,0,6,36,5,33,0,4,81,51,6,39,11,12,117,20,9,33,9,4,67,10,4,21,0,0,33,0,0,8,3,0,14,0,0,4,0,0,4,0,0,0,0,0,3,3,0,0,0,0,8,131,26,139,24,25,348
304011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,12,5,5,11,0,0,21,11,4,11,0,4,32,7,0,6,0,3,18,4,0,4,0,0,9,0,0,0,0,0,0,0,3,6,0,0,7,6,0,0,0,0,8,38,17,41,6,5,108
304021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,29,6,37,8,9,81,30,17,50,11,11,122,12,4,22,6,5,47,5,4,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,87,34,119,16,25,284
304021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,3,0,10,0,3,22,6,0,13,5,4,22,5,4,14,0,0,26,3,0,4,0,0,8,0,5,8,0,0,14,5,0,7,5,0,10,3,0,8,0,0,7,37,12,63,10,12,125
304021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,6,12,4,14,4,7,36,19,3,32,7,3,59,21,9,32,9,4,73,7,5,25,9,4,49,5,7,21,6,3,45,4,0,12,0,0,19,0,3,12,3,0,16,0,0,3,0,0,3,82,26,162,34,12,318
304021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,5,3,11,0,0,22,9,3,12,0,0,28,3,0,12,0,0,16,0,0,7,0,0,13,0,0,4,0,0,10,6,3,11,5,0,21,0,0,0,0,0,0,27,15,71,6,3,119
304021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,8,21,0,9,0,0,35,21,16,42,11,4,91,11,15,35,4,0,65,11,13,22,5,0,45,0,0,15,7,0,23,0,0,7,0,0,10,3,0,0,0,0,3,4,0,4,4,0,9,85,42,138,25,7,299
304021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,9,0,4,0,0,14,3,0,8,0,0,12,5,0,0,0,0,4,0,0,5,0,0,6,0,0,0,6,0,9,0,3,10,0,0,17,0,0,0,0,0,0,31,6,28,4,0,73
304031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,26,0,15,0,0,38,47,6,26,0,0,76,7,0,17,3,0,33,3,5,12,0,0,24,0,6,10,0,0,15,0,0,11,0,0,18,3,11,17,3,0,31,3,0,0,0,0,0,99,20,117,11,9,266
304031093,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,3,0,3,0,0,4,20,0,10,0,0,32,51,0,28,0,0,76,34,3,30,8,8,74,8,5,5,0,0,14,4,0,3,0,0,17,0,4,5,0,0,8,0,0,3,0,0,3,0,0,3,0,0,4,0,0,0,0,0,3,125,11,88,11,6,247
304031094,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,13,6,0,0,0,0,6,3,0,8,0,0,17,56,0,29,0,3,84,176,13,103,7,3,303,109,15,152,11,3,293,35,10,51,12,3,113,10,6,23,8,6,51,3,4,12,13,5,33,3,5,5,3,0,19,4,13,14,3,0,29,11,0,9,0,0,13,434,57,414,53,22,978
304031095,0,0,0,5,3,0,0,0,0,3,15,0,0,0,0,15,0,0,0,0,0,4,3,0,0,0,0,3,32,0,6,0,0,39,98,3,44,0,3,151,51,0,22,7,0,84,8,0,16,0,0,26,4,5,13,0,0,15,0,0,7,0,0,17,5,3,0,0,0,10,3,0,9,0,0,11,4,0,6,0,0,6,225,14,125,13,3,386
304031096,0,0,0,0,7,0,0,0,0,6,5,0,0,0,0,7,8,0,3,0,0,4,6,0,5,0,0,5,67,0,40,0,0,107,147,3,115,4,0,266,77,0,53,4,3,141,41,0,42,0,0,95,14,4,9,4,0,33,7,0,4,0,0,14,0,4,6,3,0,12,5,4,13,11,0,28,10,0,0,0,0,19,395,23,293,25,11,745
304031097,0,0,0,0,4,0,0,0,0,4,10,0,3,0,0,12,7,0,4,0,0,5,6,0,0,0,0,15,66,0,32,3,0,104,241,4,68,3,3,322,74,6,46,6,3,134,19,6,33,7,0,61,8,4,4,7,0,22,0,0,9,0,0,11,0,0,3,0,0,0,0,3,7,4,0,16,6,0,0,0,0,4,449,20,215,28,11,720
304041098,0,0,0,0,5,0,4,0,0,7,13,0,0,0,0,16,3,0,3,0,0,9,61,0,39,0,0,101,61,4,32,0,0,97,163,3,85,4,11,267,81,0,45,0,0,126,23,0,13,0,3,33,6,3,12,0,0,30,7,0,11,5,0,15,4,0,5,0,0,5,0,0,0,0,0,5,4,0,8,0,0,11,435,14,260,14,14,737
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,0,0,0,0,7,0,5,0,0,11,16,4,6,3,3,23,0,0,6,0,0,7,0,8,8,0,3,14,9,6,4,0,0,17,84,6,54,0,6,157,69,11,51,8,4,144,13,6,11,3,0,26,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,8,200,34,141,22,25,422
304041101,0,0,0,0,5,0,0,0,0,7,4,0,0,0,0,8,3,0,0,0,0,3,27,0,23,0,0,54,32,8,25,9,0,70,94,0,67,9,5,172,48,0,42,7,4,102,14,5,21,9,0,51,13,3,16,8,0,41,4,0,8,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,7,244,32,206,38,16,535
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,9,0,6,0,5,24,9,0,4,0,0,11,34,0,21,0,0,68,39,21,82,12,0,150,23,16,66,6,9,117,13,10,42,7,0,72,0,0,5,0,0,8,0,0,5,0,0,11,0,0,3,0,0,4,0,0,0,6,0,10,131,57,246,33,20,485
304041104,0,0,0,0,0,0,6,0,0,0,5,0,4,0,0,7,0,0,0,0,0,4,34,16,105,0,0,154,17,12,39,13,0,89,18,9,25,3,0,60,37,15,61,7,10,132,42,15,57,9,3,125,7,6,10,3,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,13,166,72,309,41,26,611
305011105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,6,12,0,0,0,0,17,52,0,5,0,0,54,317,0,28,0,0,356,271,4,46,0,4,325,186,0,41,9,7,242,65,0,32,10,3,111,37,4,11,6,0,55,21,0,10,3,6,43,23,0,16,13,10,58,21,0,6,0,0,28,1021,10,192,44,22,1295
305011106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,32,0,0,0,0,32,71,0,4,0,0,75,450,0,52,4,0,511,326,4,55,6,3,389,95,0,20,0,0,114,19,0,6,0,0,24,3,0,0,0,0,5,3,0,0,0,0,4,0,0,4,0,0,6,11,0,0,0,0,16,1014,0,149,11,8,1185
305011107,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,17,0,3,0,0,17,46,0,12,4,0,60,101,6,26,3,3,137,43,5,19,3,0,78,17,11,8,10,0,43,11,0,3,0,0,19,6,0,6,3,0,15,7,0,4,0,0,10,4,0,5,3,3,18,0,0,3,0,0,6,255,33,90,34,6,420
305011108,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,17,67,0,3,0,0,67,204,0,32,0,4,238,276,0,46,4,5,338,132,0,24,3,6,167,52,0,11,5,7,71,28,0,3,0,0,33,11,0,3,0,0,17,20,0,9,6,0,35,21,0,3,0,0,23,829,0,143,29,22,1028
305011109,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,10,10,0,0,0,0,16,74,0,14,0,0,89,267,4,39,3,4,316,222,0,36,0,0,255,80,0,34,3,4,121,49,0,28,0,0,78,25,0,13,0,0,42,20,0,15,0,0,35,48,9,41,15,6,118,12,0,0,0,0,13,816,13,222,22,21,1091
305011110,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,0,0,0,0,4,17,0,3,0,0,21,44,0,4,0,0,47,381,5,42,5,5,434,394,9,83,15,11,508,189,6,61,6,5,265,84,4,29,3,3,124,28,6,13,4,3,48,6,4,7,3,0,23,11,0,9,4,3,29,12,0,6,0,0,16,1173,32,250,49,31,1536
305011111,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,9,0,0,0,0,7,13,0,0,0,0,15,61,0,5,0,0,66,235,0,72,0,4,309,142,3,79,3,0,227,34,6,4,0,0,46,13,0,5,0,0,28,3,0,0,0,0,6,6,0,3,0,0,9,5,0,0,0,0,5,6,0,8,0,0,12,537,17,179,3,14,745
305011112,0,0,0,0,4,0,0,0,0,7,10,0,0,0,0,11,7,0,0,0,0,5,22,0,3,0,0,23,33,0,13,0,0,52,368,0,50,3,3,424,316,14,129,11,4,470,180,13,74,12,3,281,56,12,39,6,3,112,28,12,12,4,0,64,8,4,12,3,0,37,10,11,20,11,5,51,8,0,8,0,0,17,1047,67,381,55,17,1555
305021113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,10,37,0,12,0,0,48,66,0,20,0,0,91,17,0,17,5,0,41,15,0,15,0,0,31,9,0,3,0,0,13,0,0,5,0,0,13,6,0,18,0,0,25,8,0,0,0,0,12,165,5,99,10,0,278
305021114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,5,0,0,29,66,0,12,0,0,78,89,0,26,0,0,119,63,0,38,4,0,103,28,0,29,5,0,65,11,0,18,3,4,34,8,0,7,0,0,21,17,13,34,5,3,67,3,0,7,0,0,13,310,20,184,18,15,536
305021115,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,3,0,0,0,0,4,15,0,0,0,0,15,44,0,10,0,0,56,124,0,23,0,0,153,88,3,19,4,4,118,35,3,8,3,0,47,24,0,12,0,0,35,6,0,3,0,0,17,3,0,0,0,0,8,4,0,10,0,0,23,10,0,5,0,0,10,363,8,90,19,10,490
305021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,16,0,3,0,0,18,49,6,11,0,0,63,23,0,8,0,0,38,17,0,22,0,0,48,12,0,21,0,0,44,10,5,9,0,0,22,3,0,4,3,0,11,11,4,26,9,3,49,3,0,0,0,0,6,153,14,116,18,3,304
305021117,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,11,5,0,0,0,0,6,6,0,5,0,0,11,51,0,15,0,3,69,251,3,63,3,3,325,212,7,97,7,12,331,73,0,61,0,0,142,25,0,23,0,4,54,17,3,15,0,0,37,4,0,6,0,6,15,3,6,13,4,4,19,7,0,6,0,0,20,667,21,299,18,28,1042
305021118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,15,0,12,0,0,23,67,0,16,5,0,88,64,0,26,0,0,96,36,0,22,0,0,59,18,0,16,3,0,35,3,0,9,0,0,17,3,0,9,3,0,20,3,3,9,3,0,22,0,0,0,0,0,0,220,8,119,12,10,371
305031119,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,29,146,0,12,0,0,163,89,0,17,0,0,101,35,0,21,0,0,49,16,4,12,3,3,34,6,0,0,0,0,10,0,0,0,0,0,4,7,0,0,0,0,5,8,0,0,0,0,8,327,4,70,7,4,413
305031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,8,0,0,0,0,13,58,0,6,0,0,65,114,0,32,0,0,144,67,6,31,4,0,110,22,3,23,3,3,45,13,0,11,3,0,26,5,0,5,0,0,8,0,3,5,0,0,11,0,5,0,0,0,3,4,0,5,0,0,5,302,14,112,14,3,442
305031121,0,0,0,0,3,0,4,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,39,0,9,0,0,55,101,0,27,4,3,135,52,0,19,0,0,70,25,3,12,0,3,38,8,0,16,4,0,22,5,0,11,3,0,19,3,0,12,0,0,15,7,6,21,0,3,37,4,0,4,0,0,8,257,11,122,13,8,413
305031122,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,7,5,0,0,0,0,4,28,0,0,0,0,26,140,0,57,3,0,190,210,0,89,4,0,308,50,0,28,6,0,88,19,0,20,3,0,46,3,0,8,0,0,20,11,3,7,0,4,26,0,5,13,0,0,14,0,3,14,0,0,22,4,0,3,0,0,9,479,13,244,15,10,756
305031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,11,0,0,0,0,13,33,0,3,0,0,46,20,0,27,0,0,55,12,0,11,0,0,26,7,0,4,0,0,18,4,4,9,0,0,19,4,0,12,0,0,8,0,3,7,0,0,14,0,0,0,0,0,4,102,12,90,5,3,210
305031124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,8,0,0,0,0,5,48,0,11,0,0,58,129,4,22,0,0,155,96,0,16,4,4,119,62,0,17,3,3,87,20,0,7,0,0,27,6,0,7,0,3,21,8,0,4,0,0,13,13,4,10,4,3,38,8,0,3,0,0,16,407,7,99,16,15,544
305031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,11,14,0,11,0,0,24,23,0,12,0,0,37,24,3,26,6,0,58,4,0,16,0,3,24,6,0,12,3,0,20,9,7,10,4,0,20,4,3,20,4,0,29,6,0,0,0,0,4,94,10,100,15,7,229
305031126,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,10,10,0,0,0,0,10,13,0,3,0,0,11,68,3,34,3,0,103,246,4,83,15,0,350,106,14,75,10,0,211,38,10,36,5,0,86,8,4,19,7,0,36,9,0,3,7,0,20,0,0,7,0,0,8,0,0,7,3,0,8,0,0,3,0,0,10,512,34,274,42,10,869
305031127,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,10,0,6,0,0,13,33,0,7,0,0,43,67,0,16,0,0,91,38,0,28,4,3,70,17,0,11,4,0,31,16,0,0,5,0,20,0,0,8,0,0,13,5,0,4,0,0,5,0,7,3,0,0,11,3,0,0,0,0,3,199,11,84,14,8,315
305031128,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,7,26,0,3,0,0,26,70,0,6,0,0,80,655,0,40,0,0,699,568,0,81,0,7,658,346,0,63,5,4,413,151,3,47,3,8,214,51,0,18,4,4,74,13,0,16,6,3,40,51,0,19,8,3,81,13,0,0,0,0,14,1957,11,297,16,35,2320
305031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,5,0,0,25,32,0,3,0,0,42,22,0,16,0,0,39,13,4,5,0,0,23,5,0,3,0,0,10,0,0,9,0,0,12,4,3,9,0,0,9,3,3,7,0,0,13,0,0,3,0,0,4,107,12,66,8,4,187
305031130,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,5,18,0,0,0,0,24,67,0,17,0,0,84,191,0,29,4,4,227,153,0,37,4,0,196,42,5,21,4,4,71,22,0,11,0,0,41,4,3,5,0,0,11,4,0,0,6,0,8,0,4,3,4,0,13,7,0,0,0,0,11,510,12,140,14,12,693
