SA2_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
212041565,0,3,51,0,0,0,0,0,0,10,17,5,5,0,0,31,0,0,0,0,0,0,5,8,0,0,0,0,11,0,0,0,3,0,3,30,19,6,3,7,11,78,0,0,0,0,0,0,0,5,0,0,0,0,10,6,10,34,20,17,48,318,354,37,13,9,39,917,0,0,3,0,0,0,3,6,3,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,11,0,0,3,3,0,0,0,0,4,24,0,0,14,0,4,0,10,9,0,0,0,5,44,0,0,0,0,0,0,4,18,3,0,0,0,41,0,0,4,6,3,8,4,22,3,0,0,3,41,0,0,3,3,0,0,9,46,12,0,0,4,83,0,0,5,0,0,3,17,44,3,0,0,0,79,0,0,0,0,5,0,22,51,13,0,0,0,94,0,0
212041566,4,0,39,0,0,0,0,0,0,0,5,12,12,0,5,28,0,0,0,0,0,0,0,0,23,7,0,0,37,0,0,0,0,0,0,4,9,14,9,4,0,36,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,8,10,0,5,16,83,149,68,22,11,369,0,0,0,0,0,3,3,0,3,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,4,6,0,0,8,0,0,0,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,7,0,4,0,21,0,0,0,0,0,3,0,5,11,4,0,0,20,0,0,0,0,0,0,0,3,10,3,5,7,30,0,0,0,0,0,0,0,10,15,5,0,0,41,0,0,0,0,0,0,0,13,30,9,3,0,51,0,0
212051319,5,0,132,0,0,8,3,0,0,9,50,51,32,18,0,179,0,0,0,0,0,3,3,20,40,24,20,3,110,0,0,8,4,4,6,18,44,22,14,15,13,148,0,0,11,3,5,0,0,6,0,4,0,17,44,34,25,257,178,76,117,254,635,388,184,129,91,2372,3,0,8,7,3,0,6,10,9,7,4,12,76,0,0,5,8,0,0,0,5,0,3,4,0,28,4,7,14,7,7,0,5,10,0,0,0,6,61,5,8,46,18,12,8,7,13,4,0,0,9,119,3,0,70,20,34,14,18,11,7,0,0,9,177,0,0,17,13,18,10,15,14,5,0,0,0,96,0,5,12,16,3,12,15,24,20,9,0,8,117,4,0,6,8,10,11,20,47,22,8,5,8,144,3,0,4,10,6,12,33,61,36,7,6,8,178,0,0,5,0,4,10,21,64,39,10,8,5,164,0,4
212051321,9,0,118,0,0,0,0,0,0,3,40,53,31,13,0,134,0,0,0,0,0,4,0,16,45,28,17,5,109,0,0,0,0,0,0,9,37,39,14,13,6,124,0,0,0,0,0,0,0,5,5,5,0,3,21,0,8,24,28,8,26,93,499,450,169,103,46,1454,0,0,0,0,0,0,0,4,10,4,5,5,44,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,4,4,0,0,0,14,0,0,3,0,4,0,0,11,9,3,0,4,26,0,0,9,4,0,5,3,7,12,6,0,6,43,0,0,0,0,7,4,9,13,11,5,0,3,56,0,0,0,4,0,0,0,16,11,10,8,3,57,0,0,3,0,0,0,8,18,16,7,9,4,63,0,0,0,0,0,3,6,22,24,11,8,5,78,0,0,0,0,0,3,7,30,31,17,11,3,105,0,0
212051322,6,4,110,0,0,6,0,0,4,9,55,53,27,15,10,177,0,0,4,5,3,0,0,13,25,21,25,5,97,0,0,0,4,0,0,9,48,43,17,16,9,139,0,0,0,0,0,0,0,6,0,0,4,9,30,6,5,49,28,22,43,151,720,430,197,105,80,1826,0,0,4,0,0,0,3,32,17,12,10,11,98,0,0,0,0,0,0,0,5,7,6,0,0,18,0,0,0,0,0,0,0,8,11,4,6,4,34,0,0,5,7,0,0,0,13,3,0,4,6,41,0,0,10,5,5,4,7,19,11,0,7,5,65,0,0,0,5,4,3,11,17,17,8,8,0,67,0,0,0,5,5,0,8,30,16,3,6,4,79,0,0,0,4,7,3,0,33,31,9,10,6,101,0,0,3,6,5,4,7,55,38,14,10,5,144,0,0,0,0,0,3,4,68,42,17,14,3,164,0,0
212051323,13,0,107,0,0,0,4,0,0,0,21,42,30,12,0,109,0,0,0,0,0,3,4,14,17,24,15,3,83,0,0,0,0,0,0,8,25,22,22,13,0,100,0,0,0,0,0,0,4,0,4,0,0,5,11,4,5,22,36,12,24,114,391,321,143,86,27,1185,0,0,0,0,0,0,0,4,10,8,5,3,29,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,0,15,0,0,0,0,0,0,0,12,0,0,0,0,28,0,0,4,3,0,0,4,9,4,0,3,0,35,0,0,3,8,0,0,3,12,10,7,4,0,43,0,0,0,4,4,0,3,18,7,0,3,3,41,0,0,0,0,0,0,8,25,15,3,9,3,63,0,0,8,0,0,3,4,26,17,9,6,4,73,0,0,3,0,0,0,6,35,19,10,9,5,82,0,0
212051324,4,0,110,0,0,0,0,0,0,4,36,44,19,18,0,129,0,0,0,0,0,0,0,19,34,26,10,0,94,0,0,0,0,0,0,6,36,30,12,11,10,102,0,0,3,0,0,0,0,6,0,0,0,7,23,4,3,34,31,15,29,139,545,352,160,90,53,1451,0,0,0,0,0,0,7,10,3,0,3,6,34,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,5,4,0,0,0,16,0,0,3,3,0,0,0,9,0,0,0,0,19,0,0,12,0,3,0,3,9,5,0,5,4,45,0,0,0,0,0,5,6,15,8,3,3,0,44,0,0,3,0,4,4,8,11,11,6,0,0,57,0,0,0,8,0,0,3,26,18,5,3,0,75,0,0,4,0,3,3,9,31,17,11,6,5,87,0,0,6,5,0,6,8,54,36,10,11,6,128,0,0
212051325,3,4,112,0,0,0,0,0,6,5,43,35,10,5,5,109,0,0,0,0,0,0,8,10,22,18,3,0,53,0,0,3,3,0,0,15,43,23,10,0,3,99,0,0,0,0,0,0,3,0,0,0,0,6,13,8,6,40,30,32,51,242,514,281,81,27,46,1361,0,0,0,0,0,5,4,8,6,7,0,11,37,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,8,3,0,0,0,12,0,6,0,3,0,0,0,3,0,3,0,0,17,0,0,12,0,4,0,4,6,7,0,0,4,37,0,5,0,3,0,0,6,15,8,0,0,0,41,0,0,0,3,0,5,5,23,12,0,0,3,56,0,0,0,5,6,3,12,23,19,8,3,0,80,0,0,0,0,0,4,17,43,31,6,3,5,116,0,0,6,4,7,8,18,53,29,4,3,3,127,0,0
212051326,4,4,165,0,0,3,0,0,0,13,51,37,26,4,5,144,0,0,4,0,0,0,4,23,23,14,8,3,74,0,0,5,0,4,3,23,54,31,16,8,9,153,0,0,4,0,0,0,4,3,3,0,0,5,25,16,8,135,65,35,92,489,837,358,170,77,76,2358,7,0,5,4,5,0,0,22,9,11,3,9,64,0,0,4,0,0,3,0,3,3,0,0,0,16,0,4,6,6,0,0,3,8,4,0,0,0,40,0,0,22,4,4,0,11,14,11,0,6,0,76,0,0,36,7,8,5,9,25,9,0,0,4,112,4,3,12,12,6,10,14,40,16,4,0,6,128,0,0,8,7,0,3,19,47,16,6,0,0,104,0,0,8,9,6,4,40,58,17,8,5,3,148,0,0,10,3,0,9,37,85,39,16,4,4,202,0,0,0,0,0,8,37,91,40,8,10,3,211,0,0
212051327,3,0,77,0,0,0,0,0,0,0,23,38,13,0,4,82,0,0,0,0,0,0,0,7,12,15,4,0,38,0,0,0,0,0,0,13,24,21,11,0,0,82,0,0,0,0,0,0,0,0,0,4,0,6,15,0,4,14,9,7,15,75,322,241,88,32,32,849,0,0,0,0,0,0,0,0,4,0,3,4,17,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,11,9,0,3,6,29,0,0,0,0,0,3,5,6,4,4,0,3,28,0,0,0,0,0,0,6,13,4,6,3,3,35,0,0,0,0,0,0,3,16,13,0,0,8,45,0,0,5,0,0,0,5,29,30,8,4,3,77,0,0,0,0,0,0,0,17,18,9,3,7,51,0,0
212051567,11,6,73,0,0,0,4,0,0,12,19,11,7,3,3,55,0,0,0,0,0,3,5,6,4,0,4,0,24,0,0,5,12,0,4,15,26,17,9,7,8,102,0,0,4,9,4,10,5,5,7,4,3,3,54,13,0,76,175,62,242,446,564,162,115,112,66,2034,0,0,4,11,11,24,26,72,35,9,12,9,222,0,0,3,4,0,6,4,7,9,0,0,4,33,6,4,0,4,4,7,11,13,4,0,0,0,53,0,0,5,0,6,12,4,15,9,0,0,4,60,0,0,16,7,4,3,12,18,11,3,0,6,79,0,0,4,8,4,10,19,40,10,4,4,4,104,0,0,4,4,6,13,24,46,9,5,3,0,110,0,0,0,7,5,4,27,43,17,11,4,5,130,0,0,3,5,5,13,46,68,20,8,5,7,179,0,0,5,4,3,0,37,72,30,11,0,3,165,0,0
212051568,3,4,116,0,0,0,4,0,0,15,55,21,11,3,5,116,0,0,0,0,0,0,0,23,8,0,0,0,40,0,0,4,0,4,3,26,68,16,6,13,7,152,0,0,0,3,0,0,3,7,4,0,0,9,31,10,6,57,89,54,77,465,845,283,98,120,82,2183,0,0,0,11,0,3,8,30,13,6,12,7,97,0,0,0,0,0,0,4,3,4,3,0,3,24,0,0,0,3,0,0,4,9,3,3,0,0,34,4,0,9,0,4,0,7,5,0,0,0,4,38,0,0,18,4,0,0,5,19,7,4,0,0,75,3,0,3,10,4,3,13,18,5,5,0,0,67,0,0,0,9,7,3,14,32,12,3,7,3,93,0,0,6,0,4,8,26,47,11,4,0,3,116,0,0,7,7,0,9,32,52,33,8,9,0,162,0,0,4,0,7,7,29,86,39,4,6,3,176,0,0
213011328,0,0,45,0,0,0,0,0,0,14,13,0,0,0,0,25,0,0,0,0,0,0,7,3,0,0,0,0,11,0,0,3,0,8,12,24,7,0,0,0,5,73,0,0,3,3,3,3,3,0,0,0,0,8,23,10,6,43,89,152,228,403,125,11,3,11,41,1120,0,0,3,3,8,4,6,5,0,4,0,9,51,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,10,4,0,0,0,0,0,27,7,0,8,8,11,14,10,7,0,0,0,4,66,3,5,7,4,9,15,5,7,0,0,0,0,57,0,0,8,7,22,15,22,9,0,0,0,5,82,0,0,0,3,0,8,19,14,0,0,0,6,55,0,0,0,3,4,23,24,20,0,0,3,10,88,0,0,0,5,7,18,31,27,4,0,0,0,103,4,0,0,3,0,18,42,41,0,0,5,3,109,0,0
213011329,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,12,0,3,0,0,0,0,8,19,5,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,9,13,6,5,50,160,23,0,10,19,305,0,0,0,0,3,0,3,4,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,3,10,0,0,4,0,0,0,3,9,0,0,3,0,18,0,0,0,0,0,0,0,8,3,4,0,0,15,0,0,0,0,0,3,11,14,3,3,0,4,34,0,0,0,0,0,0,9,12,4,0,0,0,28,0,0,0,0,0,5,4,20,6,5,0,0,37,0,0
213011331,0,0,18,0,0,0,0,0,0,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,15,11,0,0,4,0,33,0,0,0,0,0,0,3,3,0,0,4,7,14,4,0,14,99,19,39,254,94,9,0,8,28,568,0,0,0,3,0,0,11,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,0,9,0,0,0,17,0,0,6,4,0,0,0,3,35,0,0,3,25,0,0,4,11,0,0,0,5,55,0,0,0,22,0,5,8,10,0,0,0,0,38,0,0,0,4,0,0,8,18,0,0,0,3,37,0,0,0,7,0,0,16,19,0,0,0,0,43,0,0,0,4,0,0,24,26,0,0,0,3,56,0,0,0,0,0,5,25,37,0,0,0,0,67,0,0
213011332,0,0,37,0,0,0,0,0,0,11,18,3,0,0,0,31,0,0,0,0,0,0,4,8,4,0,0,0,16,0,0,0,4,0,5,14,17,0,0,4,6,54,5,0,0,0,0,0,0,0,0,0,0,5,11,7,9,36,46,24,48,331,209,24,3,12,35,774,0,0,3,3,0,0,4,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,4,0,0,0,0,0,0,0,0,9,0,8,8,5,0,0,0,9,0,0,0,4,27,0,0,17,5,0,0,6,6,0,0,0,5,43,0,0,0,7,0,0,10,13,0,0,0,0,37,0,0,4,7,0,0,14,18,0,0,0,0,54,0,0,3,0,4,8,23,20,6,0,0,0,66,0,0,3,4,0,5,21,33,0,0,0,0,68,0,0,6,0,0,3,14,44,4,0,4,3,79,0,0
213011333,0,4,21,0,0,0,0,4,0,11,4,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,6,4,0,8,0,0,13,41,10,0,0,0,10,91,0,0,0,0,0,5,7,3,0,0,0,8,32,16,13,52,65,46,127,446,89,13,0,8,54,931,0,0,4,3,0,3,11,13,0,0,0,11,41,0,0,0,4,0,0,3,0,0,0,0,4,4,0,3,0,3,0,3,10,4,0,0,0,0,22,7,0,6,4,0,0,15,0,0,0,0,3,39,0,0,20,5,0,9,8,9,0,0,0,0,59,0,0,9,4,5,0,24,15,0,0,0,0,63,0,0,4,7,5,5,43,22,0,0,0,3,91,0,0,4,11,9,15,36,17,0,0,6,7,95,0,0,4,10,0,8,38,22,0,0,0,0,94,0,0,0,4,9,9,44,31,6,0,0,3,94,0,0
213011334,4,5,71,0,0,0,0,0,9,35,9,4,0,0,0,64,0,0,0,0,0,0,12,7,3,0,0,5,23,0,0,5,19,15,16,86,28,0,0,6,17,196,0,0,4,5,3,12,13,3,0,0,0,8,50,18,12,112,140,136,443,1069,217,17,5,36,102,2309,4,0,3,3,3,6,33,20,5,0,4,9,85,0,0,0,0,0,3,7,3,0,0,3,0,19,0,0,7,3,4,5,17,8,0,0,0,6,56,0,3,23,11,6,13,24,15,0,0,0,4,108,0,4,29,7,9,19,35,39,0,0,0,15,145,0,3,10,10,15,31,59,38,4,0,0,8,178,0,0,6,25,8,26,71,46,5,0,0,14,207,0,8,3,15,6,36,105,60,0,0,0,9,241,0,6,4,7,4,15,98,66,8,0,4,7,212,0,0,9,4,6,18,104,69,9,7,8,8,237,0,6
213011335,0,0,57,0,0,0,0,3,5,23,11,5,0,0,0,48,0,0,0,0,0,0,9,4,3,0,0,0,19,0,0,7,7,4,7,66,30,4,0,7,6,143,0,0,4,4,6,8,10,0,0,0,0,0,32,15,15,111,124,129,274,698,172,21,3,19,62,1648,0,0,10,3,0,7,18,10,0,0,0,13,66,0,0,0,0,0,5,3,0,0,0,0,3,19,0,0,3,3,0,0,6,3,3,0,0,5,35,7,9,19,14,13,17,24,12,0,0,0,8,107,0,3,19,24,8,16,35,17,0,0,0,4,124,0,0,5,7,3,16,30,18,7,0,0,0,95,0,0,10,10,14,17,60,29,0,0,0,12,149,0,0,4,7,3,23,67,41,7,0,3,11,162,3,0,12,9,8,21,51,52,3,0,9,4,166,0,0,0,5,4,14,60,40,3,0,6,13,148,0,0
213011336,0,0,45,0,0,5,0,4,4,14,17,3,0,4,3,49,0,0,0,0,0,0,5,8,0,0,0,0,20,0,0,0,0,3,8,35,12,0,0,4,3,78,0,0,3,0,5,3,8,0,0,0,0,12,30,11,6,42,62,112,197,518,219,20,0,18,61,1261,0,0,0,3,0,5,12,7,0,0,0,3,37,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,3,7,4,4,0,3,0,0,6,29,0,0,8,4,3,8,8,0,4,0,0,0,42,4,0,8,6,0,9,17,8,0,0,0,0,52,0,0,5,8,5,14,23,15,4,0,0,0,89,0,0,3,0,6,16,21,15,3,0,0,6,74,0,0,0,4,3,16,48,21,9,4,0,0,104,0,0,3,3,3,13,52,43,3,0,6,5,123,0,0,0,4,5,20,48,39,7,0,0,0,132,0,0
213011337,0,0,35,0,0,0,0,0,3,17,10,4,0,0,0,22,0,0,0,0,0,3,9,0,0,0,0,0,12,0,0,3,6,5,8,38,15,0,0,0,4,84,0,0,0,4,0,0,3,4,0,0,0,4,24,4,5,39,42,59,130,476,134,19,4,15,47,962,0,0,5,0,4,9,13,14,3,0,0,7,50,0,0,5,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,3,8,9,0,0,0,0,22,0,0,7,0,0,4,13,6,3,0,0,4,39,0,0,11,0,0,6,14,7,4,0,0,4,43,0,0,0,3,3,14,21,19,4,0,0,0,60,0,0,0,8,0,5,27,12,0,0,4,9,63,0,0,4,3,7,11,36,29,9,0,3,9,95,0,0,0,5,3,7,38,39,4,0,0,6,103,0,0,0,0,3,8,56,48,8,0,0,7,138,0,0
213011338,3,0,73,0,0,0,0,0,6,27,18,0,0,0,0,56,0,0,0,0,0,0,7,15,0,0,0,0,29,0,0,3,8,5,18,51,41,3,0,0,3,126,0,0,4,3,0,4,15,5,0,0,0,5,41,13,10,75,69,69,179,744,328,35,8,18,62,1611,0,0,0,3,0,3,20,10,4,0,0,10,52,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,5,0,6,0,6,10,4,0,0,0,32,3,0,4,5,3,10,16,5,0,0,0,4,48,6,0,17,3,5,16,12,13,0,0,0,9,75,0,0,5,0,5,19,37,17,4,0,0,5,83,0,0,6,8,4,11,43,22,0,0,0,5,96,0,0,0,4,7,11,55,44,3,0,3,13,144,0,0,3,5,9,14,55,56,4,0,0,11,150,0,0,6,9,0,12,56,72,8,0,0,4,173,0,0
213011339,0,0,66,0,0,0,0,0,0,27,31,0,0,0,0,55,0,0,0,0,0,0,8,7,3,0,0,0,19,0,0,0,0,0,8,41,35,4,0,4,9,96,0,0,0,0,0,0,3,4,0,0,0,3,14,5,0,11,12,18,42,609,353,29,8,12,33,1133,0,0,0,0,0,4,8,5,0,0,0,6,19,0,0,0,0,0,0,4,7,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,3,6,5,8,0,0,0,0,27,0,0,7,0,0,0,14,15,0,0,0,0,33,0,0,0,0,3,0,10,23,0,0,0,3,47,0,0,0,0,3,0,23,31,0,0,0,0,69,0,0,0,0,0,5,26,35,8,0,6,5,81,0,0,0,0,5,6,36,48,4,0,0,5,109,0,0,0,0,0,0,36,79,5,0,0,7,121,0,0
213011340,0,3,36,0,0,0,0,0,0,5,16,10,0,0,0,34,0,0,0,0,0,0,4,10,11,0,0,0,24,0,0,0,0,0,0,15,31,6,0,0,3,57,0,0,0,0,0,0,0,3,0,0,0,4,15,3,4,12,7,3,23,104,235,60,14,6,32,508,0,0,0,0,0,0,0,10,6,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,6,4,0,0,0,0,16,0,0,0,0,0,0,6,8,6,0,0,0,20,0,0,0,0,0,0,3,14,4,0,0,0,31,0,0,0,0,0,0,8,15,4,0,0,0,32,0,0,0,0,0,0,0,26,8,0,0,6,38,0,0,0,0,0,3,6,23,7,5,0,4,46,0,0
213011569,0,0,85,0,0,0,0,0,4,18,26,0,0,0,3,55,0,0,0,0,0,0,10,9,0,0,0,0,25,0,0,5,0,8,10,58,36,0,0,0,3,118,0,0,7,0,3,0,13,4,0,0,0,9,29,17,11,58,57,62,179,801,367,21,5,19,56,1653,0,0,0,5,0,3,16,9,3,0,0,3,44,0,0,0,0,0,0,6,4,0,0,0,0,9,4,0,5,3,0,5,6,4,4,0,0,5,39,3,0,11,6,5,5,19,10,0,0,0,0,56,0,0,5,6,0,8,17,13,0,0,0,6,55,0,0,3,9,9,9,29,23,3,0,0,3,88,0,0,4,3,9,5,47,51,4,0,0,8,125,0,0,6,3,4,15,57,42,5,0,3,4,142,0,0,0,0,5,12,59,63,7,0,0,12,151,0,0,4,6,0,5,51,59,10,0,6,6,151,0,0
213011570,6,0,37,0,0,0,0,0,0,14,24,5,0,0,0,39,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,10,21,0,0,0,5,35,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,6,14,3,19,120,237,27,3,10,24,460,0,0,0,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,3,4,0,0,0,0,17,0,0,0,0,0,3,0,8,0,0,0,0,18,0,0,0,0,3,4,0,5,0,0,0,5,20,0,0,4,0,0,0,6,9,0,0,0,0,24,0,0,0,0,3,0,6,10,0,0,0,3,21,0,0,0,0,0,0,5,28,7,0,0,3,46,0,0,0,0,0,0,3,24,6,0,0,0,37,0,0
213021341,0,0,96,0,0,0,0,0,0,12,43,34,7,9,0,110,0,0,0,0,0,0,6,14,19,13,0,0,61,0,0,0,0,4,7,30,25,8,5,0,4,86,0,0,0,10,0,6,7,3,0,0,0,11,36,3,4,27,79,73,152,452,431,169,48,23,58,1528,0,0,0,0,3,0,8,9,0,0,0,0,26,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,0,4,0,0,5,0,0,0,0,0,21,0,0,6,9,6,0,12,4,3,0,4,5,58,0,0,8,5,7,5,15,9,3,3,3,4,59,0,0,3,5,14,14,27,16,4,0,4,3,97,0,0,0,0,3,17,18,8,3,0,0,0,58,0,0,0,5,4,4,39,25,11,4,0,3,100,0,0,0,0,7,9,41,50,10,4,0,0,128,0,0,0,0,4,7,40,45,15,5,4,0,122,0,0
213021342,0,4,82,0,0,0,0,3,5,34,18,6,0,0,3,75,0,0,0,0,0,0,8,20,0,0,0,0,32,0,0,0,0,3,4,62,27,4,0,0,10,121,0,0,4,6,0,6,10,0,0,0,0,3,30,8,16,65,50,50,217,1007,319,33,8,24,66,1860,0,0,4,0,0,4,18,7,0,0,0,10,43,4,0,0,0,0,0,4,0,0,0,0,0,8,0,4,3,3,3,3,6,4,0,0,0,0,23,4,0,9,3,0,3,21,8,0,0,0,3,58,0,0,18,9,0,8,25,20,0,0,0,4,84,0,0,0,6,3,3,54,17,0,0,0,0,94,0,0,3,9,4,11,54,36,0,0,5,4,124,0,0,0,0,4,15,72,42,0,0,0,4,145,0,0,0,0,3,6,87,61,4,0,0,3,181,0,0,4,4,8,3,101,85,0,0,0,8,214,0,3
