SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
305011110,0,0,3,10,20,246,187,60,42,12,587,0,0,5,6,5,4,18,215,228,107,63,7,650,0,0,0,0,0,3,3,54,98,62,18,0,237,0,0,0,0,5,9,10,67,134,89,80,7,393,0,0,0,0,0,3,0,33,123,112,172,0,457,0,0,0,4,0,4,9,29,63,34,20,9,173,0,0,0,0,0,4,0,6,4,7,10,4,45,3,4,22,37,39,145,242,1166,1280,679,514,89,4209
305011111,0,3,0,18,45,138,92,11,13,12,330,0,0,0,4,3,4,20,113,100,30,13,9,284,0,0,4,0,0,3,11,50,55,9,11,0,142,0,0,0,0,0,5,6,54,79,26,19,4,190,0,0,0,3,0,3,4,24,57,23,39,0,158,0,0,5,0,0,0,3,31,29,11,11,0,101,0,0,0,5,6,0,4,3,4,0,3,4,23,6,12,64,74,45,79,224,698,521,126,126,57,2039
305011112,0,3,6,11,38,223,137,54,17,4,504,0,0,0,0,4,5,20,226,208,92,40,6,604,0,0,0,0,0,0,7,90,114,56,41,0,308,0,0,0,4,0,3,9,73,162,98,62,0,418,0,0,0,5,5,5,3,42,105,119,187,4,476,0,0,0,7,4,0,4,30,55,24,44,3,168,0,0,3,3,0,0,3,5,3,0,7,4,30,11,24,110,96,60,135,238,1106,1012,518,462,71,3847
305021113,0,0,0,0,6,23,14,8,5,0,64,0,0,0,0,0,0,0,27,32,10,7,0,88,0,0,0,0,0,0,4,14,18,10,0,0,50,0,0,0,0,0,0,3,10,26,9,22,0,64,0,0,0,0,0,6,0,4,15,9,48,4,91,0,0,0,0,0,0,0,9,9,6,8,0,27,0,0,0,0,0,0,0,0,0,0,0,4,11,5,3,22,11,5,16,59,146,139,67,100,25,603
305021114,0,0,3,0,23,53,32,11,15,4,137,0,0,0,0,0,0,9,37,39,17,22,8,139,0,0,0,0,0,0,3,14,33,16,13,5,81,0,0,0,0,0,0,3,16,40,39,51,0,148,0,0,0,0,0,4,4,17,32,51,130,8,241,0,0,0,0,0,0,4,5,9,10,15,0,43,0,0,0,0,0,0,0,0,0,0,0,4,12,5,8,11,10,8,21,96,218,219,160,269,36,1061
305021115,0,4,12,10,24,84,41,21,5,0,187,0,0,0,8,0,0,22,79,44,24,12,0,186,0,0,0,0,0,0,4,37,42,8,11,0,102,0,0,0,3,0,0,8,23,30,21,32,0,117,0,0,3,0,0,0,0,14,28,31,73,3,162,0,0,0,0,0,0,3,14,20,9,19,8,86,0,0,0,3,0,0,0,5,0,0,0,3,10,16,13,58,56,33,67,214,396,251,139,169,38,1448
305021116,0,0,0,3,21,48,11,5,9,4,99,0,0,0,0,0,0,12,39,20,10,7,0,92,0,0,0,0,0,0,0,16,14,3,8,0,50,0,0,0,0,0,0,0,14,20,17,22,4,68,0,0,0,0,0,0,0,9,5,18,98,0,126,0,0,0,0,3,0,0,3,9,3,8,0,29,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,31,13,9,6,85,203,97,57,167,16,702
305021117,3,0,3,3,31,121,90,9,11,5,281,0,0,0,0,3,3,31,149,125,31,14,9,366,0,0,0,0,0,0,5,85,102,41,16,3,262,0,0,0,3,4,0,6,78,104,73,42,3,310,0,0,0,0,4,0,4,19,57,52,82,3,223,0,0,0,4,3,0,8,28,40,30,19,10,143,0,0,0,0,0,0,3,0,0,0,0,16,27,31,15,127,78,36,51,231,773,632,271,200,75,2531
305021118,0,0,0,0,16,37,17,9,5,0,94,0,0,0,0,0,0,3,33,42,14,11,0,121,0,0,0,0,0,0,0,22,33,7,9,0,71,0,0,0,0,0,0,3,18,35,24,24,4,106,0,0,0,3,0,0,0,11,19,24,74,0,134,0,0,0,0,0,0,3,5,12,12,17,0,52,0,0,3,0,0,0,0,0,0,0,0,0,3,9,12,19,31,15,26,78,223,197,111,138,15,862
305031119,0,3,6,0,31,85,37,16,9,3,187,0,0,0,0,0,3,11,88,64,16,6,0,192,0,0,0,0,0,0,7,33,30,15,6,0,91,0,0,0,0,0,0,6,35,42,20,12,0,116,0,0,0,0,0,4,0,13,27,26,48,0,116,0,0,0,0,0,0,4,14,10,9,9,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,4,0,11,18,10,35,123,458,264,115,101,29,1158
305031120,0,5,9,5,30,54,28,7,7,0,145,0,0,0,0,0,5,17,78,42,7,4,7,163,0,0,0,0,0,0,8,32,23,3,3,0,78,0,0,0,0,0,4,13,40,36,17,9,0,123,0,0,0,0,0,0,3,12,25,22,29,0,91,0,0,0,0,0,0,7,13,10,9,12,0,54,0,0,0,0,0,0,0,0,0,0,0,5,7,8,8,43,31,26,42,180,348,199,72,77,28,1055
305031121,5,0,0,5,25,50,9,5,6,0,114,0,0,0,0,0,4,24,61,27,9,12,0,139,0,0,0,0,0,5,17,19,20,11,10,0,70,0,0,0,0,0,0,3,26,33,25,11,6,104,0,0,0,0,0,0,5,9,15,10,62,7,118,0,0,0,0,0,0,3,16,7,4,12,3,48,0,0,0,0,0,0,0,0,0,0,0,4,10,8,10,45,18,19,40,218,319,141,70,129,27,1034
305031122,4,5,0,13,104,136,32,3,6,5,309,0,0,3,3,0,9,68,148,27,14,6,0,281,0,0,0,0,0,0,24,64,16,3,5,0,115,0,0,0,0,0,4,27,63,28,20,16,0,163,0,0,0,0,0,0,9,22,23,21,50,6,132,0,0,0,0,0,0,14,21,9,9,13,0,62,0,0,5,0,0,0,8,0,0,0,0,6,14,18,8,50,31,34,152,640,715,176,80,108,37,2045
305031123,0,0,4,3,11,12,10,3,5,0,46,0,0,0,0,0,4,4,18,22,3,5,0,55,0,0,0,0,0,0,0,8,8,4,4,0,29,0,0,0,0,0,0,4,16,15,10,7,0,45,0,0,0,0,0,0,0,5,15,11,52,0,86,0,0,0,0,0,0,0,4,4,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,29,55,87,93,35,85,14,406
305031124,0,3,0,0,49,124,35,16,10,9,257,0,0,0,0,0,0,21,94,65,30,14,6,224,0,0,0,0,0,0,3,19,27,15,6,0,75,0,0,0,0,0,0,8,45,33,33,20,4,148,0,0,0,0,0,0,5,15,46,34,71,8,185,0,0,0,0,0,0,4,3,19,11,10,3,52,0,0,0,0,0,0,0,0,0,0,3,7,20,13,0,12,27,12,40,238,526,289,170,174,66,1566
305031125,0,0,0,0,6,10,11,9,12,5,50,0,0,0,0,0,0,0,11,13,14,3,0,41,0,0,0,0,0,0,0,7,3,6,7,0,26,0,0,0,0,0,0,0,9,6,14,21,0,53,0,0,0,0,0,0,0,5,8,22,56,0,101,0,0,0,0,0,0,0,0,4,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,16,31,62,70,86,127,9,411
305031126,3,3,9,8,46,128,79,21,16,6,310,0,0,0,8,0,4,28,131,68,36,21,7,293,0,0,0,3,0,5,8,45,41,27,14,10,151,0,0,0,0,0,5,6,47,48,42,38,0,190,0,0,0,0,0,0,3,21,37,24,56,4,157,0,0,3,4,8,0,9,39,41,22,17,6,152,0,0,0,0,3,0,0,8,0,0,0,6,26,5,6,48,85,84,122,314,868,532,224,186,45,2518
305031127,0,4,0,3,25,43,20,12,0,4,112,0,0,0,0,4,9,10,30,29,12,0,4,97,0,0,0,0,0,3,7,18,25,7,8,0,62,0,0,0,0,0,4,6,20,23,19,21,0,91,0,0,0,0,0,0,0,14,11,16,31,0,76,0,0,0,0,0,0,0,9,6,6,4,0,42,0,0,0,0,0,0,0,0,0,0,0,7,3,10,15,38,35,11,66,164,210,152,75,82,22,872
305031128,4,3,0,15,53,504,298,72,40,5,991,0,0,0,3,0,16,38,463,397,121,86,13,1124,0,0,0,0,0,0,13,120,190,79,60,0,468,0,0,0,3,5,8,8,162,282,206,105,9,788,6,0,0,0,0,3,9,98,177,252,335,4,887,0,0,0,0,3,4,4,50,83,53,50,3,254,0,0,0,0,8,0,0,7,6,0,0,15,36,16,9,64,54,90,261,404,2197,1766,883,726,76,6546
305031129,0,0,0,5,18,38,6,3,6,0,74,0,0,3,0,0,4,4,20,20,4,0,0,57,0,0,0,0,0,0,3,11,8,4,0,0,33,0,0,0,0,0,0,3,7,15,13,6,0,41,0,0,0,0,0,0,4,9,8,17,43,0,83,0,0,0,0,0,0,6,3,10,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,11,11,10,28,87,125,81,40,74,15,491
305031130,4,6,4,10,40,106,45,9,3,0,222,0,0,0,0,0,8,29,118,108,17,6,6,292,0,0,4,0,0,3,9,54,62,19,10,0,159,0,0,0,0,0,0,15,43,67,26,25,4,185,0,0,0,3,3,3,5,31,35,36,66,0,179,0,0,6,3,4,0,8,22,27,10,11,4,88,0,0,4,0,0,3,6,6,0,0,0,5,23,3,15,95,42,56,97,305,532,403,131,136,40,1851
305031131,0,3,5,7,94,191,43,12,3,5,377,0,0,0,3,0,4,64,190,83,14,5,6,372,0,0,0,5,5,0,23,101,50,15,9,0,200,0,0,0,4,0,5,19,82,50,23,24,0,216,0,0,0,3,0,0,5,36,40,30,54,3,168,0,0,0,3,3,0,17,24,20,5,12,4,89,0,0,0,0,0,0,0,3,5,0,0,4,18,14,10,73,78,72,157,502,918,339,112,116,46,2430
305041132,0,5,5,5,30,50,45,13,9,0,165,0,0,0,0,0,0,14,78,56,18,23,0,191,0,0,0,0,0,0,9,33,33,10,13,0,92,0,0,0,0,4,4,5,19,44,31,31,4,149,0,0,0,0,0,0,0,11,31,32,85,0,164,0,0,0,0,0,0,0,17,22,7,16,7,80,0,0,0,0,0,0,3,0,0,0,0,6,10,5,0,16,21,23,76,168,330,290,127,192,36,1284
305041133,0,5,3,11,44,60,27,5,5,3,157,0,0,0,3,0,8,19,83,38,9,9,0,166,0,0,0,0,0,3,4,45,21,11,5,0,88,0,0,0,0,0,0,4,36,30,17,16,0,108,0,0,0,0,0,0,0,11,12,22,52,0,101,0,0,0,0,0,0,10,15,17,8,20,3,67,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,32,28,47,220,397,181,78,117,19,1132
305041134,0,0,0,4,9,26,28,8,4,0,80,0,0,0,0,0,0,10,20,28,23,10,3,92,0,0,0,0,5,0,0,0,12,5,8,0,31,0,0,0,0,0,0,3,16,34,21,34,0,113,0,0,0,0,0,3,0,3,24,19,89,0,140,0,0,0,0,0,0,0,8,8,7,15,0,50,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,9,20,58,88,115,171,98,171,18,750
305041135,0,0,3,9,45,121,75,24,20,3,306,0,0,0,0,6,4,16,164,107,50,19,4,372,0,0,0,0,5,0,4,59,75,42,25,3,215,0,0,0,0,3,0,9,51,84,83,67,0,293,0,0,5,0,0,5,6,34,64,67,208,5,387,0,0,0,0,5,3,6,21,35,26,46,6,152,0,0,0,0,0,0,0,10,0,0,0,6,9,8,9,53,31,48,108,254,704,551,331,418,48,2554
305041136,0,0,0,12,23,45,28,22,4,3,140,0,0,0,0,3,4,10,32,38,14,24,0,126,0,0,0,0,0,0,0,12,23,17,14,0,73,0,0,0,0,0,0,4,15,27,28,23,0,101,0,0,0,0,0,3,0,8,10,32,75,0,130,0,0,0,0,0,0,4,8,17,14,22,6,70,0,0,0,0,0,0,0,0,7,0,0,4,8,8,3,37,34,20,96,161,193,179,144,181,32,1095
305041137,0,7,6,16,76,190,107,39,19,4,455,0,0,0,5,0,5,34,183,111,42,24,5,411,0,0,0,0,0,4,6,74,65,36,8,0,199,0,0,0,0,0,12,18,81,81,38,20,3,263,0,0,0,0,0,3,4,40,57,59,80,3,243,0,0,0,4,0,4,6,40,54,29,28,4,172,0,0,0,0,0,0,0,0,4,0,0,0,14,4,4,38,52,48,88,371,1040,692,331,200,53,2922
306011138,0,0,0,3,3,27,23,3,0,0,60,0,0,0,0,0,0,0,22,17,4,0,0,50,0,0,0,0,0,4,0,11,19,8,0,3,52,0,0,0,0,0,0,3,7,22,8,0,0,45,0,0,0,0,0,0,0,6,10,11,3,0,27,0,0,0,0,0,0,0,8,9,5,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,7,5,16,33,112,141,43,14,16,399
306011139,0,0,0,6,29,69,45,14,11,4,181,0,0,0,0,0,9,23,62,52,13,15,0,169,0,0,0,0,0,0,5,30,27,10,7,0,79,0,0,0,3,0,3,3,18,33,22,19,3,100,0,0,0,0,0,0,3,7,14,15,22,0,66,0,0,0,0,0,0,8,22,19,18,8,4,80,0,0,0,0,0,0,5,3,0,0,0,5,9,3,4,22,25,10,52,259,450,268,117,99,46,1364
306011140,0,0,0,3,21,29,11,0,0,0,63,0,0,0,0,0,0,14,25,11,3,0,0,52,0,0,0,0,0,0,6,5,5,0,0,0,24,0,0,0,4,0,0,3,8,5,3,4,0,24,0,0,0,0,0,0,0,9,4,0,4,0,21,0,0,0,0,0,0,9,3,3,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,11,41,121,130,50,20,16,9,420
306011141,0,4,0,3,18,45,53,5,0,3,137,0,0,0,0,0,3,11,43,43,9,5,4,134,0,0,0,0,0,6,6,18,38,12,5,0,93,0,0,0,0,0,0,13,22,39,7,7,6,100,0,0,0,0,0,0,0,13,24,11,8,5,66,0,0,0,0,0,3,3,10,36,9,4,0,77,0,0,0,0,0,0,0,0,0,0,0,9,11,10,6,18,20,9,46,131,279,291,77,43,61,988
306011142,0,4,0,8,28,88,92,9,7,5,245,0,0,0,0,0,5,19,85,109,26,7,6,261,0,0,0,4,0,0,15,38,63,20,5,0,143,4,0,0,0,0,0,4,34,78,31,21,0,178,0,0,0,3,0,6,5,10,44,22,32,0,117,0,0,0,0,0,0,11,46,54,22,11,15,161,0,0,0,0,0,0,3,9,3,0,0,7,25,9,0,39,46,28,79,248,635,593,149,95,69,1988
306011143,0,3,7,10,49,50,13,6,0,4,136,3,0,0,0,0,0,33,38,24,3,0,0,104,0,0,0,0,0,0,9,18,4,0,3,0,42,0,0,0,0,0,0,5,13,13,5,3,0,46,0,0,0,0,0,0,3,5,10,8,3,0,28,0,0,0,5,0,5,13,15,10,0,0,3,54,0,0,0,5,6,0,5,0,0,0,0,10,22,6,5,20,50,55,161,338,266,97,29,19,36,1071
306021144,0,7,3,10,16,71,18,0,0,4,128,0,0,0,3,0,13,10,86,30,3,0,8,146,0,0,0,0,0,5,3,15,11,4,0,0,43,0,0,0,0,0,6,7,28,14,4,0,0,55,0,0,0,0,0,8,0,9,9,3,0,0,32,0,0,6,0,5,7,10,38,9,0,0,3,78,0,0,0,0,0,0,0,0,0,0,0,3,6,8,3,23,32,23,83,115,416,125,23,4,30,894
306021145,0,3,7,29,95,122,33,11,7,20,344,0,0,8,8,0,11,86,123,43,22,16,13,328,0,0,7,0,4,4,19,47,24,10,8,4,128,0,0,7,5,0,6,18,45,39,21,11,6,161,0,0,0,5,0,3,6,18,23,23,46,4,141,0,0,0,0,7,11,23,56,25,10,6,6,147,0,0,8,0,0,7,8,8,0,0,3,11,39,31,44,156,128,116,301,589,700,262,122,129,125,2706
306021146,3,5,7,5,14,41,14,0,0,7,97,0,4,0,0,0,3,14,31,9,5,0,4,71,0,0,0,0,0,3,9,26,6,0,0,0,44,0,0,0,0,0,0,0,19,13,0,0,0,36,0,0,0,3,5,3,5,7,6,0,8,0,37,0,0,3,3,0,0,9,12,5,0,3,3,51,0,0,0,6,0,0,5,3,0,0,0,11,28,13,9,55,57,44,90,142,268,94,22,13,44,862
306021147,6,4,6,19,28,101,11,7,0,0,182,0,0,0,8,7,6,16,71,15,3,0,0,124,0,0,0,0,0,3,10,26,24,0,0,0,74,0,0,0,0,0,3,6,27,7,0,0,0,53,0,0,0,0,0,3,0,16,8,0,4,0,33,0,0,6,4,3,10,9,38,15,0,0,6,86,0,0,0,0,0,0,0,3,0,0,0,6,11,4,9,68,80,55,144,195,473,90,18,4,35,1182
306021148,7,0,5,7,24,40,14,5,0,0,92,0,0,0,4,0,11,16,31,14,0,0,4,79,0,0,0,0,3,4,8,18,5,3,0,0,42,0,0,0,0,0,0,4,20,5,7,0,0,42,0,0,4,0,5,0,3,3,5,4,0,6,23,0,0,4,4,3,3,8,13,3,3,0,4,45,0,0,6,0,0,3,0,4,0,0,0,4,9,11,12,49,52,37,69,123,200,76,20,5,41,690
306021149,0,3,0,12,27,55,13,9,6,0,135,0,0,0,0,0,8,25,49,17,7,0,0,110,0,0,3,0,0,4,5,23,13,12,0,0,60,0,0,0,0,0,0,0,16,17,11,0,0,52,0,0,0,0,0,0,0,5,12,6,4,0,37,0,0,0,5,5,10,9,23,12,3,4,8,67,0,0,0,0,0,0,0,3,0,0,0,8,17,5,8,37,47,58,123,219,301,127,47,9,35,1015
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,6,3,0,24,55,39,7,0,0,0,131,0,0,0,5,5,17,51,25,8,4,0,0,119,4,0,0,0,0,3,15,3,8,0,0,0,39,0,0,0,0,0,0,6,6,0,0,0,0,21,0,0,0,4,0,3,7,0,5,0,0,0,19,0,0,5,3,7,24,16,14,0,0,5,4,76,0,0,4,8,4,9,9,0,0,0,0,13,46,27,19,120,144,99,304,465,177,37,15,9,44,1461
306021152,4,3,7,26,41,36,7,0,0,0,134,0,0,0,4,9,14,17,21,3,0,0,5,75,0,0,0,3,0,6,13,19,3,0,0,0,46,0,0,0,0,0,5,13,8,5,0,0,0,28,0,0,0,0,0,4,3,4,0,0,0,0,19,0,0,3,4,0,12,15,17,0,0,0,8,61,0,5,3,4,6,0,5,0,0,0,0,17,38,25,28,92,126,133,276,264,176,30,7,9,55,1224
306021153,0,0,5,7,9,88,15,4,0,0,130,0,0,0,0,0,5,9,75,32,5,0,0,130,0,0,0,0,0,3,9,27,5,4,0,0,45,0,0,0,0,0,0,0,28,24,3,6,0,56,0,0,0,0,0,0,0,18,12,4,0,0,37,0,0,0,0,0,7,9,23,15,4,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,26,19,52,92,416,130,26,9,17,804
306021154,3,5,9,33,42,78,16,3,0,5,193,0,0,0,0,9,9,38,48,27,5,3,8,151,0,0,0,0,0,5,4,21,14,0,0,3,53,0,0,0,0,0,0,8,19,8,5,0,0,41,0,0,0,3,0,0,0,14,17,0,0,3,42,0,0,6,3,0,9,9,16,8,3,4,6,77,0,0,7,6,4,12,4,4,0,0,0,9,48,33,24,97,136,105,306,309,343,103,25,8,66,1566
306021155,3,7,0,12,12,57,3,0,0,0,92,0,0,0,4,0,3,14,36,6,0,0,0,66,0,0,0,0,0,0,5,16,6,0,0,0,30,0,0,0,0,0,0,3,8,5,0,0,0,18,0,0,0,0,0,3,0,9,0,0,0,0,13,0,0,0,4,0,0,3,20,3,0,0,4,41,0,0,0,0,3,0,4,0,0,0,0,0,11,3,4,27,39,34,71,113,244,31,5,0,19,605
306021156,0,0,0,13,46,53,21,0,4,0,146,0,0,4,0,0,7,13,37,14,10,4,0,94,0,0,0,0,0,5,7,24,13,8,3,0,62,0,0,0,0,0,0,7,16,13,9,3,0,54,0,0,0,0,0,6,4,13,18,5,20,0,64,0,0,0,0,4,3,10,19,17,11,8,6,72,0,0,0,0,0,3,0,0,0,0,0,8,15,4,5,26,29,61,158,313,260,120,50,45,27,1104
306021157,0,0,6,13,31,44,3,0,0,3,100,0,0,0,3,4,9,19,30,3,0,4,0,75,0,0,0,0,5,3,3,17,3,0,0,0,32,0,0,0,0,0,0,5,11,3,0,0,0,26,0,0,0,0,0,3,4,5,5,0,3,0,18,0,0,0,3,3,13,17,18,0,0,0,3,55,0,0,5,0,4,4,3,0,0,0,0,6,20,10,13,32,48,118,247,234,236,29,9,10,32,999
306031158,0,4,0,6,7,4,0,0,0,0,35,0,4,0,0,0,6,5,0,0,0,0,3,30,0,3,0,0,0,7,3,0,0,0,0,4,16,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,4,0,0,3,0,0,0,14,0,0,0,0,0,9,11,6,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,10,7,11,29,60,41,82,69,26,3,5,0,23,348
306031159,4,8,21,58,53,14,0,0,0,0,165,0,3,3,5,8,28,37,28,0,0,0,8,128,0,0,3,0,3,9,14,12,5,0,0,0,58,5,0,0,5,3,21,13,17,0,0,3,0,64,3,0,0,3,0,6,8,10,0,0,0,5,27,0,5,3,7,9,19,23,14,0,0,0,4,80,0,0,0,8,4,11,5,4,4,3,4,10,55,26,22,95,201,204,393,336,140,17,6,18,50,1509
306031160,0,4,5,16,26,3,3,0,0,5,63,0,0,0,0,5,12,15,4,0,0,0,0,43,0,4,0,0,0,4,10,3,0,0,0,3,31,0,0,3,0,0,0,5,10,3,0,0,4,23,0,0,3,0,0,0,4,7,3,0,3,3,30,0,0,0,0,4,7,13,0,0,0,0,0,33,0,0,3,0,9,4,0,0,0,0,0,3,23,9,13,27,66,66,145,168,51,19,8,14,44,626
306031161,6,10,14,31,53,30,8,0,4,13,169,0,0,10,4,9,20,34,28,6,0,10,14,115,6,3,0,0,0,5,18,16,8,0,4,3,57,0,0,0,0,5,9,13,12,13,0,0,7,62,4,0,0,7,0,3,11,14,4,0,13,6,57,0,0,5,11,6,7,20,12,6,0,7,7,74,0,0,0,3,0,7,8,0,0,0,0,4,28,21,20,40,144,142,296,330,186,55,7,48,87,1371
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
306031163,12,41,0,0,0,0,0,0,0,0,66,0,0,10,16,0,0,0,0,0,0,0,0,31,5,0,0,14,0,0,0,0,0,0,0,0,23,6,0,3,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,21,5,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,104,189,5,3,0,0,0,0,0,3,384
306041164,5,6,8,16,14,26,10,5,0,5,94,0,3,0,9,0,4,9,12,0,0,0,0,40,0,0,0,3,0,4,5,14,5,0,3,0,30,0,0,0,0,0,6,0,0,0,0,0,5,13,3,0,0,0,0,0,0,3,5,0,9,3,27,0,0,3,0,4,9,10,14,0,0,0,0,43,0,0,0,3,4,5,0,3,0,0,0,7,19,20,22,45,78,61,140,135,144,30,6,16,43,730
306041165,7,3,0,11,17,48,22,8,12,4,131,0,0,0,6,0,0,21,39,26,5,13,3,118,0,0,0,0,0,0,9,16,12,5,14,9,61,0,0,0,0,0,0,4,8,10,4,14,6,54,0,0,0,0,0,0,3,5,5,6,47,11,81,0,0,0,0,0,0,6,14,11,3,4,4,40,0,0,0,5,0,3,0,0,0,0,4,9,23,11,8,20,54,24,59,188,213,128,54,125,67,949
306051166,0,5,0,29,55,57,5,0,0,4,163,4,0,0,5,10,17,45,37,0,0,4,11,124,0,0,0,4,3,5,21,23,3,0,3,3,64,0,0,0,5,0,0,11,23,5,0,0,0,49,4,0,0,4,0,3,7,14,0,0,3,0,34,0,0,0,6,11,10,36,31,0,0,3,4,103,0,0,0,14,3,11,6,3,0,0,0,10,56,33,14,60,137,123,280,396,271,25,6,20,47,1409
306051167,3,3,0,7,6,0,0,0,0,3,31,8,0,0,5,4,5,3,0,0,0,0,4,25,0,0,0,6,0,6,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,0,0,0,4,13,0,0,0,3,0,4,0,0,0,0,0,0,16,0,3,0,5,0,4,8,6,3,0,0,0,20,0,3,0,3,4,0,0,0,0,0,0,10,24,23,11,25,82,47,102,75,16,5,0,5,44,437
306051168,0,4,0,3,11,11,8,5,0,0,39,0,0,0,0,0,5,5,7,7,0,0,0,26,0,0,6,0,3,0,0,6,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,5,7,0,4,0,0,0,0,27,0,0,0,0,0,4,0,0,0,0,0,0,9,13,11,33,47,29,52,59,64,34,13,7,14,360
306051169,4,10,14,12,21,20,0,0,0,0,81,3,0,0,5,7,5,13,15,3,0,0,0,59,0,0,0,3,0,0,11,4,7,0,0,6,30,0,5,3,0,3,3,11,12,0,0,3,0,42,3,0,0,0,0,0,3,5,4,0,3,0,28,0,4,0,4,9,8,19,11,0,0,0,0,50,0,0,0,0,3,0,0,0,0,0,0,8,22,16,16,61,82,87,124,168,106,20,5,13,50,744
