SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
402031038,1992,70,117,40,0,2213,2032,164,216,6,0,2417,725,114,305,0,0,1144,389,100,89,0,0,582,98,37,38,0,0,174,487,59,193,0,0,742,81,9,20,12,0,122,11,5,6,0,0,16,1784,317,663,19,0,2779,117,6,19,0,0,140,308,25,66,0,0,406,6234,586,1074,64,0,7955,1819,213,66,45,0,2140,2173,430,103,3,14,2722,739,331,251,0,6,1328,340,152,29,0,0,520,98,44,41,0,0,183,385,111,142,0,3,651,51,18,19,11,0,99,3,3,0,0,0,9,1625,662,477,13,17,2796,81,69,0,0,0,157,318,87,57,4,0,462,6018,1462,704,66,34,8283,1845,238,64,33,10,2190,2575,428,73,0,6,3082,1035,368,299,0,5,1713,310,111,27,0,0,449,173,73,49,0,0,294,404,143,110,0,11,670,54,24,31,10,4,123,12,5,6,0,0,27,1991,725,526,8,16,3276,81,64
402031175,888,35,17,0,0,937,1412,179,26,0,0,1613,297,80,19,0,0,395,245,151,45,0,0,445,26,27,36,0,0,87,183,35,11,0,0,226,92,0,0,0,0,96,7,0,0,0,0,7,852,301,113,0,0,1257,37,4,8,0,0,47,149,34,21,0,0,198,3338,542,176,0,0,4057,950,131,24,0,0,1097,1619,570,20,0,6,2217,392,341,47,0,0,778,262,131,48,0,0,442,35,30,0,0,0,67,149,82,6,0,4,238,82,16,0,0,0,103,7,6,0,0,0,8,924,610,102,0,6,1640,57,47,0,0,0,106,163,99,22,0,0,284,3711,1450,170,0,16,5348,1168,180,39,0,4,1396,1997,697,96,0,3,2788,635,402,82,0,0,1119,121,49,21,0,0,189,218,121,31,0,0,370,201,97,25,0,0,316,105,9,0,0,0,117,0,3,0,0,0,8,1287,685,154,0,0,2122,62,81
402031176,1172,19,12,0,0,1207,1244,47,19,0,0,1310,278,23,33,0,0,337,111,55,59,0,0,227,24,3,8,0,0,39,222,12,27,0,0,261,18,0,0,0,0,21,3,0,0,0,0,3,654,99,137,0,0,892,31,0,3,0,0,37,128,13,15,0,0,151,3234,179,179,0,0,3596,1118,27,15,0,0,1165,1319,63,30,0,8,1413,331,43,52,0,0,428,122,57,43,0,0,226,21,12,7,0,0,39,196,14,27,0,0,233,25,0,4,0,0,27,4,0,0,0,0,5,690,131,134,0,0,952,24,6,7,0,0,33,146,9,23,0,0,181,3301,233,203,0,9,3748,1141,21,23,0,0,1184,1466,65,36,0,0,1566,436,33,58,0,0,529,88,28,117,0,0,230,24,6,13,0,0,48,205,14,22,0,3,241,35,0,3,0,0,46,0,0,0,0,0,4,787,89,225,0,4,1103,20,4
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,1720,125,15,0,0,1858,2141,53,4,0,0,2198,346,54,3,0,0,404,242,103,53,0,0,395,45,28,8,0,0,82,259,15,4,0,0,271,43,3,0,0,0,43,7,0,0,0,0,5,936,204,64,0,0,1207,68,71,13,0,0,154,196,46,17,0,0,262,5062,503,114,0,0,5681,1749,76,11,0,4,1837,2116,64,8,0,4,2194,369,30,48,7,0,448,207,78,59,0,0,350,44,30,11,0,0,90,292,17,4,0,0,316,36,7,0,0,0,44,0,0,4,0,0,6,954,157,128,10,0,1252,103,62,17,0,0,177,252,31,20,6,0,306,5164,387,188,17,8,5767,1820,85,12,0,0,1914,2108,91,19,0,6,2219,521,51,54,0,0,621,198,62,74,0,0,328,53,35,7,0,0,93,340,23,3,0,0,366,52,8,6,0,0,58,0,0,0,0,0,10,1158,168,135,0,0,1469,46,189
402041041,1671,34,32,0,0,1730,2326,43,54,0,0,2422,304,21,52,0,0,382,122,3,99,0,0,227,19,0,0,0,0,21,231,16,34,0,0,280,20,0,4,0,0,24,5,4,5,0,0,6,701,49,192,0,0,942,49,5,0,0,0,52,256,14,31,0,0,300,5002,139,304,0,0,5450,1681,65,3,0,0,1750,2260,88,17,0,4,2366,373,81,14,0,0,466,82,112,8,0,0,201,21,0,0,0,0,23,267,28,18,0,0,311,27,9,0,0,0,34,4,5,0,0,0,8,777,232,33,0,0,1046,48,0,0,0,0,54,230,37,7,0,3,275,4999,425,62,5,13,5500,1741,82,5,0,0,1829,2316,99,17,0,0,2425,503,91,14,0,0,611,75,113,3,0,0,193,22,5,0,0,0,26,297,46,11,0,0,351,41,5,0,0,0,51,7,3,0,0,0,11,952,259,29,0,3,1247,40,4
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,1296,67,3,0,0,1364,2252,69,11,0,0,2332,333,31,10,0,0,368,389,125,76,0,0,594,26,7,13,0,0,42,259,15,6,0,0,280,30,5,0,0,0,42,4,0,0,0,0,10,1049,180,102,0,0,1330,43,60,0,0,0,105,208,32,14,0,0,263,4847,408,136,0,0,5394,1387,106,0,0,4,1497,2365,65,9,0,3,2440,450,53,14,0,0,519,327,133,74,0,0,534,34,7,18,0,0,58,273,18,7,0,0,300,56,4,0,0,0,59,9,0,0,0,0,14,1146,213,110,0,0,1476,57,74,0,0,0,125,281,49,18,0,0,344,5232,500,144,0,8,5884,1601,95,5,0,0,1699,2371,78,13,0,3,2467,584,48,18,0,3,659,321,120,73,0,0,506,45,18,16,0,0,78,374,19,0,0,0,396,83,7,0,0,0,86,11,0,0,0,0,9,1414,215,106,0,7,1742,39,115
402041044,1039,16,11,81,5,1149,2865,17,33,3,0,2926,420,17,53,0,0,492,149,14,9,0,0,173,39,4,0,0,0,52,325,16,28,0,0,365,30,4,3,30,0,70,11,0,0,0,0,11,983,53,95,35,0,1161,40,0,0,4,0,44,264,6,11,14,0,291,5186,92,151,132,3,5569,1152,22,7,89,0,1276,2726,45,14,4,4,2788,521,64,18,4,0,606,163,29,0,0,0,194,47,8,0,0,0,50,333,32,8,0,0,379,48,0,4,29,0,79,3,0,0,0,0,7,1115,134,34,29,0,1314,43,0,0,4,0,49,282,26,9,33,0,342,5321,221,60,158,5,5773,1372,36,9,87,3,1506,2836,84,13,10,0,2937,575,79,20,0,0,678,157,27,0,0,0,179,60,9,0,0,0,68,388,32,9,4,0,435,69,8,4,68,0,144,5,0,0,0,0,6,1253,159,34,67,3,1510,36,3
402041046,1625,130,67,0,0,1826,1655,155,95,0,0,1911,447,152,260,0,0,860,223,227,117,0,0,568,34,14,29,0,0,73,383,96,133,0,0,610,48,13,27,0,0,97,10,9,9,0,0,20,1137,509,579,0,0,2223,41,13,3,0,0,57,282,68,73,0,0,418,4733,875,821,4,0,6433,1540,207,33,0,0,1779,1767,217,52,0,5,2037,544,245,299,0,7,1090,210,213,79,0,0,501,31,27,31,0,0,91,366,130,88,0,0,577,57,25,27,0,0,103,14,9,10,0,0,31,1215,647,521,3,7,2399,68,13,3,0,0,87,324,104,79,8,0,511,4917,1195,689,5,9,6817,1636,197,44,0,0,1885,1887,253,51,0,9,2194,656,265,289,0,3,1216,196,205,93,0,0,497,51,19,29,0,0,104,389,126,84,0,0,604,84,19,38,0,0,137,10,4,17,0,0,30,1387,643,556,0,12,2591,52,42
402041047,1933,117,53,0,0,2099,2601,70,69,0,0,2740,357,33,98,0,0,496,229,73,34,0,0,339,22,8,3,0,0,31,360,24,37,0,0,427,34,4,5,0,0,53,7,0,0,0,0,7,1008,154,188,0,4,1351,53,59,0,0,0,117,270,30,27,0,0,327,5867,428,343,0,5,6636,1917,95,81,17,0,2107,2681,125,9,10,0,2826,433,126,69,3,0,629,154,126,26,0,0,308,17,9,0,0,0,22,314,55,6,6,0,380,26,0,0,0,0,25,8,0,0,0,0,7,954,313,102,8,0,1383,57,7,52,0,0,123,282,42,26,5,7,359,5896,579,264,34,15,6790,2110,142,7,0,0,2263,2806,160,6,0,0,2967,506,145,69,0,0,721,154,109,23,0,0,288,24,11,0,0,0,29,295,51,4,0,0,356,34,13,3,0,0,48,12,4,0,0,0,16,1018,330,108,0,0,1459,39,112
402041048,862,95,15,0,0,975,2256,252,25,0,3,2536,488,141,21,0,0,647,213,206,154,0,0,571,30,24,4,0,0,56,321,63,13,0,0,397,71,12,8,0,0,86,0,4,0,0,0,5,1123,444,199,0,4,1769,45,5,0,0,0,51,285,57,13,0,0,359,4575,856,254,0,7,5690,983,94,0,0,5,1086,2278,259,0,0,0,2544,610,234,0,0,4,846,251,283,0,0,0,538,46,13,0,0,0,65,305,56,3,0,0,369,79,9,0,0,0,89,3,7,0,0,0,8,1295,605,3,0,4,1913,57,12,0,0,0,69,323,85,3,0,3,410,4933,1065,10,0,9,6011,1174,128,0,0,0,1305,2391,239,0,0,0,2633,660,273,14,0,0,952,223,301,0,0,0,533,60,24,0,0,0,92,365,98,4,0,3,466,88,26,0,0,6,119,11,7,0,0,0,24,1409,730,17,0,9,2169,52,20
402041171,427,52,23,0,0,503,1577,282,127,0,0,1978,389,230,275,0,0,893,8,8,18,0,0,30,6,0,0,0,0,17,144,44,53,0,0,241,68,8,0,0,0,79,0,0,4,0,0,5,622,297,342,0,0,1261,20,26,3,0,0,58,94,44,115,0,0,255,2741,697,610,0,0,4056,557,79,39,0,0,673,1487,404,153,0,0,2037,445,542,411,0,0,1407,16,19,12,0,0,41,10,5,3,0,0,15,142,92,46,0,0,286,63,11,16,0,0,84,4,0,0,0,0,3,676,675,493,4,3,1840,43,18,11,0,0,69,101,79,71,0,0,254,2864,1242,758,4,8,4874,774,89,60,0,0,913,1707,243,147,0,3,2109,582,402,439,4,12,1435,9,8,16,0,0,39,13,9,9,0,3,32,172,62,64,0,8,304,80,21,14,0,5,118,3,4,0,0,0,13,861,503,543,4,29,1940,35,46
402041172,859,52,11,0,0,923,927,90,13,0,0,1026,218,59,9,0,0,288,189,27,19,0,0,229,15,4,12,0,0,36,142,34,11,0,0,193,27,0,0,0,0,31,6,0,0,0,0,7,589,126,58,0,0,782,29,6,4,0,0,40,158,13,5,0,0,181,2564,290,93,0,0,2950,852,66,0,0,7,926,917,113,7,0,0,1036,235,78,3,0,0,318,159,34,18,0,0,211,23,5,0,0,0,29,163,38,9,0,0,210,32,3,0,0,0,37,5,0,0,0,0,3,611,164,36,0,0,807,35,6,0,0,0,41,145,32,5,0,0,185,2562,390,45,0,6,3005,898,80,4,0,0,978,955,113,3,0,0,1077,272,75,6,0,0,348,153,39,15,0,0,203,31,11,0,0,0,38,201,44,17,0,0,266,35,16,3,0,0,55,5,0,0,0,0,3,692,190,33,0,7,918,35,8
402051049,873,95,12,0,0,972,1508,34,21,0,3,1568,189,54,20,0,0,259,189,42,30,0,0,265,10,9,8,0,0,25,111,17,8,0,0,135,25,5,0,0,0,32,0,0,0,0,0,0,530,127,65,0,0,718,22,108,5,0,0,129,72,12,6,0,0,93,3009,372,98,0,4,3484,1022,134,0,0,0,1157,1579,60,0,0,0,1644,232,76,0,0,0,310,159,65,0,0,3,223,0,16,0,0,0,23,127,25,0,0,0,156,23,3,0,0,0,29,3,0,0,0,0,3,551,188,0,0,3,737,40,133,0,0,0,174,103,34,3,0,0,145,3297,557,3,0,6,3868,1197,130,0,6,0,1328,1554,87,4,0,0,1649,244,72,0,0,0,309,163,68,0,0,0,233,5,17,0,0,0,29,103,25,0,0,0,126,20,0,0,0,0,26,0,0,0,0,0,0,538,180,0,0,0,723,59,174
402051050,685,7,0,0,0,696,1706,29,0,0,0,1738,233,13,0,0,0,244,218,56,18,0,0,294,12,0,0,0,0,15,121,3,0,0,0,125,46,0,0,0,0,46,3,0,0,0,0,5,634,74,17,0,0,726,16,0,0,0,0,16,76,5,0,0,0,81,3113,112,17,0,0,3252,772,4,0,0,0,778,1652,18,0,0,0,1672,271,13,0,0,0,278,208,44,0,0,0,249,14,8,0,0,0,21,116,0,0,0,0,116,32,0,0,0,0,32,6,0,0,0,0,6,637,59,0,0,0,704,22,3,0,0,0,22,100,10,0,0,0,105,3183,97,0,0,0,3283,965,9,0,0,0,974,1637,22,0,0,0,1661,266,13,0,0,0,271,213,50,0,0,0,264,16,0,0,0,0,24,101,7,0,0,0,103,28,0,0,0,0,31,3,0,0,0,0,4,620,71,0,0,0,697,9,0
402051051,1626,23,8,0,0,1653,1520,21,4,0,0,1548,231,3,5,0,0,243,7,0,0,0,0,7,0,0,0,0,0,0,148,0,3,0,0,153,6,0,0,0,0,10,5,0,0,0,0,5,398,13,9,0,3,422,34,4,0,0,0,41,134,6,0,0,0,143,3714,64,29,0,3,3808,1552,40,7,0,0,1605,1507,53,0,0,6,1562,252,29,3,0,3,283,5,0,0,0,0,5,7,0,0,0,0,7,148,7,0,0,0,153,10,0,0,0,0,7,3,0,0,0,0,3,425,33,5,0,3,465,31,8,3,0,0,42,133,5,0,0,0,137,3655,143,16,0,7,3814,1637,37,9,0,3,1693,1633,68,0,0,0,1699,317,37,0,0,0,360,8,0,0,0,0,8,3,0,0,0,0,3,146,11,3,0,0,162,13,0,5,0,0,17,0,0,0,0,0,0,490,48,8,0,0,548,32,4
402051052,1807,291,45,0,0,2146,1908,135,59,0,0,2108,384,171,56,0,0,609,130,84,15,0,0,234,23,43,16,0,0,74,336,78,54,0,0,470,34,14,7,0,0,57,10,3,0,0,0,15,918,390,145,0,0,1453,90,419,7,0,0,510,180,73,14,0,0,268,4904,1306,263,0,0,6478,1848,161,58,0,5,2074,1888,156,74,0,11,2126,512,181,65,0,4,762,113,66,30,0,0,203,27,36,6,0,0,66,363,77,47,0,0,490,27,9,0,0,0,40,9,4,3,0,0,11,1050,365,150,0,8,1577,186,340,5,0,5,537,242,83,23,0,3,355,5220,1107,307,3,27,6670,1803,263,61,0,3,2127,2096,232,57,0,6,2387,663,238,73,0,0,974,110,56,35,0,0,209,32,42,8,0,0,84,378,78,42,0,3,504,46,19,0,0,0,66,13,4,0,0,0,17,1245,444,167,0,7,1860,110,431
402051053,2301,74,39,0,0,2410,3117,121,57,0,0,3288,337,90,52,0,0,480,218,47,55,0,0,322,7,0,0,0,0,5,287,49,17,0,0,354,30,6,0,0,0,35,0,0,0,0,0,5,880,194,127,0,0,1198,45,4,8,0,0,55,206,23,19,0,0,244,6542,411,248,0,0,7196,2341,94,11,4,3,2456,3036,138,17,7,0,3202,397,135,13,0,0,543,197,96,3,0,0,303,15,0,0,0,0,11,276,77,6,0,0,349,15,5,0,0,0,19,3,0,0,0,0,9,903,307,18,5,0,1235,59,8,0,0,0,63,217,47,0,0,0,263,6558,596,45,12,5,7219,2537,121,17,10,0,2682,3046,163,13,5,0,3232,529,121,5,0,0,644,195,93,3,0,0,289,15,0,0,0,0,11,269,74,10,0,0,352,21,0,0,0,0,23,5,0,0,0,0,5,1028,289,13,0,0,1330,59,8
402051054,2048,15,13,0,0,2074,2992,7,8,0,0,3006,280,11,9,0,0,296,60,11,3,0,0,75,5,0,0,0,0,5,238,8,5,0,0,251,15,0,0,0,0,13,3,0,0,0,0,5,599,27,23,0,0,644,68,0,0,0,0,66,195,3,0,0,0,197,5895,51,40,0,0,5987,2016,29,0,0,0,2042,2955,32,0,0,4,2989,313,32,0,0,0,339,50,11,0,0,0,62,0,0,0,0,0,0,251,16,0,0,0,264,3,0,0,0,0,0,5,0,0,0,0,5,620,59,0,0,0,681,35,3,0,0,0,41,247,10,0,0,0,258,5867,135,3,0,3,6008,2183,26,0,0,0,2207,3065,36,0,0,7,3103,363,28,0,0,0,392,51,16,0,0,0,66,5,0,0,0,0,5,253,16,0,0,0,268,7,0,0,0,0,9,0,0,0,0,0,0,680,59,0,0,0,743,34,0
402051055,1624,85,97,0,0,1811,1849,86,70,0,0,1999,206,87,47,0,0,340,14,27,22,0,0,63,7,5,22,0,0,29,208,41,39,0,0,291,11,3,4,0,0,17,4,0,5,0,0,11,461,155,137,0,0,752,28,4,63,0,0,93,137,12,25,0,0,168,4091,347,391,0,0,4827,1630,67,92,3,3,1795,1856,74,98,0,8,2036,249,44,120,0,0,416,13,6,25,0,0,42,16,5,3,0,0,22,247,24,42,0,0,320,15,0,0,0,0,21,4,0,0,0,0,4,545,83,189,0,0,819,116,0,12,0,0,131,153,18,33,0,0,202,4305,239,433,4,11,4989,1733,68,137,0,4,1936,1978,77,134,0,0,2188,342,43,121,0,0,510,17,8,33,0,0,54,5,3,4,0,0,13,221,14,44,0,0,280,27,0,11,0,0,35,4,0,3,0,0,11,614,71,216,0,0,904,33,4
403011056,1725,322,207,22,0,2276,1359,167,124,0,0,1656,293,137,218,3,0,652,38,42,43,0,0,124,3,30,18,0,0,54,202,76,128,0,0,409,4,3,7,9,0,20,4,0,4,0,0,7,559,284,416,10,0,1261,42,75,63,0,3,178,149,59,59,4,0,273,3831,901,865,39,3,5642,1613,502,61,10,6,2195,1432,302,37,6,6,1773,287,286,159,3,4,746,38,53,9,0,0,100,9,18,19,0,0,41,188,145,50,0,0,389,0,6,0,9,0,23,0,8,0,0,0,9,518,516,247,15,4,1304,46,94,53,0,10,198,140,105,39,10,3,304,3749,1527,434,38,29,5778,1867,535,65,20,7,2481,1525,349,47,7,3,1933,347,291,156,7,0,798,35,61,6,0,0,103,34,45,26,5,0,114,184,168,41,4,3,399,10,4,5,10,0,31,0,3,3,0,0,6,612,571,238,28,4,1455,118,87
403011057,1669,612,664,3,0,2948,1330,423,431,6,0,2185,299,384,1019,9,0,1715,14,31,104,0,0,149,4,22,125,0,0,156,215,208,452,5,0,887,13,10,36,0,0,58,0,5,24,0,0,26,548,667,1760,18,0,2989,52,52,172,0,0,277,140,97,490,0,0,728,3737,1852,3520,20,7,9134,1678,784,480,4,8,2953,1377,541,310,0,11,2231,294,696,855,17,0,1866,4,59,52,0,0,113,4,15,90,0,0,110,186,318,252,0,6,770,6,11,16,0,0,38,3,3,17,0,0,23,509,1106,1284,19,13,2929,49,76,178,0,3,304,166,204,309,12,12,697,3772,2712,2560,32,47,9118,1920,886,532,6,6,3346,1473,634,280,0,0,2389,323,832,819,28,4,2005,7,51,40,0,0,97,8,48,70,0,0,123,197,383,242,8,3,836,6,24,33,0,3,61,4,5,10,0,0,20,548,1347,1201,38,10,3139,51,149
403021058,1186,166,148,0,0,1501,1251,291,212,0,0,1754,294,187,222,0,0,703,137,310,226,0,0,667,26,22,14,0,0,68,286,121,186,0,0,590,28,11,7,0,0,50,5,5,4,0,0,17,784,655,660,0,0,2098,65,40,27,0,0,134,137,64,78,0,0,284,3424,1213,1124,3,0,5770,1061,239,196,0,3,1502,1193,364,235,0,7,1798,314,244,350,0,4,906,108,200,235,0,0,545,13,20,16,0,0,55,279,114,187,3,3,583,16,9,13,0,0,43,3,4,5,0,0,11,729,586,811,4,10,2143,43,71,26,0,0,143,175,101,103,0,0,378,3202,1369,1372,5,27,5971,1119,243,237,0,0,1604,1380,371,271,0,0,2025,455,264,381,0,0,1093,139,172,238,0,0,549,31,35,35,0,0,107,282,108,193,0,0,591,25,6,21,0,0,55,5,10,8,0,0,19,933,596,873,3,4,2407,41,17
403021059,1492,49,32,0,0,1576,2079,38,5,0,0,2115,319,24,13,0,0,360,9,12,13,0,0,32,4,0,0,0,0,4,171,20,10,0,0,206,8,0,0,0,0,8,3,0,0,0,0,3,518,61,35,0,0,612,25,0,0,0,0,21,117,14,0,0,0,137,4229,166,69,0,0,4460,1561,63,4,0,0,1629,2075,56,0,0,0,2133,375,50,0,0,0,425,4,10,0,0,0,24,4,0,0,0,0,4,170,24,0,0,0,196,9,3,0,0,0,5,0,0,0,0,0,5,565,87,5,0,0,660,30,0,0,0,0,32,123,12,0,0,0,146,4356,225,11,0,8,4601,1796,74,0,0,0,1871,2090,66,0,0,0,2160,400,58,0,0,0,459,9,18,0,0,0,22,6,3,0,0,0,9,153,19,0,0,0,172,8,0,0,0,0,6,0,0,0,0,0,0,577,96,0,0,0,673,24,3
